S,E,I,R,Beta
99500,0,500,0,2.7537688442211055e-06
99363,137,465,35,2.4673297940136736e-06
99249,230,447,74,3.290934154876726e-06
99103,352,434,111,3.417754027823122e-06
98956,461,445,138,3.837819646093985e-06
98787,592,447,174,4.121583170751597e-06
98605,711,478,206,4.794922643682721e-06
98379,876,511,234,4.754168794356122e-06
98140,1033,554,273,5.205118452310447e-06
97857,1208,619,316,5.662543789994708e-06
97514,1447,680,359,5.414003901702199e-06
97155,1676,747,422,5.5528927850079056e-06
96752,1908,852,488,6.247520401611477e-06
96237,2206,1000,557,6.400864532352421e-06
95621,2584,1158,637,5.879212367608672e-06
94970,2975,1317,738,5.156885653616068e-06
94325,3316,1514,845,5.6509419461998116e-06
93518,3789,1715,978,5.27486110311811e-06
92672,4216,1979,1133,5.0545838346840726e-06
91745,4699,2265,1291,4.764140745710739e-06
90755,5232,2544,1469,4.855320964002538e-06
89634,5825,2856,1685,4.3204018783138575e-06
88528,6358,3189,1925,4.4595450756789405e-06
87269,7016,3564,2151,4.041453467939391e-06
86012,7543,4028,2417,4.055345086833684e-06
84607,8196,4483,2714,3.9283595768097926e-06
83117,8893,4907,3083,3.839598737511494e-06
81551,9544,5473,3432,3.73491618976899e-06
79884,10231,5995,3890,3.4307460580143128e-06
78241,10842,6576,4341,3.395445061178029e-06
76494,11532,7125,4849,3.2420843464846918e-06
74727,12156,7685,5432,2.991587709342249e-06
73009,12639,8317,6035,3.0681017150584837e-06
71146,13259,8914,6681,2.93600343177489e-06
69284,13803,9518,7395,2.9403508566759986e-06
67345,14352,10166,8137,2.867245217254588e-06
65382,14868,10824,8926,2.79499028315552e-06
63404,15324,11482,9790,2.714268086456713e-06
61428,15824,12055,10693,2.6346545470937004e-06
59477,16188,12653,11682,2.6110788799740866e-06
57512,16537,13265,12686,2.444629854726855e-06
55647,16790,13767,13796,2.4840350525462634e-06
53744,16947,14471,14838,2.2565688603804193e-06
51989,16969,15057,15985,2.198522709499806e-06
50268,17028,15555,17149,2.2508732812824002e-06
48508,17050,16036,18406,2.1918708797841124e-06
46803,17117,16343,19737,2.2277380266209437e-06
45099,17081,16833,20987,2.2209006677714816e-06
43413,17002,17243,22342,2.165461109314375e-06
41792,16881,17600,23727,1.9727024745927884e-06
40341,16695,17871,25093,1.9544091116544647e-06
38932,16451,18066,26551,1.8923842937665605e-06
37601,16168,18199,28032,1.9567424052481356e-06
36262,15868,18439,29431,1.879949398641876e-06
35005,15546,18496,30953,1.8472398159630186e-06
33809,15184,18551,32456,1.8925661498784933e-06
32622,14857,18569,33952,1.7267624061003193e-06
31576,14480,18463,35481,1.7273092051988584e-06
30569,14076,18363,36992,1.8135223483948627e-06
29551,13704,18267,38478,1.7413595134954223e-06
28611,13212,18176,40001,1.7845002980730842e-06
27683,12804,18045,41468,1.7035681856219106e-06
26832,12385,17873,42910,1.7119562289033195e-06
26011,11925,17725,44339,1.6874709457575152e-06
25233,11526,17497,45744,1.54925755331177e-06
24549,11030,17229,47192,1.6408375779779983e-06
23855,10618,16997,48530,1.5439123382358756e-06
23229,10186,16695,49890,1.5265279813417023e-06
22637,9784,16325,51254,1.5424205218779836e-06
22067,9328,16013,52592,1.6017710221855447e-06
21501,8954,15726,53819,1.5349365488284344e-06
20982,8590,15363,55065,1.4549562333343527e-06
20513,8185,14977,56325,1.4842629023971403e-06
