S,E,I,R,Beta
99400,0,600,0,5.617035546613011e-06
99065,335,555,45,4.801652204872313e-06
98801,559,543,97,5.386872207342464e-06
98512,796,542,150,5.862136337783712e-06
98199,1047,547,207,6.162168962837895e-06
97868,1291,591,250,6.310513065804924e-06
97503,1538,662,297,7.095606292135778e-06
97045,1858,751,346,7.450522459311812e-06
96502,2223,862,413,8.390963706268953e-06
95804,2730,978,488,8.666296278555766e-06
94992,3261,1189,558,7.78251540247451e-06
94113,3877,1358,652,7.769621474839408e-06
93120,4471,1641,768,8.02303934194848e-06
91894,5287,1927,892,8.018986339363117e-06
90474,6190,2288,1048,7.439451368093851e-06
88934,7118,2727,1221,7.640511879165218e-06
87081,8278,3191,1450,6.8951749972922225e-06
85165,9407,3719,1709,7.346983325331478e-06
82838,10765,4414,1983,6.530890296106737e-06
80450,12050,5157,2343,6.093318644771695e-06
77922,13338,5984,2756,5.886954416366181e-06
75177,14714,6896,3213,5.539903399516198e-06
72305,16070,7861,3764,5.176027102043852e-06
69363,17439,8804,4394,5.073101027751317e-06
66265,18742,9911,5082,4.79632800436676e-06
63115,20003,11054,5828,4.585241276499638e-06
59916,21250,12143,6691,4.586563383141954e-06
56579,22446,13345,7630,4.174575917487388e-06
53427,23357,14497,8719,4.005003186320886e-06
50325,24170,15618,9887,3.855080280138378e-06
47295,24770,16808,11127,3.724835846823881e-06
44334,25207,18003,12456,3.583308788294586e-06
41474,25571,19018,13937,3.549909364981918e-06
38674,25805,20093,15428,3.3613156339698275e-06
36062,25818,21088,17032,3.3124014458659924e-06
33543,25711,22051,18695,3.2298768098891523e-06
31154,25452,22881,20513,3.068032574408691e-06
28967,25091,23581,22361,3.0128647259590842e-06
26909,24619,24246,24226,2.9872679513169556e-06
24960,24129,24842,26069,2.9432810232464046e-06
23135,23519,25293,28053,2.918891947943476e-06
21427,22836,25589,30148,2.826942755355774e-06
19877,22133,25775,32215,2.6838187735270263e-06
18502,21348,25934,34216,2.6196730636345805e-06
17245,20443,25980,36332,2.5087880121002147e-06
16121,19383,26074,38422,2.5527017893278574e-06
15048,18530,25934,40488,2.5573033776043033e-06
14050,17683,25669,42598,2.45390641799121e-06
