S,E,I,R,Beta
99200,0,800,0,9.828629032258064e-07
99122,78,726,74,1.1116890041117484e-06
99042,148,667,143,7.720135812629216e-07
98991,191,624,194,1.1979851056130717e-06
98917,246,591,246,1.026343728980801e-06
98857,276,572,295,9.726559186890776e-07
98802,303,557,338,1.2356286844221421e-06
98734,338,555,373,1.0401959072123352e-06
98677,359,538,426,1.243213514047352e-06
98611,381,540,468,1.502349110628106e-06
98531,423,534,512,1.5964860885053115e-06
98447,469,525,559,1.5671956919531756e-06
98366,491,545,598,1.4922736598589765e-06
98286,512,553,649,1.8214548169366154e-06
98187,553,572,688,1.8517541203843872e-06
98083,610,584,723,1.763253626820673e-06
97982,657,591,770,1.7268961414612533e-06
97882,684,610,824,1.7418095592518392e-06
97778,722,623,877,2.1669292645668618e-06
97646,780,656,918,2.310486411092733e-06
97498,863,679,960,1.948606868443448e-06
97369,910,700,1021,2.068713568266814e-06
97228,963,737,1072,1.883974101301092e-06
97093,1010,774,1123,2.1024622467640778e-06
96935,1065,818,1182,1.929556556374643e-06
96782,1105,876,1237,1.899009674711202e-06
96621,1158,913,1308,1.9271104917755855e-06
96451,1210,942,1397,2.1682461734692473e-06
96254,1290,986,1470,1.9914348492500676e-06
96065,1346,1036,1553,2.019626752880279e-06
95864,1421,1090,1625,1.7896147983343375e-06
95677,1471,1133,1719,1.9280079791117586e-06
95468,1535,1174,1823,2.007504820331352e-06
95243,1610,1221,1926,1.7972047412531227e-06
95034,1647,1305,2014,1.6449043403461896e-06
94830,1672,1375,2123,1.909637341462713e-06
94581,1756,1432,2231,1.6612523131277207e-06
94356,1836,1474,2334,1.8406573953904072e-06
94100,1924,1529,2447,1.7862243873146096e-06
93843,1984,1601,2572,1.663974987447472e-06
93593,2036,1659,2712,1.5972096541250867e-06
93345,2057,1766,2832,1.7167405926710221e-06
93062,2122,1841,2975,1.523401353417779e-06
92801,2195,1895,3109,1.6490587471207932e-06
92511,2257,1986,3246,1.4097014434134466e-06
92252,2290,2060,3398,1.368139359938101e-06
91992,2320,2130,3558,1.6331283348990951e-06
91672,2411,2195,3722,1.5853291749668672e-06
91353,2521,2209,3917,1.4321196802892419e-06
91064,2558,2274,4104,1.4535477807908552e-06
90763,2604,2363,4270,1.3474891560810164e-06
90474,2608,2458,4460,1.5468662800472255e-06
90130,2677,2537,4656,1.4869250525485874e-06
89790,2758,2601,4851,1.4729571700450695e-06
89446,2838,2648,5068,1.3637150008244777e-06
89123,2880,2707,5290,1.376131800531967e-06
88791,2940,2752,5517,1.4610020971641532e-06
88434,3003,2827,5736,1.2559853401391098e-06
88120,3007,2926,5947,1.3070165613348355e-06
87783,3076,2955,6186,1.3222884850666116e-06
87440,3121,3015,6424,1.4034736351787874e-06
87070,3180,3087,6663,1.376564451547517e-06
86700,3231,3149,6920,1.2929536225227392e-06
86347,3269,3201,7183,1.3350374199592153e-06
85978,3329,3228,7465,1.232268201055323e-06
85636,3357,3284,7723,1.2658739887018044e-06
85280,3369,3373,7978,1.2202352975204819e-06
84929,3369,3454,8248,1.1829084415980342e-06
84582,3393,3488,8537,1.08127523608272e-06
84263,3373,3544,8820,1.185421041060065e-06
83909,3396,3603,9092,1.2668522482825197e-06
83526,3440,3633,9401,1.2094251138436473e-06
83159,3468,3663,9710,1.2245108987494056e-06
82786,3472,3740,10002,1.1013513225453012e-06
82445,3476,3763,10316,1.1926230078219791e-06
82075,3465,3845,10615,1.0837244472153708e-06
81733,3473,3859,10935,1.2174720671880222e-06
81349,3491,3904,11256,1.2059706720023762e-06
80966,3516,3959,11559,1.0856530530994094e-06
80618,3492,4026,11864,1.0752752177703446e-06
80269,3482,4056,12193,9.767452797955043e-07
79951,3454,4051,12544,1.1485682227957811e-06
79579,3481,4076,12864,1.0543710022768123e-06
79237,3465,4086,13212,1.0872171060317933e-06
78885,3458,4132,13525,9.418541002345063e-07
78578,3401,4186,13835,1.0610240600491219e-06
78229,3425,4184,14162,1.020438914852304e-06
77895,3430,4194,14481,1.0131878799588469e-06
77564,3434,4196,14806,9.463570881088929e-07
77256,3396,4218,15130,9.451743399847583e-07
76948,3348,4277,15427,9.206743458888317e-07
76645,3305,4285,15765,9.347677501776858e-07
76338,3263,4300,16099,9.74856619916199e-07
76018,3234,4274,16474,9.202805241568221e-07
75719,3197,4272,16812,9.552617001565962e-07
75410,3204,4211,17175,9.258340481517471e-07
75116,3157,4220,17507,9.527128846404765e-07
74814,3163,4189,17834,1.0051186192174353e-06
74499,3177,4148,18176,9.675691154682484e-07
74200,3189,4117,18494,9.264066486535678e-07
73917,3161,4087,18835,9.434000393626219e-07
73632,3112,4064,19192,1.0626905624736933e-06
73314,3100,4044,19542,8.870695800109373e-07
73051,3063,4032,19854,9.743953615358525e-07
72764,3044,4007,20185,9.6376336189306e-07
72483,3046,3953,20518,9.213846069487916e-07
72219,2997,3959,20825,9.058635642651317e-07
71960,2922,3964,21154,8.694145026191813e-07
71712,2899,3968,21421,8.820845658620143e-07
71461,2848,3956,21735,9.833755899493016e-07
71183,2882,3891,22044,9.098358026908849e-07
70931,2836,3870,22363,9.107369585108678e-07
70681,2798,3836,22685,7.708413481777657e-07
70472,2726,3808,22994,8.458869414493008e-07
70245,2679,3789,23287,8.153042603724126e-07
70028,2604,3768,23600,8.375479047083017e-07
69807,2533,3739,23921,7.969093006836221e-07
69599,2500,3672,24229,7.277919908510443e-07
69413,2452,3607,24528,9.186305386636596e-07
69183,2454,3537,24826,7.029007336080964e-07
69011,2385,3514,25090,8.453446010978412e-07
68806,2363,3452,25379,8.96772961235932e-07
68593,2328,3406,25673,7.490548276373906e-07
68418,2252,3374,25956,8.014128015307002e-07
68233,2236,3308,26223,7.443022203013712e-07
68065,2187,3259,26489,7.934224020606262e-07
67889,2135,3235,26741,8.696803762974943e-07
67698,2119,3179,27004,6.551681040079087e-07
67557,2048,3126,27269,7.576360886540672e-07
67397,2004,3064,27535,8.03856932681069e-07
67231,1970,3034,27765,7.549802196653189e-07
67077,1909,3012,28002,7.226437611164636e-07
66931,1879,2944,28246,8.982725883177549e-07
66754,1855,2879,28512,7.284656474800921e-07
66614,1793,2839,28754,7.508573548376201e-07
66472,1735,2824,28969,7.93748340053807e-07
66323,1697,2747,29233,6.915884365337607e-07
66197,1664,2702,29437,6.429455394825756e-07
66082,1624,2622,29672,7.214299151845437e-07
65957,1603,2554,29886,8.132775430479379e-07
65820,1585,2507,30088,5.635996784209318e-07
65727,1533,2445,30295,6.96939932769565e-07
65615,1493,2409,30483,5.883598321428378e-07
65522,1444,2341,30693,7.106208386548947e-07
65413,1410,2281,30896,7.238263730066433e-07
65305,1382,2231,31082,7.412722654938001e-07
65197,1360,2190,31253,7.213823254186486e-07
65094,1330,2127,31449,6.572535534991176e-07
65003,1286,2082,31629,9.162364382413858e-07
64879,1292,2045,31784,6.934104265035634e-07
64787,1249,2006,31958,7.694514123826985e-07
64687,1242,1946,32125,6.434653606152266e-07
64606,1190,1936,32268,6.875752655063893e-07
64520,1154,1911,32415,6.163942042075069e-07
64444,1109,1874,32573,7.783515203722415e-07
64350,1088,1841,32721,7.174912117877898e-07
64265,1062,1795,32878,7.541891632119529e-07
64178,1023,1799,33000,7.62193656397314e-07
64090,1010,1745,33155,7.510927729227479e-07
64006,997,1696,33301,7.645951824091963e-07
63923,995,1647,33435,8.168601376156675e-07
