S,E,I,R,Beta
99200,0,800,0,3.125e-06
98952,248,730,70,2.8518047217026215e-06
98746,430,701,123,2.831512877619442e-06
98550,581,694,175,3.0997007034273623e-06
98338,741,705,216,3.7646969224251743e-06
98077,928,725,270,4.219063628050164e-06
97777,1135,753,335,4.454943079205859e-06
97449,1360,796,395,4.4347382119888405e-06
97105,1594,844,457,4.441373985408379e-06
96741,1786,952,521,5.298736234035277e-06
96253,2109,1039,599,5.319634700685104e-06
95721,2411,1186,682,5.752031625497888e-06
95068,2842,1311,779,5.656555697720981e-06
94363,3286,1486,865,5.0205594047065665e-06
93659,3676,1682,983,5.05921124370279e-06
92862,4094,1948,1096,4.931032544505222e-06
91970,4563,2214,1253,4.92089296232747e-06
90968,5110,2482,1440,4.761217712388931e-06
89893,5652,2811,1644,4.59457663534784e-06
88732,6267,3137,1864,4.447601371217777e-06
87494,6893,3521,2092,4.193901409051545e-06
86202,7456,3969,2373,4.337459771595097e-06
84718,8136,4449,2697,4.2795318914828935e-06
83105,8951,4875,3069,4.006053509693483e-06
81482,9661,5367,3490,3.7387332587242242e-06
79847,10349,5893,3911,3.823280120974449e-06
78048,11098,6481,4373,3.726555164024098e-06
76163,11906,7035,4896,3.6225750478430464e-06
74222,12721,7611,5446,3.4023501657650844e-06
72300,13396,8228,6076,3.3098867611925945e-06
70331,14035,8917,6717,3.1986400415802795e-06
68325,14633,9570,7472,3.015888855625409e-06
66353,15126,10263,8258,2.8341472908902214e-06
64423,15563,10914,9100,2.7861823820309687e-06
62464,15968,11624,9944,2.7972065109778523e-06
60433,16404,12283,10880,2.764386418925715e-06
58381,16796,12967,11856,2.672297726800494e-06
56358,17114,13614,12914,2.5858322573846926e-06
54374,17388,14199,14039,2.4674362337345537e-06
52469,17540,14795,15196,2.5094075246967793e-06
50521,17659,15407,16413,2.4011499403835836e-06
48652,17712,15955,17681,2.3665280132890402e-06
46815,17793,16441,18951,2.321727767181349e-06
45028,17856,16834,20282,2.2519748751055e-06
43321,17790,17227,21662,2.1439361926427006e-06
41721,17559,17718,23002,2.129292484888902e-06
40147,17330,18058,24465,2.0952460335137347e-06
38628,17087,18364,25921,2.037034292797067e-06
37183,16827,18531,27459,1.9650580375029527e-06
35829,16533,18690,28948,1.8801034298806018e-06
34570,16215,18738,30477,1.8231704931788878e-06
33389,15735,18915,31961,1.7987407500528835e-06
32253,15319,18975,33453,1.7745078467437966e-06
31167,14891,18886,35056,1.8161123798244546e-06
30098,14483,18814,36605,1.6741314681879384e-06
29150,13911,18828,38111,1.672630194582646e-06
28232,13442,18639,39687,1.7027220337749814e-06
27336,12994,18511,41159,1.6738578127864778e-06
26489,12557,18368,42586,1.6175112067424476e-06
25702,12080,18150,44068,1.6591949303234594e-06
24928,11684,17886,45502,1.6260629113468168e-06
24203,11197,17670,46930,1.5151975365132794e-06
23555,10762,17328,48355,1.5508584552802982e-06
22922,10314,16945,49819,1.4752327346986506e-06
22349,9902,16559,51190,1.3970062253866993e-06
21832,9435,16171,52562,1.4332439495181796e-06
21326,9003,15870,53801,1.3798457775625968e-06
20859,8561,15529,55051,1.4972860024124952e-06
20374,8176,15177,56273,1.5232061031938567e-06
19903,7850,14796,57451,1.4330112019232722e-06
19481,7478,14452,58589,1.4101045291662398e-06
19084,7146,13997,59773,1.3252532914687066e-06
18730,6823,13541,60906,1.4470300457454694e-06
18363,6467,13204,61966,1.3898910264395547e-06
18026,6188,12718,63068,1.2911405581499436e-06
17730,5873,12276,64121,1.5023881079227403e-06
17403,5614,11920,65063,1.267813502801916e-06
17140,5285,11563,66012,1.311873637102047e-06
16880,5006,11217,66897,1.415420990566536e-06
16612,4739,10796,67853,1.2880335681844156e-06
16381,4455,10439,68725,1.280692325195103e-06
16162,4231,10055,69552,1.2368552591977879e-06
15961,4010,9670,70359,1.380044313028519e-06
15748,3817,9326,71109,1.123474260673591e-06
15583,3595,8918,71904,1.3384261262967388e-06
15397,3445,8529,72629,1.157468987845837e-06
15245,3282,8211,73262,1.2781931972241318e-06
15085,3118,7862,73935,1.2479102772747022e-06
14937,2958,7569,74536,1.070245681441479e-06
14816,2775,7276,75133,1.1409889847624724e-06
14693,2642,6953,75712,1.262719834506568e-06
14564,2507,6699,76230,1.3017064982705343e-06
14437,2388,6360,76815,1.0346406399001865e-06
14342,2240,6074,77344,1.0790544195612454e-06
14248,2087,5846,77819,1.260597906629506e-06
14143,1987,5555,78315,9.92816526933044e-07
14065,1876,5293,78766,1.0343061206273617e-06
13988,1760,5029,79223,9.808708575193816e-07
13919,1651,4816,79614,1.3575220085645019e-06
13828,1579,4583,80010,1.0414410868453936e-06
13762,1480,4385,80373,1.3256804013232278e-06
13682,1393,4197,80728,1.2190162211702229e-06
13612,1319,4005,81064,1.045563454145439e-06
13555,1255,3818,81372,1.0434179744977054e-06
13501,1187,3627,81685,8.985436588170913e-07
13457,1122,3395,82026,1.0287499495201155e-06
13410,1039,3231,82320,9.693565618861462e-07
13368,980,3080,82572,9.472125719881555e-07
13329,944,2912,82815,9.274992394506237e-07
13293,904,2765,83038,1.0610759391644353e-06
13254,853,2615,83278,8.078660765782025e-07
13226,800,2477,83497,9.462527809911369e-07
13195,749,2364,83692,8.655793707430326e-07
13168,706,2246,83880,8.452991628698082e-07
13143,662,2133,84062,1.070128403637024e-06
13113,629,2026,84232,8.280969376297713e-07
13091,606,1919,84384,9.155457235675282e-07
13068,571,1808,84553,9.311403116712851e-07
13046,543,1712,84699,8.506922306547214e-07
13027,511,1626,84836,1.0386224995281349e-06
13005,485,1562,84948,9.353242941624442e-07
12986,458,1476,85080,7.82581366549843e-07
12971,433,1409,85187,1.1490391925778196e-06
12950,421,1331,85298,6.961990433064813e-07
12938,388,1289,85385,7.195503386024006e-07
12926,371,1228,85475,1.4489897643363046e-06
12903,355,1173,85569,7.92852749603425e-07
12891,329,1127,85653,8.948141185423589e-07
12878,317,1071,85734,6.525362124971125e-07
12869,296,1020,85815,9.903720599281752e-07
12856,274,967,85903,9.65270220963224e-07
12844,257,919,85980,7.62476918129295e-07
12835,246,865,86054,1.0808595535599686e-06
12823,235,824,86118,6.62492835613192e-07
12816,223,783,86178,1.4947790357838144e-06
12801,219,742,86238,8.422522583415084e-07
12793,213,707,86287,1.216188441101818e-06
12782,206,674,86338,5.803784717659803e-07
12777,190,654,86379,5.983611128463583e-07
12772,177,604,86447,9.074071385460331e-07
12765,168,565,86502,5.546138674264876e-07
12761,156,540,86543,1.4511808258379843e-06
12751,154,505,86590,1.5529746841831857e-07
12750,141,477,86632,6.577054301804579e-07
12746,131,447,86676,1.2286172334277964e-06
12739,122,435,86704,3.609153897029035e-07
12737,110,421,86732,7.459517663858096e-07
12733,104,406,86757,9.671931937454324e-07
12728,101,386,86785,1.0177064641457942e-06
12723,95,356,86826,6.623411374781759e-07
12720,91,339,86850,6.957199309845829e-07
12717,87,308,86888,1.7871567765410653e-06
12710,84,285,86921,5.52127762364211e-07
12708,78,266,86948,1.1833171218887634e-06
12704,70,257,86969,1.2251418714287114e-06
12700,71,239,86990,9.883701775771753e-07
12697,65,229,87009,2.0635483470461853e-06
12691,68,214,87027,3.6820559422123414e-07
12690,61,212,87037,7.43417042092273e-07
12688,58,196,87058,4.0211544895385646e-07
12687,50,184,87079,8.567482633712701e-07
12685,45,178,87092,8.857670521229622e-07
12683,44,164,87109,4.807664571165936e-07
12682,41,150,87127,5.256794406770751e-07
12681,40,135,87144,5.841343275299588e-07
12680,38,125,87157,1.2618296529968455e-06
12678,39,115,87168,1.3717703382099768e-06
12676,37,108,87179,7.304559213678809e-07
12675,34,102,87189,7.73484936380864e-07
12674,32,99,87195,7.969867524862002e-07
12673,31,91,87205,0.0
12673,28,87,87212,9.06987522572652e-07
12672,26,80,87222,3.945707070707071e-06
12668,27,74,87231,0.0
12668,25,68,87239,2.321737030776946e-06
12666,25,63,87246,0.0
12666,24,59,87251,2.6763228394714798e-06
12664,26,52,87258,0.0
12664,24,51,87261,0.0
12664,22,46,87268,1.716608530857755e-06
12663,22,41,87274,0.0
12663,18,38,87281,0.0
12663,16,37,87284,0.0
12663,16,34,87287,0.0
12663,13,35,87289,0.0
12663,11,35,87291,2.256292234970273e-06
12662,9,37,87292,2.1344990544169187e-06
12661,9,37,87293,0.0
12661,7,35,87297,0.0
12661,6,34,87299,0.0
12661,6,33,87300,2.3934152360027093e-06
12660,7,32,87301,0.0
12660,7,32,87301,0.0
12660,6,33,87301,0.0
12660,4,31,87305,0.0
12660,4,29,87307,0.0
12660,3,30,87307,0.0
12660,3,28,87309,0.0
12660,3,24,87313,0.0
12660,3,21,87316,0.0
12660,2,17,87321,0.0
12660,2,16,87322,0.0
12660,2,16,87322,0.0
12660,2,13,87325,0.0
12660,2,12,87326,0.0
12660,2,12,87326,0.0
12660,2,12,87326,0.0
12660,2,12,87326,0.0
12660,2,12,87326,0.0
12660,2,11,87327,0.0
12660,2,10,87328,0.0
12660,2,10,87328,0.0
12660,2,10,87328,0.0
12660,2,9,87329,0.0
12660,1,10,87329,0.0
12660,1,10,87329,0.0
12660,1,8,87331,0.0
12660,1,8,87331,0.0
12660,1,6,87333,0.0
12660,1,6,87333,0.0
12660,1,6,87333,0.0
12660,1,6,87333,0.0
12660,1,6,87333,0.0
12660,1,6,87333,0.0
12660,1,6,87333,0.0
12660,1,5,87334,0.0
12660,0,6,87334,0.0
12660,0,6,87334,0.0
12660,0,5,87335,0.0
12660,0,5,87335,0.0
12660,0,5,87335,0.0
12660,0,4,87336,0.0
12660,0,4,87336,0.0
12660,0,4,87336,0.0
12660,0,3,87337,0.0
12660,0,3,87337,0.0
12660,0,3,87337,0.0
12660,0,3,87337,0.0
12660,0,3,87337,0.0
12660,0,3,87337,0.0
12660,0,2,87338,0.0
12660,0,1,87339,0.0
12660,0,1,87339,0.0
12660,0,1,87339,0.0
12660,0,1,87339,0.0
12660,0,1,87339,0.0
12660,0,1,87339,0.0
12660,0,1,87339,0.0
12660,0,1,87339,0.0
12660,0,1,87339,0.0
12660,0,1,87339,
