S,E,I,R,Beta
99400,0,600,0,1.5258215962441315e-06
99309,91,554,46,1.9448468338602415e-06
99202,189,520,89,1.6671500109334024e-06
99116,254,497,133,2.19241921523897e-06
99008,336,484,172,1.648585371847404e-06
98929,382,470,219,2.086172696816952e-06
98832,447,467,254,2.036635872732271e-06
98738,491,477,294,2.4841805471847164e-06
98621,556,498,325,3.5428315506985914e-06
98447,663,515,375,3.195253352525892e-06
98285,764,544,407,3.1608258096950945e-06
98116,832,591,461,3.4490753339446475e-06
97916,953,610,521,3.6498330117685348e-06
97698,1089,634,579,3.66480546211647e-06
97471,1193,705,631,3.230639031314715e-06
97249,1284,784,683,3.5281827566140443e-06
96980,1424,848,748,3.550625104573205e-06
96688,1583,910,819,4.352961286603517e-06
96305,1818,984,893,4.0627190966369975e-06
95920,2020,1083,977,3.985315556130571e-06
95506,2219,1207,1068,4.077180435758982e-06
95036,2472,1328,1164,3.874562182396829e-06
94547,2744,1425,1284,4.097099020091929e-06
93995,3023,1571,1411,3.6636698276372014e-06
93454,3284,1710,1552,3.754544406686243e-06
92854,3560,1898,1688,3.6484982951242696e-06
92211,3859,2097,1833,3.599383133994996e-06
91515,4130,2340,2015,3.170747311052179e-06
90836,4374,2606,2184,3.2443582721859102e-06
90068,4726,2800,2406,3.295129394298911e-06
89237,5069,3067,2627,3.1093586767232995e-06
88386,5401,3336,2877,2.974336300425412e-06
87509,5669,3694,3128,3.0935019055940803e-06
86509,6093,3972,3426,2.9044239522104336e-06
85511,6483,4270,3736,2.686699825271394e-06
84530,6819,4568,4083,2.6674744020869077e-06
83500,7204,4854,4442,2.5906160484963325e-06
82450,7536,5228,4786,2.5403167995441815e-06
81355,7912,5536,5197,2.3779851595963315e-06
80284,8232,5813,5671,2.378447959940045e-06
79174,8456,6225,6145,2.3556473601988725e-06
78013,8759,6582,6646,2.3253025601312435e-06
76819,9089,6918,7174,2.1921825595743674e-06
75654,9367,7251,7728,2.1255373959192608e-06
74488,9575,7639,8298,2.210842565247166e-06
73230,9866,7979,8925,2.087960754963481e-06
72010,10134,8286,9570,2.101647118164154e-06
70756,10366,8651,10227,1.9751346847445542e-06
69547,10515,8974,10964,1.922723259086168e-06
68347,10676,9321,11656,2.0013738466088407e-06
67072,10929,9645,12354,1.9430849548276803e-06
65815,11118,9923,13144,1.9522809106531445e-06
64540,11280,10240,13940,1.8702064611093896e-06
63304,11349,10584,14763,1.7760941241290034e-06
62114,11381,10905,15600,1.759790981711948e-06
60922,11429,11166,16483,1.618510581822184e-06
59821,11376,11391,17412,1.6612343642570775e-06
58689,11337,11614,18360,1.6314217797090408e-06
57577,11300,11831,19292,1.572240516738822e-06
56506,11248,12038,20208,1.6185958212871925e-06
55405,11200,12240,21155,1.5453644081342792e-06
54357,11103,12363,22177,1.5401428387395852e-06
53322,11021,12501,23156,1.519701386268604e-06
52309,10917,12630,24144,1.5015227059824644e-06
51317,10790,12789,25104,1.456666207618729e-06
50361,10666,12870,26103,1.3777758461144414e-06
49468,10540,12873,27119,1.5781996414820363e-06
48463,10514,12858,28165,1.364065451942952e-06
47613,10305,12866,29216,1.3271544027984916e-06
46800,10063,12897,30240,1.3569047065208963e-06
45981,9901,12877,31241,1.3460624633750042e-06
45184,9724,12811,32281,1.3371288351480878e-06
44410,9574,12678,33338,1.26991461449353e-06
43695,9331,12664,34310,1.3463365225425166e-06
42950,9153,12586,35311,1.3393302275917936e-06
42226,8935,12533,36306,1.320815609194039e-06
41527,8772,12372,37329,1.2632061389467116e-06
40878,8555,12272,38295,1.3196325020429983e-06
40216,8353,12119,39312,1.2556996247001073e-06
39604,8120,11991,40285,1.2634463222429447e-06
39004,7900,11798,41298,1.149577175518521e-06
