S,E,I,R,Beta
99100,0,900,0,5.045408678102927e-06
98650,450,818,82,5.105600422327336e-06
98238,811,805,146,4.72929287334764e-06
97864,1101,809,226,6.012228367269752e-06
97388,1475,861,276,6.940877604564321e-06
96806,1913,943,338,8.752513937803343e-06
96007,2514,1077,402,8.617059695014694e-06
95116,3120,1290,474,1.0057079222074327e-05
93882,4031,1503,584,9.184672771157373e-06
92586,4946,1759,709,8.387635289456372e-06
91220,5828,2091,861,8.147172537926033e-06
89666,6804,2488,1042,7.983360614522074e-06
87885,7952,2928,1235,7.496290327243967e-06
85956,9119,3459,1466,6.968880089265166e-06
83884,10345,4028,1743,6.795216376026344e-06
81588,11606,4715,2091,6.249229569295507e-06
79184,12889,5449,2478,6.2437189670480335e-06
76490,14297,6295,2918,5.848335181879382e-06
73674,15662,7247,3417,5.493378860239747e-06
70741,17042,8251,3966,5.347071442978809e-06
67620,18523,9210,4647,4.9744677175029005e-06
64522,19834,10232,5412,4.851640205197934e-06
61319,21064,11384,6233,4.4423402118733554e-06
58218,21980,12673,7129,4.338593462480506e-06
55017,22960,13903,8120,4.143017914476137e-06
51848,23849,15004,9299,3.932243589129202e-06
48789,24539,16195,10477,3.714541685893533e-06
45854,25013,17308,11825,3.655304959081299e-06
42953,25394,18476,13177,3.528227460308235e-06
40153,25623,19573,14651,3.4609355281037513e-06
37433,25748,20590,16229,3.2539925275201424e-06
34925,25674,21534,17867,3.159259592411634e-06
32549,25456,22406,19589,3.2346400457317495e-06
30190,25266,23214,21330,3.086337575470799e-06
28027,24959,23890,23124,2.991494343723417e-06
26024,24477,24492,25007,2.86799170142522e-06
24196,23881,24929,26994,2.818386097820505e-06
22496,23170,25307,29027,2.7700379875667345e-06
20919,22345,25680,31056,2.630305678377614e-06
19506,21507,25800,33187,2.66068003722965e-06
18167,20675,25894,35264,2.584944452753633e-06
16951,19806,25844,37399,2.558883749988849e-06
15830,18971,25751,39448,2.5709064208952086e-06
14782,18102,25575,41541,2.3859299962319763e-06
13880,17158,25365,43597,2.326267048640284e-06
13061,16317,24990,45632,2.3407265057466216e-06
12297,15393,24682,47628,2.253598685748691e-06
11613,14534,24267,49586,2.217785303202353e-06
10988,13679,23757,51576,2.133756940398798e-06
10431,12931,23192,53446,2.252850405541182e-06
9886,12213,22563,55338,2.093627581347541e-06
9419,11419,21965,57197,2.155752280572029e-06
8973,10728,21375,58924,1.9968938654820862e-06
8590,10032,20741,60637,2.082337183823619e-06
8219,9392,20101,62288,1.8582396880907761e-06
7912,8775,19366,63947,2.01013169025343e-06
7604,8197,18661,65538,2.0719072464349877e-06
7310,7723,17904,67063,2.276925484328029e-06
7012,7257,17215,68516,1.9964944539703647e-06
6771,6785,16558,69886,2.274466205526225e-06
6516,6407,15851,71226,1.5103821929192586e-06
6360,5912,15247,72481,1.773727628860281e-06
6188,5500,14653,73659,1.5991571625631705e-06
6043,5096,14044,74817,1.979547223819345e-06
5875,4745,13464,75916,1.8078153247114448e-06
5732,4403,12833,77032,1.7401055558905863e-06
5604,4085,12249,78062,1.8064374320874219e-06
5480,3782,11705,79033,1.7304976038064712e-06
5369,3516,11115,80000,1.8600306804520076e-06
5258,3309,10548,80885,1.785025775772202e-06
5159,3057,10063,81721,1.4639309469936223e-06
5083,2804,9596,82517,1.4556199518177495e-06
5012,2606,9090,83292,1.295021760755485e-06
4953,2410,8603,84034,1.2203519311916768e-06
4901,2205,8154,84740,1.476374726326419e-06
4842,2038,7743,85377,1.5203403129756564e-06
4785,1898,7328,85989,1.169274433843023e-06
4744,1758,6874,86624,1.3799339692396159e-06
4699,1629,6531,87141,1.5314849352877557e-06
4652,1516,6146,87686,1.3290806483339345e-06
4614,1431,5770,88185,9.390454340230434e-07
4589,1306,5453,88652,9.990482267353537e-07
4564,1209,5119,89108,1.0700627433429685e-06
4539,1109,4799,89553,1.69859871574001e-06
4502,1034,4514,89950,1.42702293294744e-06
4473,969,4256,90302,8.404646761101277e-07
4457,887,3989,90667,1.1811705884248769e-06
4436,824,3792,90948,1.426761479722866e-06
4412,769,3579,91240,1.3932385373832498e-06
4390,731,3347,91532,1.0889294666355413e-06
4374,684,3141,91801,1.6013120277312306e-06
4352,648,2966,92034,9.296537225814129e-07
4340,592,2800,92268,1.0697827518104016e-06
4327,547,2625,92501,1.1445299173517338e-06
4314,500,2481,92705,8.408830617561339e-07
