S,E,I,R,Beta
99300,0,700,0,3.481513451301971e-06
99058,242,644,56,3.9032280354228764e-06
98809,466,619,106,3.956655266649053e-06
98567,657,620,156,3.6981558638515736e-06
98341,808,644,207,5.336987833120412e-06
98003,1062,680,255,5.927189503802705e-06
97608,1361,727,304,6.919292136403458e-06
97117,1701,804,378,7.77387197275564e-06
96510,2133,916,441,7.646785476899243e-06
95834,2593,1061,512,7.9563434549496e-06
95025,3131,1238,606,8.23692770247095e-06
94056,3764,1476,704,8.226085918254777e-06
92914,4501,1764,821,7.443549705364778e-06
91694,5253,2105,948,6.709292867990596e-06
90399,6005,2477,1119,6.547030097219869e-06
88933,6846,2932,1289,6.439079504476667e-06
87254,7810,3378,1558,6.018782155954368e-06
85480,8810,3871,1839,5.485155507029642e-06
83665,9724,4454,2157,5.163105979646896e-06
81741,10633,5128,2498,4.869171167918395e-06
79700,11646,5734,2920,4.733043646846235e-06
77537,12639,6445,3379,4.562500569687228e-06
75257,13710,7097,3936,4.555335852395989e-06
72824,14767,7900,4509,4.388941189230981e-06
70299,15763,8815,5123,4.1424226218812846e-06
67732,16738,9682,5848,4.00133444503742e-06
65108,17746,10534,6612,3.96152106498657e-06
62391,18743,11456,7410,3.846093061158996e-06
59642,19573,12475,8310,3.4326390616987303e-06
57088,20102,13524,9286,3.558022326692424e-06
54341,20828,14472,10359,3.2692331695832803e-06
51770,21351,15335,11544,3.1452603276046222e-06
49273,21654,16265,12808,3.232989842615971e-06
46682,22060,17170,14088,3.044178237434275e-06
44242,22301,17950,15507,2.8445726272027024e-06
41983,22347,18667,17003,2.7957245564939315e-06
39792,22234,19450,18524,2.797322426230796e-06
37627,22186,20086,20101,2.7719856362399436e-06
35532,22004,20739,21725,2.5797323621445715e-06
33631,21658,21335,23376,2.5518545449599106e-06
31800,21320,21831,25049,2.406997838455442e-06
30129,20855,22242,26774,2.4502737022876682e-06
28487,20392,22593,28528,2.4828824405614454e-06
26889,19945,22854,30312,2.385597088735779e-06
25423,19400,23014,32163,2.3073573582878966e-06
24073,18797,23120,34010,2.2620785652406454e-06
22814,18160,23163,35863,2.320033339144014e-06
21588,17577,23075,37760,2.1961560844664917e-06
20494,16997,22935,39574,2.074336166153178e-06
19519,16286,22768,41427,2.1736753460428147e-06
18553,15578,22653,43216,2.0938366753952767e-06
17673,15000,22352,44975,2.0834024425516586e-06
16850,14361,22015,46774,1.9571225715404457e-06
16124,13580,21740,48556,2.0026487454518194e-06
