S,E,I,R,Beta
9900,0,100,0,1.717171717171717e-05
9883,17,97,3,1.7733252247168155e-05
9866,32,90,12,1.8019235533932478e-05
9850,44,87,19,1.750393838613688e-05
9835,56,84,25,2.9050766213958893e-05
9811,75,83,31,3.3156783693739385e-05
9784,95,84,37,2.9202196005139588e-05
9760,111,86,43,2.263629431948151e-05
9741,118,90,51,3.307896747995301e-05
9712,138,93,57,2.989318169740129e-05
9685,157,92,66,3.9280824223923145e-05
9650,174,98,78,3.4894786930316166e-05
9617,196,99,88,2.835887207312808e-05
9590,203,109,98,4.591939233337479e-05
9542,226,125,107,4.946552085516663e-05
9483,267,131,119,2.9784113475862392e-05
9446,263,162,129,3.659527973170432e-05
9390,289,180,141,4.082357117500887e-05
9321,328,192,159,2.961502699996424e-05
9268,349,210,173,3.2883243932013894e-05
9204,376,233,187,3.637157197934095e-05
9126,420,247,207,3.549053689196947e-05
9046,462,271,221,3.83444029001422e-05
8952,505,302,241,2.848155578833987e-05
8875,528,326,271,2.6959301823209198e-05
8797,554,348,301,2.939873703025718e-05
8707,595,377,321,2.3152809456338524e-05
8631,611,403,355,2.6162258326138717e-05
8540,641,440,379,2.5548222269533745e-05
8444,670,469,417,2.0958346926799312e-05
8361,685,489,465,2.6170781716358134e-05
8254,719,520,507,2.6560548731617304e-05
8140,763,544,553,2.416353519294696e-05
8033,805,564,598,2.2072073265157116e-05
7933,823,605,639,2.0002229415153564e-05
7837,849,631,683,2.24462488172748e-05
7726,867,687,720,1.8463525681822205e-05
7628,861,740,771,2.285321503989569e-05
7499,892,789,820,2.2140679171249027e-05
7368,955,802,875,2.064599630132053e-05
7246,976,841,937,1.8707274799692677e-05
7132,986,875,1007,2.0190689848569827e-05
7006,1016,915,1063,2.074724397042972e-05
6873,1042,956,1129,1.856759242856195e-05
6751,1060,992,1197,1.8366454670992587e-05
6628,1084,1026,1262,1.749915592306724e-05
6509,1087,1066,1338,1.945639130924796e-05
6374,1108,1072,1446,1.946456921542273e-05
6241,1134,1103,1522,1.9320659464951375e-05
6108,1154,1115,1623,1.791372631937531e-05
5986,1147,1145,1722,1.6194993558477788e-05
5875,1165,1137,1823,1.512004341398604e-05
5774,1132,1170,1924,1.5098629577327188e-05
5672,1118,1172,2038,1.4290906290164969e-05
5577,1105,1190,2128,1.5067888371055792e-05
5477,1098,1209,2216,1.7216140947639826e-05
5363,1098,1225,2314,1.0655017181215205e-05
5293,1065,1212,2430,1.527641900785582e-05
5195,1066,1213,2526,1.3012702460590952e-05
5113,1049,1206,2632,1.6379410723940763e-05
5012,1034,1206,2748,1.4062435891836376e-05
4927,1015,1215,2843,1.737298717656384e-05
4823,1011,1226,2940,1.336039687481714e-05
4744,998,1202,3056,1.4380192652493174e-05
4662,976,1210,3152,1.5068196886378703e-05
4577,962,1217,3244,1.4182591712447414e-05
4498,943,1223,3336,1.3997317604953523e-05
4421,935,1214,3430,1.0247631213464866e-05
4366,899,1216,3519,1.1489801576777493e-05
4305,879,1199,3617,1.278649745868363e-05
4239,868,1172,3721,1.368730309405512e-05
4171,850,1165,3814,1.2759262555783188e-05
4109,836,1148,3907,1.6323477909882532e-05
4032,840,1123,4005,1.1484261261643274e-05
3980,816,1113,4091,8.578381575442352e-06
3942,768,1095,4195,1.1583485656169711e-05
3892,730,1091,4287,1.0126768298599304e-05
3849,691,1091,4369,1.2859411624765226e-05
3795,675,1070,4460,1.1328235627301047e-05
3749,651,1063,4537,1.02880994041183e-05
3708,616,1058,4618,1.376475122506286e-05
3654,610,1022,4714,1.1782385761736595e-05
3610,594,1019,4777,1.3048477813510068e-05
3562,586,984,4868,1.0556323979859676e-05
3525,570,961,4944,1.0627227843336949e-05
3489,544,947,5020,9.684986727028346e-06
3457,537,908,5098,8.283008745582926e-06
3431,518,876,5175,1.0314231376823456e-05
3400,506,846,5248,9.734390209984704e-06
3372,484,824,5320,1.3316403505741169e-05
3335,473,802,5390,1.159021486762853e-05
3304,460,782,5454,1.2385204634543574e-05
3272,458,745,5525,1.3537683989432402e-05
3239,453,725,5583,9.368579063355016e-06
3217,417,726,5640,8.99148891349417e-06
3196,392,705,5707,1.1095429570651257e-05
3171,380,685,5764,8.747154297499925e-06
3152,359,686,5803,1.0636959642450163e-05
3129,336,675,5860,1.1836700874732197e-05
3104,337,643,5916,1.1022750957977266e-05
3082,317,648,5953,1.1516491615994104e-05
3059,309,631,6001,8.289171906545803e-06
3043,304,598,6055,8.243053578749189e-06
3028,279,594,6099,1.1675540077125282e-05
3007,272,571,6150,1.3977892797716013e-05
2983,267,554,6196,1.1497160201430248e-05
2964,265,528,6243,1.2779618042775938e-05
2944,252,522,6282,1.1062177244710976e-05
2927,245,514,6314,9.97023552355036e-06
2912,237,499,6352,8.258274791340923e-06
2900,229,480,6391,9.339080459770114e-06
2887,214,467,6432,8.158851352403784e-06
2876,204,457,6463,1.2934327095437074e-05
2859,201,440,6500,1.11291297020573e-05
2845,192,423,6540,1.4126230332340342e-05
2828,184,411,6577,1.2045000120450002e-05
2814,182,401,6603,7.97579611738245e-06
2805,174,383,6638,5.584954133564178e-06
2799,163,367,6671,1.654931257076048e-05
2782,158,359,6701,1.3016426730533934e-05
2769,154,340,6737,8.49744014615597e-06
2761,141,342,6756,1.0590281087240618e-05
2751,137,332,6780,9.854028983983918e-06
2742,136,321,6801,5.680643321494872e-06
2737,126,303,6834,9.646562025585094e-06
2729,123,290,6858,6.317837783197079e-06
2724,115,279,6882,1.0526371191427324e-05
2716,113,265,6906,1.3893906132770168e-06
2715,103,255,6927,5.777633336944354e-06
2711,93,250,6946,5.901881224640354e-06
2707,86,243,6964,9.121299602767405e-06
2701,81,233,6985,1.588983892470282e-06
2700,73,230,6997,1.288244766505636e-05
2692,68,226,7014,9.862062617522912e-06
2686,67,212,7035,1.0536815633824585e-05
2680,70,199,7051,7.500187504687617e-06
2676,68,195,7061,7.665478517496454e-06
2672,63,184,7081,1.220385316323874e-05
2666,60,174,7100,1.5089979391399572e-05
2659,62,166,7113,2.2655495996773856e-06
2658,56,157,7129,4.7926461637263785e-06
2656,54,150,7140,7.5301204819277105e-06
2653,50,143,7154,5.271773081799467e-06
2651,45,141,7163,5.350583614907796e-06
2649,42,138,7171,2.7355140851620243e-06
2648,37,134,7181,2.818235108445687e-06
2647,33,127,7193,2.974694275795805e-06
2646,30,121,7203,3.12337974675637e-06
2645,27,112,7216,1.6878206859303267e-05
2640,28,105,7227,3.607503607503608e-06
2639,25,99,7237,3.827590034486586e-06
2638,25,89,7248,4.2592703018118935e-06
2637,23,85,7255,6.5702867450549065e-06
2637,22,76,7265,9.979442348761552e-06
2635,21,73,7271,6.5702867450549065e-06
2635,19,72,7274,6.5702867450549065e-06
2635,16,67,7282,5.664278229346625e-06
2634,15,65,7286,5.840780328251854e-06
2633,15,63,7289,6.5702867450549065e-06
2633,14,60,7293,6.5702867450549065e-06
2633,14,50,7303,6.5702867450549065e-06
2633,13,47,7307,6.5702867450549065e-06
2633,12,46,7309,8.256411103221652e-06
2632,13,41,7314,6.5702867450549065e-06
2632,12,38,7318,9.998400255959046e-06
2631,12,34,7323,6.5702867450549065e-06
2631,10,33,7326,1.1517685405940822e-05
2630,11,30,7329,6.5702867450549065e-06
2630,11,26,7333,6.5702867450549065e-06
2630,11,23,7336,6.5702867450549065e-06
2630,10,20,7340,6.5702867450549065e-06
2630,10,18,7342,2.112378538234052e-05
2629,10,18,7343,2.113182029500021e-05
2628,11,17,7344,2.2383382576775e-05
2627,11,17,7345,6.5702867450549065e-06
2627,8,20,7345,6.5702867450549065e-06
2627,7,19,7347,6.5702867450549065e-06
2627,5,19,7349,6.5702867450549065e-06
2627,5,18,7350,2.114790847185213e-05
2626,5,18,7351,2.1155961750021155e-05
2625,6,18,7351,6.5702867450549065e-06
2625,6,18,7351,6.5702867450549065e-06
2625,6,17,7352,6.5702867450549065e-06
2625,6,16,7353,6.5702867450549065e-06
2625,4,17,7354,6.5702867450549065e-06
2625,3,17,7355,4.481792717086835e-05
2623,4,18,7355,4.236031685517008e-05
2621,6,17,7356,6.5702867450549065e-06
2621,6,17,7356,2.2443162690486346e-05
2620,7,13,7360,6.5702867450549065e-06
2620,6,14,7360,6.5702867450549065e-06
2620,6,12,7362,3.1806615776081425e-05
2619,6,12,7363,6.5702867450549065e-06
2619,5,12,7364,6.5702867450549065e-06
2619,5,11,7365,6.5702867450549065e-06
2619,4,10,7367,6.5702867450549065e-06
2619,4,9,7368,6.5702867450549065e-06
2619,3,9,7369,6.5702867450549065e-06
2619,3,7,7371,6.5702867450549065e-06
2619,3,6,7372,6.5702867450549065e-06
2619,3,5,7373,6.5702867450549065e-06
2619,3,5,7373,6.5702867450549065e-06
2619,3,3,7375,6.5702867450549065e-06
2619,2,4,7375,6.5702867450549065e-06
2619,1,5,7375,6.5702867450549065e-06
2619,1,5,7375,7.636502481863306e-05
2618,2,5,7375,6.5702867450549065e-06
2618,2,4,7376,6.5702867450549065e-06
2618,1,5,7376,6.5702867450549065e-06
2618,1,5,7376,7.639419404125286e-05
2617,2,4,7377,6.5702867450549065e-06
2617,2,4,7377,6.5702867450549065e-06
2617,2,4,7377,6.5702867450549065e-06
2617,2,4,7377,6.5702867450549065e-06
2617,2,4,7377,6.5702867450549065e-06
2617,1,4,7378,9.552923194497516e-05
2616,2,4,7378,0.0
2616,2,2,7380,0.0
2616,2,1,7381,0.0
2616,2,0,7382,0.0
2616,2,0,7382,0.0
2616,2,0,7382,0.0
2616,1,1,7382,0.0
2616,1,1,7382,0.0
2616,0,2,7382,0.0
2616,0,2,7382,0.0
2616,0,1,7383,0.0
2616,0,1,7383,0.0
2616,0,1,7383,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
2616,0,0,7384,0.0
