S,E,I,R,Beta
9920,0,80,0,1.0080645161290324e-05
9912,8,76,4,1.3274712204239411e-05
9902,17,73,8,5.53368213976421e-06
9898,20,70,12,7.21646508674191e-06
9893,25,66,16,4.5946169467851465e-06
9890,27,62,21,7.390936861589448e-06
9890,24,60,26,8.426019548365353e-06
9885,28,54,33,1.4987167238052415e-05
9877,32,54,37,1.3124392996823898e-05
9870,38,48,44,6.332320162107396e-06
9867,36,48,49,4.222830309786831e-06
9865,37,44,54,1.151914481868866e-05
9860,41,39,60,1.3002548499505904e-05
9855,45,37,63,1.3712342479465769e-05
9850,44,39,67,2.3428348301444747e-05
9841,49,37,73,2.1970959883773623e-05
9833,55,36,76,1.6949727109393538e-05
9827,57,39,77,1.8264697210458888e-05
9820,58,43,79,2.1313882442097287e-05
9811,62,44,83,2.7798111581619887e-05
9799,66,49,86,1.2496068944977726e-05
9793,63,53,91,2.5046770026337643e-05
9780,70,57,93,1.7938506798694075e-05
9770,68,56,106,2.010527854949554e-05
9759,72,57,112,4.494276987683883e-05
9734,87,63,116,2.4460164176621956e-05
9719,93,64,124,3.2153513735981065e-05
9699,107,64,130,5.1551706361480566e-05
9667,129,70,134,2.807784953228214e-05
9648,133,83,136,3.4965733581090535e-05
9620,147,91,142,2.7415412030796645e-05
9596,150,104,150,3.406868246384711e-05
9562,164,115,159,3.001009430444786e-05
9529,175,128,168,2.2956238849826844e-05
9501,182,137,180,1.843832036120669e-05
9477,186,140,197,1.5827793605571385e-05
9456,188,152,204,2.2263781280612695e-05
9424,196,166,214,1.9176877288440688e-05
9394,210,162,234,1.6427612056027358e-05
9369,214,171,246,1.5604528808768996e-05
9344,213,181,262,1.0051653674411563e-05
9327,212,173,288,1.735281558729055e-05
9299,214,184,303,1.636454597736082e-05
9271,219,190,320,1.07863229425089e-05
9252,220,191,337,1.980610390168929e-05
9217,227,204,352,1.7550689582548872e-05
9184,238,198,380,1.5397881251539788e-05
9156,239,210,395,1.45623998835008e-05
9128,245,210,417,1.7737156212178124e-05
9094,255,221,430,1.2936777966079769e-05
9068,259,230,443,2.2055580061755625e-05
9022,271,245,462,1.3119856676876026e-05
8993,275,250,482,1.289892138329812e-05
8964,270,266,500,1.0484712450470218e-05
8939,260,282,519,1.4281191908276663e-05
8903,281,274,542,1.0658262490048872e-05
8877,271,287,565,1.5700441849684755e-05
8837,290,296,577,1.4527371096342467e-05
8799,298,303,600,1.3877964680204807e-05
8762,302,315,621,1.1956391778350235e-05
8729,299,316,656,1.3051214415501365e-05
8693,307,319,681,1.2621404387272288e-05
8658,321,308,713,1.575001575001575e-05
8616,329,316,739,5.876614599861312e-06
8600,312,322,766,1.0472338581539794e-05
8571,307,327,795,1.2844678931194269e-05
8535,310,331,824,9.557234561084005e-06
8508,306,343,843,1.2678857559546084e-05
8471,316,337,876,1.15597743672162e-05
8438,311,356,895,1.0652718706973003e-05
8406,318,355,921,1.0723393417847078e-05
8374,309,371,946,1.126577772169924e-05
8339,312,368,981,1.3360480090929472e-05
8298,313,378,1011,8.926738259107505e-06
8270,310,387,1033,9.686016828673107e-06
8239,318,378,1065,9.63285342457572e-06
8209,321,383,1087,1.2404394718017893e-05
8170,318,396,1116,9.27265309150254e-06
8140,310,402,1148,1.0390308897771584e-05
8106,325,385,1184,1.0253748225620911e-05
8074,321,396,1209,9.69566860079617e-06
8043,312,410,1235,1.0007186979739996e-05
8010,314,411,1265,1.2150262293787268e-05
7970,316,412,1302,1.0963443008368762e-05
7934,330,396,1340,1.177644863049451e-05
7897,327,406,1370,7.173641421478881e-06
7874,322,403,1401,1.166007294793746e-05
