S,E,I,R,Beta
9930,0,70,0,1.7263703064307294e-05
9918,12,67,3,1.5048773073531317e-05
9908,22,60,10,1.5139281388776746e-05
9899,27,59,15,3.766858833540796e-05
9877,48,56,19,1.2655664675508758e-05
9870,45,63,22,1.6082082951383863e-05
9860,49,64,27,4.278651115618661e-05
9833,72,64,31,4.6082070578663685e-05
9804,92,68,36,1.4999880000959992e-05
9794,97,65,44,3.141640879031118e-05
9774,111,65,50,1.7314381955265932e-05
9763,106,76,55,3.234553658549734e-05
9739,119,73,69,3.516436527617389e-05
9714,130,81,75,3.0501986441867028e-05
9690,140,85,85,4.12796697626419e-05
9656,160,93,91,4.008872972178422e-05
9620,181,98,101,2.4396452967881535e-05
9597,190,103,110,2.4279431982688765e-05
9573,195,115,117,2.2708796025052345e-05
9548,206,123,123,3.491132523390588e-05
9507,225,138,130,2.82019503554208e-05
9470,240,146,144,3.4716697284864964e-05
9422,261,158,159,3.76173190136739e-05
9366,290,174,170,4.111226470898653e-05
9299,335,187,179,3.680460149530195e-05
9235,371,202,192,2.4122607171383084e-05
9190,377,229,204,3.326189944452628e-05
9120,416,241,223,3.093834170488462e-05
9052,443,259,246,2.8151375919824883e-05
8986,469,283,262,2.673967121214862e-05
8918,482,316,284,2.909774286679479e-05
8836,514,334,316,2.846276663513173e-05
8752,556,346,346,2.8069554374359358e-05
8667,595,363,375,2.288532449959808e-05
8595,611,396,398,2.4385801000111645e-05
8512,641,416,431,2.428697946790052e-05
8426,663,449,462,2.299595535507077e-05
8339,676,476,509,2.2673657543122776e-05
8249,705,490,556,2.0781739777981745e-05
8165,715,527,593,2.416943704965541e-05
8061,750,546,643,2.1357297129533823e-05
7967,750,588,695,2.0919626793858e-05
7869,774,628,729,2.064053655681854e-05
7767,802,645,786,2.115888828007182e-05
7661,841,651,847,1.9248849730846944e-05
7565,853,689,893,2.28306779080576e-05
7446,892,704,958,2.0602886235440628e-05
7338,911,740,1011,2.1730643153374146e-05
7220,946,758,1076,1.9003208618686e-05
7116,961,800,1123,1.6687745924676784e-05
7021,963,837,1179,1.888854685304047e-05
6910,978,858,1254,1.9734245494013943e-05
6793,1005,893,1309,1.9617058532522032e-05
6674,1016,930,1380,1.69168753081288e-05
6569,1036,950,1445,1.762665149706356e-05
6459,1050,963,1528,2.041795062617996e-05
6332,1086,978,1604,1.7116939052070373e-05
6226,1061,1028,1685,1.96864910673328e-05
6100,1083,1053,1764,1.4322855852910495e-05
6008,1071,1082,1839,1.7382861052792212e-05
5895,1078,1098,1929,1.7457911755663393e-05
5782,1082,1124,2012,1.707963479740168e-05
5671,1086,1136,2107,1.5522512610489244e-05
5571,1076,1173,2180,1.4384563343572388e-05
5477,1069,1183,2271,1.4353422311175714e-05
5384,1052,1203,2361,1.3277850445703474e-05
5298,1047,1207,2448,1.3917806128400988e-05
5209,1033,1218,2540,1.4027761096825911e-05
5120,1039,1193,2648,1.4243241827326068e-05
5033,1013,1209,2745,1.2654281576171296e-05
4956,989,1226,2829,1.4318498710347632e-05
4869,962,1233,2936,1.4658172255844404e-05
4781,960,1220,3039,1.577281657928755e-05
4689,973,1206,3132,1.4500611324553037e-05
4607,982,1184,3227,1.3749640676057e-05
4532,945,1205,3318,1.336736823986552e-05
4459,913,1211,3417,1.27781350922961e-05
4390,880,1203,3527,1.590556638017712e-05
4306,882,1171,3641,1.408080318487936e-05
4235,864,1177,3724,1.3441412993432766e-05
4168,854,1151,3827,1.4174438984042917e-05
4100,838,1138,3924,1.071627587980625e-05
4050,823,1130,3997,1.3547470774609418e-05
3988,803,1123,4086,1.0717816852159328e-05
3940,783,1112,4165,1.2553409049410216e-05
3885,778,1079,4258,1.5028930691581291e-05
3822,760,1079,4339,1.2366820257724534e-05
3771,732,1080,4417,1.2522466778632251e-05
3720,714,1060,4506,1.6230472712517752e-05
3656,710,1057,4577,1.1644781378286676e-05
3611,674,1042,4673,1.3022695102563026e-05
3562,663,1020,4755,1.321134854840308e-05
3514,646,987,4853,1.2109616246261155e-05
3472,618,976,4934,1.180403414670998e-05
3432,603,958,5007,1.2165982938425528e-05
3392,581,944,5083,9.05670370962584e-06
3363,553,925,5159,1.5430238445403477e-05
3315,564,888,5233,9.511774217656573e-06
3287,547,853,5313,9.629750364771376e-06
3260,518,842,5380,1.2386517639858355e-05
3226,481,858,5435,1.0477226844244825e-05
3197,468,845,5490,9.254237978282154e-06
3172,444,833,5551,1.0975386371446434e-05
3143,432,789,5636,1.0887856289975068e-05
3116,422,758,5704,1.0161190349578818e-05
3092,401,739,5768,1.1378615555092633e-05
3066,390,718,5826,1.0447953745545991e-05
