S,E,I,R,Beta
9910,0,90,0,1.6818028927009755e-05
9895,15,86,4,3.0553368508878106e-05
9869,38,80,13,3.419799371770189e-05
9842,61,76,21,2.139060310805463e-05
9826,68,76,30,4.285086826571823e-05
9794,94,80,32,3.573616499897897e-05
9766,111,86,37,3.214760274135706e-05
9739,122,93,46,3.312256342142831e-05
9709,137,102,52,3.837151298875715e-05
9671,160,106,63,4.0970573373419465e-05
9629,187,110,74,3.304411861894467e-05
9594,208,116,82,3.773910418149274e-05
9552,231,121,96,3.806913354652048e-05
9508,258,130,104,3.478851817093298e-05
9465,275,146,114,3.401139019748316e-05
9418,292,164,126,3.949365252837069e-05
9357,328,172,143,2.982470529463081e-05
9309,334,207,150,3.2174982083205544e-05
9247,373,217,163,3.4386541605971096e-05
9178,404,242,176,2.7914398246615604e-05
9116,419,262,203,3.768225651400608e-05
9026,469,288,217,3.4622202526035894e-05
8936,509,316,239,3.0455673537844363e-05
8850,543,340,267,2.9245596543702228e-05
8762,588,358,292,3.347364635762096e-05
8657,629,393,321,3.2038083581775446e-05
8548,674,429,349,3.626852012439284e-05
8415,751,449,385,2.9113352839279736e-05
8305,783,475,437,3.067270826071802e-05
8184,817,524,475,2.7049614589629363e-05
8068,849,565,518,2.6763659338103996e-05
7946,872,602,580,2.529532818284216e-05
7825,895,654,626,2.1299254526091583e-05
7716,906,691,687,2.663287667327612e-05
7574,962,722,742,2.6332979057235462e-05
7430,1007,743,820,1.974462411851122e-05
7321,1033,765,881,2.0533642587846047e-05
7206,1054,803,937,2.3676132626436595e-05
7069,1080,844,1007,1.9945573725209664e-05
6950,1093,882,1075,1.957617579405863e-05
6830,1115,902,1153,1.736826898416728e-05
6723,1109,946,1222,1.9339750356841978e-05
6600,1117,987,1296,2.118448926959565e-05
6462,1140,1023,1375,1.951403694597153e-05
6333,1152,1059,1456,1.9980177874279056e-05
6199,1182,1059,1560,1.919344571248127e-05
6073,1201,1065,1661,1.546133930759484e-05
5973,1189,1083,1755,1.8859877141813447e-05
5851,1184,1125,1840,1.853434360698076e-05
5729,1201,1136,1934,1.5058056490452578e-05
5631,1162,1166,2041,1.568747862009892e-05
5528,1135,1208,2129,1.302819601115573e-05
5441,1124,1218,2217,1.7352890493603724e-05
5326,1139,1224,2311,1.487952797842131e-05
5229,1125,1242,2404,1.5705795346095678e-05
5127,1112,1240,2521,1.478573271170338e-05
5033,1098,1256,2613,1.423724437818677e-05
4943,1077,1260,2720,1.3647646664033472e-05
4858,1036,1283,2823,1.6846323346084128e-05
4753,1027,1273,2947,1.4213539255564228e-05
4667,1015,1257,3061,1.4148324557110565e-05
4584,996,1255,3165,1.2863033033659428e-05
4510,971,1253,3266,1.4156711254408488e-05
4430,954,1251,3365,1.335274895207987e-05
4356,932,1269,3443,1.5919637669046653e-05
4268,933,1249,3550,8.441617398886306e-06
4223,890,1242,3645,1.067690429261124e-05
4167,853,1232,3748,1.4219641649447265e-05
4094,846,1230,3830,1.390096949332952e-05
4024,831,1221,3924,1.343291601740906e-05
3958,809,1199,4034,1.1800300149063077e-05
3902,791,1173,4134,1.0924076358419818e-05
3852,761,1167,4220,1.2012589193474762e-05
3798,746,1151,4305,1.4869044890332789e-05
3733,735,1150,4382,1.5839923595662656e-05
3665,738,1125,4472,9.701379414885554e-06
3625,718,1088,4569,1.3184584178498984e-05
3573,695,1064,4668,1.0521686247524774e-05
3533,657,1055,4755,1.314619236635487e-05
3484,643,1031,4842,9.465468301260244e-06
3450,628,999,4923,1.1025518271895085e-05
3412,596,990,5002,1.0065484860326596e-05
3378,566,966,5090,1.287100677014956e-05
3336,538,950,5176,1.1359333585762968e-05
3300,527,931,5242,1.3019561891742345e-05
3260,513,915,5312,1.3409769016728687e-05
3220,493,905,5382,1.098109193232902e-05
3188,474,893,5445,1.3347927066926506e-05
3150,461,875,5514,1.197278911564626e-05
3117,447,854,5582,1.051873123063896e-05
3089,426,824,5661,9.821885990690423e-06
3064,406,807,5723,1.1728317172521118e-05
3035,393,791,5781,9.164051093750323e-06
3013,378,765,5844,1.1280095620502876e-05
2987,375,738,5900,1.4062745247472564e-05
2956,378,697,5969,7.280380055253231e-06
2941,355,683,6021,1.0952340888623156e-05
2919,343,656,6082,9.922375688299535e-06
2900,323,642,6135,1.2890750886239124e-05
2876,309,629,6186,9.95022675461193e-06
2858,286,611,6245,9.735213642126675e-06
2841,283,586,6290,6.006633726287312e-06
2831,249,581,6339,9.72756140371143e-06
2815,240,553,6392,7.708639136118507e-06
2803,226,538,6433,8.620609622987584e-06
2790,213,531,6466,7.424957306495488e-06
2779,196,517,6508,6.960187034145982e-06
2769,182,500,6549,1.0834236186348862e-05
2754,179,489,6578,1.1138288535136844e-05
2739,174,464,6623,1.1802696680137475e-05
2724,166,457,6653,8.836278223875945e-06
2713,160,439,6688,7.556630649525989e-06
2704,151,408,6737,1.1783559577677224e-05
2691,152,398,6759,1.2137984609035516e-05
2678,148,380,6794,1.179198930859636e-05
2666,142,358,6834,9.42973173460963e-06
2657,140,342,6861,6.602882818638618e-06
2651,130,343,6876,5.498777621734688e-06
2646,124,322,6908,1.1736923893090708e-05
2636,123,315,6926,3.612977816316208e-06
2633,115,306,6946,4.964639356185568e-06
2629,104,298,6969,8.93493072875848e-06
2622,101,289,6988,5.278730148675435e-06
2618,95,273,7014,6.995805315133046e-06
2613,89,257,7041,5.956449420065193e-06
2609,89,239,7063,4.811154179850566e-06
2606,85,229,7080,8.378381095691166e-06
2601,80,224,7095,1.0298236941835556e-05
2595,77,211,7117,1.0958003451771088e-05
2589,77,198,7136,1.365528596119558e-05
2582,80,188,7150,8.240354664864776e-06
2578,77,179,7166,2.1670256705860938e-06
2577,70,174,7179,8.920646390037422e-06
2573,69,161,7197,9.655934899686909e-06
2569,68,153,7210,1.0176641046972833e-05
2565,62,149,7224,0.0
2565,55,149,7231,7.84960163271714e-06
2562,47,150,7241,5.2042674993494666e-06
2560,41,145,7254,1.0775862068965516e-05
2556,41,143,7260,1.09436729155039e-05
2552,44,130,7274,6.028454304316373e-06
2550,40,120,7290,3.26797385620915e-06
2549,38,117,7296,3.353082992157139e-06
2548,38,107,7307,3.667894188588448e-06
2547,35,105,7313,7.478452708134687e-06
2545,32,101,7322,1.1671108171720905e-05
2542,31,97,7330,8.111155271845368e-06
2540,31,94,7335,1.256491874685877e-05
2537,29,91,7343,4.33149822191998e-06
2536,27,86,7351,4.585136820482723e-06
2535,27,82,7356,1.4432096983691731e-05
2532,29,73,7366,0.0
2532,24,77,7367,1.5387456145749983e-05
2529,25,72,7374,1.6475550283379465e-05
2526,26,70,7378,5.6554688383667e-06
2525,23,70,7382,5.657708628005658e-06
2524,23,64,7389,1.2381141045958796e-05
2522,20,62,7396,6.395333964339618e-06
2521,15,58,7406,6.8391032567809706e-06
