S,E,I,R,Beta
9950,0,50,0,3.819095477386935e-05
9931,19,45,5,4.0277917631658445e-05
9913,35,46,6,3.7280865266952925e-05
9896,51,42,11,2.64657196750972e-05
9885,62,39,14,2.334539512081242e-05
9876,68,40,16,5.062778452814905e-05
9856,82,44,18,5.995425029515938e-05
9830,101,49,20,5.8131085598023545e-05
9802,122,54,22,7.557036734755568e-05
9762,149,64,25,7.842911288670354e-05
9713,184,75,28,6.04001510003775e-05
9669,209,90,32,4.251847255260225e-05
9632,222,106,40,6.170469504168495e-05
9569,270,113,48,6.843633155368045e-05
9495,319,126,60,6.770480704129993e-05
9414,374,137,75,5.815224723544217e-05
9339,405,169,87,6.272607522947289e-05
9240,460,197,103,6.152899553914782e-05
9128,532,221,119,5.155436407691911e-05
9024,580,257,139,7.071501503987637e-05
8860,693,296,151,8.045573790494784e-05
8649,837,339,175,7.84444533120783e-05
8419,985,391,205,5.984514991513836e-05
8222,1093,450,235,5.513662531419768e-05
8018,1186,524,272,5.974153574305142e-05
7767,1319,603,311,5.423293386720746e-05
7513,1446,676,365,5.572195571069318e-05
7230,1602,753,415,5.400252379141801e-05
6936,1743,845,476,5.442831500856521e-05
6617,1892,960,531,4.848622235655635e-05
6309,2009,1075,607,5.425987975833711e-05
5941,2174,1181,704,5.643983506455876e-05
5545,2349,1316,790,4.741531706595114e-05
5199,2473,1449,879,4.1681318180979485e-05
4885,2555,1569,991,4.188104608676422e-05
4564,2612,1704,1120,4.114667555434859e-05
4244,2649,1849,1258,3.988706226816441e-05
3931,2706,1961,1402,3.2690375058489176e-05
3679,2709,2051,1561,3.366187232369893e-05
3425,2707,2134,1734,3.406782095923491e-05
3176,2684,2221,1919,3.33149227037087e-05
2941,2647,2330,2082,3.3856108619736065e-05
2709,2590,2434,2267,3.184855375717389e-05
2499,2546,2510,2445,2.885616397953604e-05
2318,2473,2528,2681,3.1229180546302466e-05
2135,2396,2581,2888,2.9035820221089625e-05
1975,2297,2629,3099,2.5229788483853416e-05
1844,2220,2623,3313,2.7083955299482387e-05
1713,2148,2615,3524,2.567253674800396e-05
1598,2038,2634,3730,2.328271006943949e-05
1500,1942,2616,3942,2.6758409785932723e-05
1395,1847,2599,4159,2.372017911493392e-05
1309,1756,2573,4362,2.167421750878919e-05
1236,1675,2502,4587,2.651600402525876e-05
1154,1580,2487,4779,2.50871254962547e-05
1082,1499,2418,5001,1.9111133534841124e-05
1032,1409,2355,5204,2.0573083822972727e-05
982,1315,2293,5410,2.2649292143004967e-05
931,1234,2272,5563,2.5056353156533184e-05
878,1158,2218,5746,2.054016526616973e-05
838,1055,2152,5955,3.216190079051734e-05
780,1006,2097,6117,1.834122005795825e-05
750,924,2067,6259,1.935171746492501e-05
720,870,1993,6417,2.299715671516976e-05
687,826,1896,6591,1.7657644378113118e-05
664,772,1806,6758,2.418311118227061e-05
635,706,1748,6911,2.522567974197733e-05
607,659,1693,7041,1.6542581090272866e-05
590,601,1631,7178,1.9744567645927942e-05
571,555,1558,7316,2.47297154509014e-05
549,504,1498,7449,2.7966858057251807e-05
526,486,1433,7555,2.122697205203792e-05
510,449,1376,7665,2.2799817601459188e-05
494,411,1328,7767,1.0670211209209306e-05
487,372,1282,7859,1.1211947451204002e-05
480,351,1200,7969,1.5625e-05
471,331,1147,8051,1.6659355060834413e-05
462,297,1097,8144,1.578488360621451e-05
454,279,1022,8245,6.465684457356656e-06
451,251,962,8336,1.843904282928673e-05
443,240,901,8416,1.2526838752026216e-05
438,222,844,8496,5.410201475902962e-06
436,201,795,8568,1.1540015002019503e-05
432,185,743,8640,2.180848412342356e-05
425,174,713,8688,1.9800346506063856e-05
419,159,670,8752,1.7810707797527874e-05
414,146,634,8806,3.8098721406909594e-06
413,135,589,8863,8.221757236174087e-06
411,125,563,8901,8.6433038164508e-06
409,115,529,8947,2.3109525284131613e-05
404,108,509,8979,4.862961738217044e-06
403,96,478,9023,1.0382383172233354e-05
401,87,440,9072,0.0
401,75,421,9103,5.923433696044923e-06
400,68,395,9137,1.89873417721519e-05
397,61,379,9163,6.646152210177918e-06
396,56,350,9198,7.215007215007215e-06
395,54,320,9231,0.0
395,51,304,9250,0.0
395,47,280,9278,1.8083182640144663e-05
393,44,263,9300,9.675016205652144e-06
392,42,239,9327,0.0
392,37,228,9343,0.0
392,31,217,9360,3.526756324649676e-05
389,34,203,9374,0.0
389,31,193,9387,0.0
389,29,176,9406,0.0
389,27,170,9414,0.0
389,24,158,9429,1.6270215743060754e-05
388,24,143,9445,1.802321389950256e-05
387,23,136,9454,1.899984800121599e-05
386,21,132,9461,0.0
386,18,126,9470,0.0
386,16,115,9483,0.0
386,12,111,9491,0.0
386,12,107,9495,0.0
386,11,100,9503,0.0
386,11,94,9509,0.0
386,10,91,9513,0.0
386,9,87,9518,0.0
386,8,79,9527,0.0
386,8,70,9536,0.0
386,7,69,9538,0.0
386,5,66,9543,0.0
386,3,57,9554,0.0
386,2,55,9557,4.710315591144607e-05
385,3,51,9561,0.0
385,3,46,9566,0.0
385,3,39,9573,0.0
385,3,33,9579,0.0
385,3,32,9580,0.0
385,3,28,9584,0.0
385,3,26,9586,0.0
385,3,23,9589,0.0
385,3,22,9590,0.0
385,3,20,9592,0.0
385,3,20,9592,0.0
385,2,20,9593,0.0
385,1,19,9595,0.0
385,1,18,9596,0.0
385,1,16,9598,0.0
385,1,15,9599,0.0
385,1,13,9601,0.0
385,0,12,9603,0.0
385,0,11,9604,0.0
385,0,10,9605,0.0
385,0,8,9607,0.0
385,0,8,9607,0.0
385,0,8,9607,0.0
385,0,8,9607,0.0
385,0,8,9607,0.0
385,0,6,9609,0.0
385,0,5,9610,0.0
385,0,4,9611,0.0
385,0,4,9611,0.0
385,0,3,9612,0.0
385,0,3,9612,0.0
385,0,3,9612,0.0
385,0,2,9613,0.0
385,0,2,9613,0.0
385,0,1,9614,0.0
385,0,1,9614,0.0
385,0,0,9615,0.0
385,0,0,9615,0.0
385,0,0,9615,0.0
385,0,0,9615,0.0
385,0,0,9615,0.0
385,0,0,9615,0.0
385,0,0,9615,0.0
385,0,0,9615,0.0
385,0,0,9615,0.0
