S,E,I,R,Beta
9900,0,100,0,5.050505050505051e-06
9895,5,96,4,1.3685362977934985e-05
9882,17,89,12,1.5918171502379768e-05
9868,30,80,22,8.86704499391974e-06
9861,33,81,25,1.2519702882411196e-05
9851,40,77,32,1.5820135604929027e-05
9839,50,67,44,9.101762252868192e-06
9833,52,65,50,1.2516721557706e-05
9825,57,65,53,1.096104912898806e-05
9818,59,65,58,1.2535844680884404e-05
9810,61,67,62,1.217155811158276e-05
9802,63,68,67,1.2002352461082372e-05
9794,65,68,73,1.951975399103893e-05
9781,66,74,79,1.934252010931287e-05
9767,72,73,88,1.1220337984630942e-05
9759,74,76,91,2.5617378829798134e-05
9740,90,74,96,3.052333647816194e-05
9718,104,72,106,1.4291921062861585e-05
9708,106,76,110,1.3553661657233318e-05
9698,102,84,116,1.96407703110116e-05
9682,109,82,127,1.1336097661740922e-05
9673,108,87,132,2.614220647352329e-05
9651,116,95,138,2.726742251961891e-05
9626,123,111,140,1.9653977684312194e-05
9605,130,118,147,2.0293102991909228e-05
9582,136,124,158,1.851590010840218e-05
9560,146,128,166,1.961297071129707e-05
9536,151,137,176,2.6025082055552835e-05
9502,177,133,188,2.2156000398808007e-05
9474,188,139,199,2.5059116734478155e-05
9441,204,143,212,1.629553583795719e-05
9419,204,145,232,1.757269788505259e-05
9395,208,158,239,1.818904480568037e-05
9368,212,171,249,1.8727433442701543e-05
9338,218,188,256,1.6519096075062774e-05
9309,223,191,277,1.3498168467266098e-05
9285,229,183,303,1.647877915787553e-05
9257,236,188,319,1.3790598948696672e-05
9233,234,198,335,1.5316163913586203e-05
9205,239,211,345,1.853515630027983e-05
9169,253,217,361,1.3570069051547666e-05
9142,263,217,378,1.8650942074206557e-05
9105,268,233,394,1.3198426559005216e-05
9077,273,238,412,1.6201258513761348e-05
9042,289,240,429,1.935412519354125e-05
9000,301,251,448,1.1509517485613105e-05
8974,298,263,465,1.059249322715983e-05
8949,294,272,485,1.3968041121913064e-05
8915,298,276,511,1.4224519820852334e-05
8880,309,274,537,1.0685868350101929e-05
8854,309,282,555,9.612195954226722e-06
8830,295,291,584,1.6734577918919025e-05
8787,302,302,609,1.05514091030021e-05
8759,307,303,631,8.666239383385764e-06
8736,310,297,657,1.2718762718762718e-05
8703,316,310,671,1.1119636165504664e-05
8673,314,318,695,1.2327711171879476e-05
8639,312,335,714,1.7276737046334482e-05
8589,328,347,736,7.717128973021252e-06
8566,317,354,763,1.1542149952973984e-05
8531,326,351,792,1.0352723985357908e-05
8500,320,360,820,7.84313725490196e-06
8476,316,361,847,1.0131261936914264e-05
8445,324,349,882,1.2893134575485062e-05
8407,326,364,903,1.307126321994884e-05
8367,334,368,931,1.3965319240702346e-05
8324,343,371,962,1.2304886594279391e-05
8286,347,372,995,1.4274628275702764e-05
8242,352,383,1023,1.2354728978428644e-05
8203,362,383,1052,1.5596408242669925e-05
8154,365,393,1088,1.373059695018477e-05
8110,362,407,1121,1.454206139779506e-05
8062,363,422,1153,9.699708773592338e-06
8029,356,430,1185,1.2454851164528584e-05
7986,365,425,1224,1.4731662762776036e-05
7936,381,423,1260,1.4894570273774118e-05
7886,395,428,1291,1.3036233618787344e-05
7842,397,435,1326,9.380670542056184e-06
7810,384,447,1359,1.2030695460131134e-05
7768,387,446,1399,1.183422388273381e-05
7727,392,435,1446,1.2495370019144691e-05
7685,399,433,1483,1.2621690374909282e-05
7643,408,439,1510,9.537215556271509e-06
7611,403,443,1543,1.008401467164817e-05
7577,398,445,1580,1.3049545267834502e-05
7533,403,452,1612,9.104483047452564e-06
7502,394,455,1649,9.37478943344046e-06
7470,382,459,1689,1.020786121975192e-05
7435,383,455,1727,8.276861000465574e-06
7407,370,470,1753,9.47924476271727e-06
7374,373,467,1786,6.678944308639244e-06
7351,354,471,1824,9.531178651546174e-06
7318,352,476,1854,1.004774689323666e-05
7283,347,481,1889,1.1418382968568333e-05
7243,346,480,1931,1.265589764830411e-05
7199,351,476,1974,6.71194995570113e-06
7176,332,477,2015,7.887928314507478e-06
7149,322,477,2052,8.504216771899019e-06
7120,314,474,2092,9.185511781159626e-06
7089,307,479,2125,1.0012866533495542e-05
7055,307,473,2165,8.390732436024411e-06
7027,309,469,2195,7.282297977675509e-06
7003,297,466,2234,1.0725017297920755e-05
6968,305,452,2275,1.0477733863019823e-05
6935,313,450,2302,8.010894816951053e-06
6910,315,441,2334,8.532115209807994e-06
6884,315,435,2366,9.35035097210256e-06
6856,308,432,2404,7.765568952850166e-06
6833,295,440,2432,7.982651038409856e-06
6809,288,432,2471,8.159135784337724e-06
6785,290,423,2502,6.9685075721545405e-06
6765,281,408,2546,1.0506789559874208e-05
6736,285,400,2579,8.907363420427554e-06
6712,281,391,2616,9.144975293325083e-06
6688,273,394,2645,5.312947805600758e-06
6674,253,406,2667,8.857252096585383e-06
6650,240,411,2699,6.219929385507565e-06
6633,232,410,2725,7.354211941033929e-06
6613,235,400,2752,7.5608649629517614e-06
6593,234,388,2785,5.472846083240425e-06
6579,224,383,2814,8.334136982256623e-06
6558,217,376,2849,1.0138664486448257e-05
6533,219,368,2880,7.903020784112765e-06
6514,212,371,2903,8.689556890528962e-06
6493,207,365,2935,9.70486656863345e-06
6470,208,350,2972,6.623978803267829e-06
6455,207,338,3000,9.625124324522525e-06
6434,206,333,3027,9.334793295004672e-06
6414,211,322,3053,8.231217813517404e-06
6397,207,315,3081,9.92528739910325e-06
6377,204,308,3111,7.637023475191893e-06
6362,194,310,3134,4.056342598695886e-06
6354,183,309,3154,1.0695808159984842e-05
6333,184,312,3171,6.073194135723742e-06
6321,179,303,3197,1.0964551604662128e-05
6300,183,299,3218,6.901311249137336e-06
6287,183,287,3243,4.433682910757168e-06
6279,170,288,3263,5.529896834244661e-06
6269,162,288,3281,7.754204994594212e-06
6255,168,264,3313,7.266913741733886e-06
6243,165,264,3328,6.674141705376688e-06
6232,159,260,3349,4.3201342944603536e-06
6225,148,254,3373,5.059608512791323e-06
6217,140,243,3400,1.9857936323541384e-06
6214,132,228,3426,6.352379177748039e-06
6205,122,235,3438,8.229464913333448e-06
6193,119,232,3456,3.4800135859730394e-06
6188,108,228,3476,4.252713231041404e-06
6182,100,220,3498,8.823269903826358e-06
6170,101,217,3512,9.709535510758912e-06
6157,104,214,3525,2.276870487052956e-06
6154,99,208,3539,7.81230469238269e-06
6144,96,208,3552,9.39002403846154e-06
6132,100,206,3562,7.916452922437761e-06
6122,98,195,3585,8.376682666130558e-06
6112,100,184,3604,5.335192351468245e-06
6106,97,177,3620,9.252730943537983e-06
6096,94,177,3633,8.341118377152009e-06
6087,96,165,3652,2.9869916513583346e-06
6084,83,166,3667,4.950769547618482e-06
6079,85,164,3672,8.02442635382103e-06
6071,87,151,3691,5.45422216792241e-06
6066,83,145,3706,9.095353411325988e-06
6058,84,136,3722,3.641271629153477e-06
6055,81,135,3729,1.1010184420589044e-05
6046,81,135,3738,4.900699574864312e-06
6042,78,130,3750,3.819417920708884e-06
6039,71,127,3763,5.215443449598606e-06
6035,65,128,3772,9.06172328086164e-06
6028,66,125,3781,1.3271400132714e-05
6018,70,122,3790,6.810170581152717e-06
6013,71,112,3804,4.454634007269963e-06
6010,68,112,3810,8.913715236510578e-06
6004,67,113,3816,1.6213379870646707e-05
5993,70,113,3824,5.90659604346664e-06
5989,70,108,3833,1.0822310037537956e-05
5982,70,109,3839,6.134611786429625e-06
