S,E,I,R,Beta
9920,0,80,0,5.16633064516129e-05
9879,41,76,4,5.327622122418101e-05
9839,74,78,9,7.948483403306048e-05
9778,128,77,17,7.172210076689521e-05
9724,172,83,21,8.425309630128907e-05
9656,224,95,25,9.157109841712816e-05
9572,290,105,33,9.25317891469166e-05
9479,355,127,39,7.725324027502153e-05
9386,411,158,45,9.507831486161722e-05
9245,509,182,64,7.369590928271296e-05
9121,578,222,79,7.506684406147184e-05
8969,679,260,92,7.890425997238351e-05
8785,803,293,119,6.565643811880707e-05
8616,899,339,146,7.566357986650343e-05
8395,1034,396,175,6.798178328851349e-05
8169,1156,463,212,6.239677101997834e-05
7933,1284,539,244,5.799966182455243e-05
7685,1386,639,290,5.946180953282771e-05
7393,1534,732,341,5.5990048184702855e-05
7090,1683,826,401,5.003124818572692e-05
6797,1802,944,457,5.6418210426833375e-05
6435,1993,1042,530,4.727624689236973e-05
6118,2125,1142,615,4.780473226773627e-05
5784,2257,1246,713,4.426335782109944e-05
5465,2361,1353,821,3.475723021390573e-05
5208,2351,1519,922,3.6784447687206295e-05
4917,2404,1635,1044,3.706792697618386e-05
4619,2467,1746,1168,3.794278674145116e-05
4313,2516,1860,1311,3.63990835408829e-05
4021,2561,1955,1463,3.4600953688786045e-05
3749,2572,2060,1619,3.211212310337773e-05
3501,2578,2154,1767,3.315142483497884e-05
3251,2574,2231,1944,2.771274321551373e-05
3050,2539,2291,2120,2.976722885703859e-05
2842,2489,2337,2332,2.951027695394921e-05
2646,2451,2397,2506,3.027215614378139e-05
2454,2382,2453,2711,2.441997573950165e-05
2307,2287,2481,2925,2.3062138310981405e-05
2175,2191,2494,3140,2.673082063619353e-05
2030,2131,2497,3342,2.505469617728466e-05
1903,2049,2506,3542,2.8308308090011196e-05
1768,1971,2525,3736,2.53124859997312e-05
1655,1884,2525,3936,2.249409230953307e-05
1561,1793,2501,4145,2.023533956052429e-05
1482,1692,2482,4344,2.555511695000223e-05
1388,1609,2435,4568,2.2190793483599524e-05
1313,1525,2375,4787,2.24475888884435e-05
1243,1412,2375,4970,3.184147012745056e-05
1149,1404,2299,5148,2.0063969993386463e-05
1096,1284,2282,5338,2.079108478284512e-05
1044,1221,2205,5530,2.5629664381716927e-05
985,1145,2149,5721,2.834513987145479e-05
925,1098,2079,5898,1.924001924001924e-05
888,1020,2036,6056,2.1571178250942493e-05
849,958,1988,6205,2.7254220256758453e-05
803,899,1950,6348,2.0436184819746464e-05
771,840,1880,6509,1.58677594723625e-05
748,785,1820,6647,2.5709584533113943e-05
713,752,1728,6807,2.110279985455301e-05
687,698,1678,6937,1.3879419076914535e-05
671,647,1626,7056,1.741448114928243e-05
652,611,1567,7170,1.3702867031293433e-05
638,560,1520,7282,1.7530110542814716e-05
621,528,1463,7388,1.9812376791781823e-05
603,495,1394,7508,2.0224082837843303e-05
586,457,1325,7632,1.287912937085453e-05
576,423,1267,7734,1.2332280978689818e-05
567,400,1205,7828,1.31726272805111e-05
558,367,1156,7919,1.5502722278032022e-05
548,340,1107,8005,8.242174879169717e-06
543,311,1051,8095,1.4018044728076217e-05
535,280,991,8194,1.1316804511632733e-05
529,256,950,8265,7.959407024176698e-06
525,229,911,8335,1.254508389524855e-05
519,215,860,8406,4.480889008379262e-06
517,194,811,8478,1.4310007226553649e-05
511,178,774,8537,1.264177753505565e-05
506,162,750,8582,1.3175230566534916e-05
501,148,713,8638,1.39972509399154e-05
496,140,661,8703,2.440095651749549e-05
488,132,620,8760,1.652564780539397e-05
483,120,585,8812,1.415653589566633e-05
479,108,555,8858,1.1284771201263896e-05
476,101,524,8899,1.2027711848098018e-05
473,92,489,8946,0.0
