S,E,I,R,Beta
9920,0,80,0,2.394153225806452e-05
9901,19,76,4,1.7276298513175172e-05
9888,32,71,9,3.13368886457906e-05
9866,51,71,12,2.2841284479632712e-05
9850,63,69,18,1.765614654601633e-05
9838,70,71,21,3.865436980492428e-05
9811,90,70,29,2.038528182652125e-05
9797,99,72,32,2.9771018338947297e-05
9776,114,75,35,3.000545553737043e-05
9754,131,71,44,2.7435476092148544e-05
9735,140,74,51,2.3598328683074447e-05
9718,143,84,55,3.675065416164408e-05
9688,159,89,64,3.0154297219309883e-05
9662,165,95,78,4.902548235627363e-05
9617,191,109,83,2.9573013385127445e-05
9586,205,114,95,1.9216620729792352e-05
9565,209,125,101,2.509147935180345e-05
9535,219,137,109,1.5310477342407342e-05
9515,220,137,128,2.147972275814983e-05
9487,228,149,136,3.820133945215034e-05
9433,254,167,146,3.3009354978159865e-05
9381,284,177,158,3.2521559083542465e-05
9327,305,190,178,3.724331736385028e-05
9261,344,199,196,3.092885874139079e-05
9204,359,227,210,3.829018986190643e-05
9124,399,252,225,3.0009811903718085e-05
9055,429,273,243,3.276679146364403e-05
8974,467,300,259,2.785825718743036e-05
8899,490,326,285,2.5163094771108905e-05
8826,503,360,311,2.4233955233275424e-05
8749,545,369,337,3.035577275420714e-05
8651,582,400,367,3.2366200439255574e-05
8539,629,433,399,2.6505204891995342e-05
8441,676,455,428,2.421461964170174e-05
8348,703,488,461,2.6510718185174426e-05
8240,744,514,502,2.2666314079558764e-05
8144,771,535,550,2.547601123698658e-05
8033,806,566,595,2.221402087414152e-05
7932,816,602,650,2.0942127686665563e-05
7832,839,623,706,2.336383475128583e-05
7718,870,650,762,2.5116112185301093e-05
7592,922,672,814,2.1756924582267047e-05
7481,953,697,869,2.0712442827424887e-05
7373,955,745,927,2.239260425077168e-05
7250,990,781,979,2.0486555697823304e-05
7134,1011,822,1033,2.421494136914689e-05
6992,1045,866,1097,1.701053265758029e-05
6889,1050,899,1162,1.905312123226546e-05
6771,1051,940,1238,1.759694818641453e-05
6659,1058,977,1306,1.5985630148160662e-05
6555,1061,1004,1380,1.4738908591416182e-05
6458,1069,1023,1450,1.75583747847207e-05
6342,1071,1053,1534,1.766962767698603e-05
6224,1087,1077,1612,1.7603406587373762e-05
6106,1087,1113,1694,1.383171046168778e-05
6012,1087,1120,1781,1.58908373728733e-05
5905,1077,1149,1869,1.5033504818459375e-05
5803,1086,1151,1960,1.4672299432286814e-05
