S,E,I,R,Beta
9910,0,90,0,1.0090817356205852e-05
9901,9,82,8,6.1585304268354265e-06
9896,14,74,16,1.092442482903275e-05
9888,22,63,27,8.026403657471619e-06
9883,24,62,31,6.527990390798145e-06
9879,27,57,37,8.879370204030169e-06
9874,31,53,42,1.3376085851540734e-05
9867,37,50,46,8.107834194790717e-06
9863,39,50,48,2.0277805941397143e-06
9862,37,50,51,8.111944838775096e-06
9858,35,46,61,1.1026136353612604e-05
9853,36,42,69,2.899769468327268e-05
9841,46,39,74,2.084424399229805e-05
9833,50,39,78,2.3468852920698746e-05
9824,56,40,80,1.017915309446254e-05
9820,50,49,81,2.7016916746331934e-05
9807,60,44,89,2.549199551340879e-05
9796,69,44,91,4.640112847544452e-05
9776,80,48,96,2.7703900709219857e-05
9763,88,47,102,2.3972401228258663e-05
9752,91,54,103,2.088840275878832e-05
9741,93,55,111,2.426482254015361e-05
9728,97,59,116,8.711529884032114e-06
9723,92,65,120,1.5822909991376515e-05
9713,92,70,125,1.7649394772837582e-05
9701,95,74,130,1.253701903119489e-05
9692,91,83,134,1.8646604577617116e-05
9677,96,87,140,3.682151897080291e-05
9646,117,92,145,1.8029550433159948e-05
9630,118,98,154,2.1192277534066587e-05
9610,126,99,165,2.102187325912612e-05
9590,130,105,175,1.4896469536719797e-05
9575,130,107,188,2.1473365706058907e-05
9553,133,118,196,1.8629341745516096e-05
9532,140,126,202,1.2489259237056131e-05
9517,138,134,211,1.1762141274294702e-05
9502,143,131,224,1.2853862826789378e-05
9486,141,140,233,2.0330712930333424e-05
9459,151,143,247,1.4046636311146302e-05
9440,155,145,260,1.0958503798947985e-05
9425,147,159,269,2.001901806716381e-05
9395,169,159,277,1.6066354042194262e-05
9371,165,177,287,1.808681308544753e-05
9341,182,179,298,1.8540237398768807e-05
9310,193,187,310,1.6657380655611527e-05
9281,210,183,326,2.060735164325966e-05
9246,228,178,348,1.9443573534379884e-05
9214,236,188,362,1.616411658484545e-05
9186,241,199,374,1.2581960532030937e-05
9163,248,200,389,1.1459129106187927e-05
9142,242,209,407,9.420739653672675e-06
9124,238,217,421,1.1111627408950317e-05
9102,249,211,438,1.197591071594077e-05
9079,253,210,458,1.3112415359358855e-05
9054,251,222,473,1.2437885201304684e-05
9029,259,219,493,1.2643177665472644e-05
9004,260,223,513,1.2948903626290658e-05
8978,259,231,532,1.6876269939312933e-05
8943,270,238,549,1.4094869749308648e-05
8913,270,243,574,1.338960661797467e-05
8884,269,256,591,1.3190848716794236e-05
8854,271,267,608,1.2690258703613931e-05
8824,277,270,629,1.72089587320775e-05
8783,289,277,651,1.0275840553481437e-05
8758,271,298,673,1.3027398918879154e-05
8724,282,292,702,1.3739455948948891e-05
8689,286,300,725,1.572869912149461e-05
8648,308,290,754,1.315831445979138e-05
8615,308,297,780,1.524238320523869e-05
8576,320,304,800,1.4191992340926943e-05
8539,320,315,826,1.5242853982753268e-05
8498,320,335,847,1.7563395074521486e-05
8448,339,345,868,1.269488361879666e-05
8411,347,351,891,1.5920001652970383e-05
8364,362,360,914,1.1623890748711407e-05
8329,353,378,940,1.2387393825741766e-05
8290,343,388,979,9.948640145250146e-06
8258,346,390,1006,1.0867472722643466e-05
8223,353,395,1029,1.662518068338729e-05
8169,374,389,1068,8.811290788015763e-06
8141,367,396,1096,1.147701061716539e-05
8104,368,403,1125,1.4697272921009507e-05
8056,392,391,1161,1.0159065569148949e-05
8024,393,389,1194,8.970517752654632e-06
7996,388,385,1231,1.2343834254789731e-05
7958,389,394,1259,1.2119464753407165e-05
7920,400,384,1296,9.206649831649833e-06
7892,392,394,1322,1.3185620084336512e-05
7851,403,388,1358,1.0176653574894262e-05
7820,400,400,1380,1.3427109974424551e-05
7778,399,418,1405,1.045766429913349e-05
7744,400,411,1445,8.797329633427842e-06
7716,395,418,1471,8.37134544263954e-06
7689,370,440,1501,1.0936520885799076e-05
7652,378,430,1540,1.2764560716760476e-05
7610,386,434,1570,1.090004057237324e-05
7574,390,429,1607,9.848438683928518e-06
7542,382,440,1636,8.437597936404619e-06
7514,373,441,1672,8.751615276578203e-06
7485,352,456,1707,1.11333778668448e-05
7447,350,461,1742,7.864687755875431e-06
7420,338,466,1776,1.041148502481404e-05
7384,338,455,1823,8.33402783565297e-06
7356,333,457,1854,8.031669766296259e-06
7329,330,440,1901,5.891911336037411e-06
7310,306,441,1943,6.514233600416911e-06
7289,295,431,1985,1.3369158433758526e-05
7247,310,424,2019,7.485205328945484e-06
7224,314,409,2053,1.08305106315e-05
7192,313,408,2087,1.1246155859451678e-05
7159,319,395,2127,9.901672852265274e-06
7131,321,394,2154,7.830257110051416e-06
7109,317,393,2181,7.874475139387158e-06
7087,316,383,2214,1.2894569212705498e-05
7052,316,377,2255,7.52274501956666e-06
7032,305,373,2290,5.718782311120058e-06
7017,287,373,2323,8.02341001802975e-06
6996,284,373,2347,7.664280009871592e-06
6976,276,379,2369,6.429885502650626e-06
6959,268,377,2396,6.479787066573714e-06
6942,254,375,2429,6.530298665130126e-06
6925,241,384,2450,9.025270758122744e-06
6901,242,381,2476,8.36730649938139e-06
6879,249,369,2503,7.091217881215009e-06
6861,246,359,2534,5.683896587185493e-06
6847,248,339,2566,9.047305776963234e-06
6826,240,340,2594,8.617569500698023e-06
6806,238,333,2623,1.0148261691018083e-05
6783,240,332,2645,8.88116819333948e-06
6763,243,318,2676,1.2554437435658509e-05
6736,249,312,2703,5.709848346427919e-06
6724,234,311,2731,7.173038556516849e-06
6709,225,315,2751,7.097786200484069e-06
6694,208,319,2779,1.0770886387753784e-05
6671,213,313,2803,9.57843855168262e-06
6651,218,307,2824,7.346253924736159e-06
6636,213,304,2847,5.452714063640113e-06
6625,196,310,2869,7.79062690200852e-06
6609,196,299,2896,8.602842682852156e-06
6592,199,290,2919,8.369601606963508e-06
6576,198,281,2945,9.741018780684207e-06
6558,196,265,2981,5.754170334950255e-06
6548,187,260,3005,9.98543301536582e-06
6531,187,265,3017,1.0978121758926223e-05
6512,189,261,3038,7.648714545266269e-06
6499,183,259,3059,7.129103913224547e-06
6487,180,254,3079,9.103610006202591e-06
6472,178,257,3093,5.410917066272912e-06
6463,168,254,3115,9.746576819472686e-06
6447,164,259,3130,8.384373205220111e-06
6433,161,251,3155,4.954532871157992e-06
6425,156,247,3172,8.191685439279132e-06
6412,150,244,3194,7.030874487385332e-06
6401,154,235,3210,5.318317948990683e-06
6393,145,237,3225,1.1880082447772188e-05
6375,152,233,3240,8.078767987881847e-06
6363,152,229,3256,8.921665716166127e-06
6350,154,224,3272,1.546681664791901e-05
6328,161,221,3290,1.0725869653511506e-05
6313,160,222,3305,6.42175519412966e-06
6304,151,223,3322,4.979399512872459e-06
6297,143,227,3333,7.695434298830504e-06
6286,138,217,3359,1.0263463097718432e-05
6272,140,212,3376,9.024836349634191e-06
6260,138,216,3386,5.916459590580996e-06
6252,129,219,3400,7.303598921404511e-06
6242,131,204,3423,4.711913602352188e-06
6236,128,194,3442,7.43934454415003e-06
6227,130,181,3462,4.43621477312754e-06
6222,123,177,3478,4.540113720768478e-06
6217,118,170,3495,9.461722601216776e-06
6207,114,168,3511,3.835914904063768e-06
6203,105,168,3524,1.1515165472927846e-05
6191,102,171,3536,1.0390483828156511e-05
6180,105,166,3549,4.873864389597224e-06
6175,104,160,3561,1.0121457489878542e-05
6165,99,163,3573,7.961030754456933e-06
6157,94,158,3591,8.223633489102657e-06
6149,93,152,3606,5.349607552789928e-06
6144,88,154,3614,5.284429112554112e-06
6139,89,148,3624,1.100628238598592e-05
6129,86,151,3634,8.644172369119126e-06
6121,84,151,3644,9.737403856661089e-06
6112,92,141,3655,3.4811184137239614e-06
6109,85,147,3659,5.567786125745109e-06
6104,79,151,3666,4.339788044751894e-06
6100,76,145,3679,1.0175240248728094e-05
6091,77,143,3689,6.888530940410763e-06
6085,77,144,3694,3.4237195288961927e-06
6082,73,141,3704,8.162675118533703e-06
6075,75,131,3719,6.282788301448183e-06
6070,65,137,3728,4.810062651066031e-06
6066,61,138,3735,8.362122927985398e-06
6059,61,137,3743,1.204698807227711e-05
6049,61,131,3759,5.04783454207938e-06
6045,57,128,3770,5.169561621174524e-06
6041,56,128,3775,7.759476907796723e-06
6035,56,125,3784,6.628003314001657e-06
6030,51,123,3796,4.044816567568661e-06
6027,48,112,3813,5.925715233828723e-06
6023,45,115,3817,7.218705108677605e-06
6018,48,109,3825,6.097914208445001e-06
6014,47,107,3832,9.32403830314935e-06
6008,47,104,3841,4.801290586909761e-06
6005,42,105,3848,3.171959874707585e-06
6003,38,103,3856,6.469257280744741e-06
5999,37,103,3861,6.473570837858089e-06
5995,41,92,3872,3.62621024767016e-06
5993,39,91,3877,1.2835487555994814e-05
5986,43,92,3879,1.089498685338253e-05
5980,45,90,3885,7.432181345224824e-06
5976,44,88,3892,5.704636728733114e-06
5973,46,87,3894,3.848736940754468e-06
5971,46,79,3904,4.239902143058538e-06
5969,38,86,3907,5.844148254352917e-06
5966,40,84,3910,7.981737783950322e-06
5962,36,88,3914,7.624043182580586e-06
5958,35,87,3920,7.7168532215933e-06
5954,36,83,3927,4.0470919620706544e-06
5952,30,83,3935,4.0484518720041456e-06
5950,30,77,3943,6.548073774964532e-06
5947,30,74,3949,4.544648903148987e-06
5945,28,74,3953,2.2730889005068987e-06
5944,26,73,3957,6.913844281789856e-06
5941,27,64,3968,1.0520114458845313e-05
5937,26,61,3976,5.522466775459263e-06
5935,26,60,3979,2.808199943836001e-06
5934,24,59,3983,1.1425111252020817e-05
5930,28,57,3985,5.916984704594539e-06
5928,29,54,3989,3.1239066326785625e-06
5927,29,49,3995,0.0
5927,26,46,4001,1.4671253878712745e-05
5923,28,47,4002,1.077659754078044e-05
5920,29,46,4005,3.672150411280846e-06
5919,25,48,4008,3.519738694599313e-06
5918,24,44,4014,1.152109127776583e-05
5915,26,45,4014,1.1270780501549732e-05
5912,27,44,4017,1.1532783860253411e-05
5909,29,43,4019,7.87131966609862e-06
5907,28,40,4025,4.232266802099204e-06
5906,29,36,4029,4.70331489633894e-06
5905,28,35,4032,2.41925728801258e-05
5900,31,32,4037,0.0
5900,26,36,4038,9.416195856873825e-06
