S,E,I,R,Beta
9930,0,70,0,3.165012228456337e-05
9908,22,66,4,4.434738992671976e-05
9879,50,61,10,3.8166735532732953e-05
9856,68,63,13,5.636724386724387e-05
9821,97,64,18,3.818348437022706e-05
9797,110,68,25,7.054980816456418e-05
9750,148,67,35,5.204745503252966e-05
9716,165,77,42,8.019975084610737e-05
9656,211,86,47,8.670353172385889e-05
9584,259,100,57,7.303839732888147e-05
9514,301,123,62,7.092671305102792e-05
9431,340,154,75,6.265603763218015e-05
9340,392,181,87,6.861712825487713e-05
9224,453,224,99,4.452670053277165e-05
9132,509,246,113,5.7423373182483466e-05
9003,584,282,131,5.829420138125747e-05
8855,682,312,151,5.393157567070611e-05
8706,765,359,170,5.503200495032082e-05
8534,865,403,198,5.757149478280136e-05
8336,980,443,241,4.874286729375268e-05
8156,1062,511,271,5.494616235847164e-05
7927,1199,567,307,4.2940331405913175e-05
7734,1275,639,352,4.22903481284801e-05
7525,1354,718,403,4.367984156803228e-05
7289,1462,796,453,4.567355918017857e-05
7024,1587,878,511,3.842990644506826e-05
6787,1659,972,582,3.683512597613084e-05
6544,1740,1058,658,3.4953156992249064e-05
6302,1797,1163,738,3.38371336891508e-05
6054,1874,1251,821,3.512221606923249e-05
5788,1939,1357,916,3.093840380244441e-05
5545,2008,1405,1042,3.144765089256776e-05
5300,2061,1495,1144,3.40758503186723e-05
5030,2134,1543,1293,2.9505404385095772e-05
4801,2158,1627,1414,2.854865183152404e-05
4578,2143,1722,1557,3.0697741914696814e-05
4336,2173,1779,1712,2.8909437492351317e-05
4113,2177,1861,1849,2.7304938548864015e-05
3904,2170,1926,2000,2.5002979078358276e-05
3716,2148,1982,2154,2.6204625265712184e-05
3523,2147,2012,2318,2.779237151600756e-05
3326,2112,2093,2469,2.3558757120418864e-05
3162,2064,2128,2646,2.7939868646949443e-05
2974,2044,2164,2818,2.3151975158707567e-05
2825,1977,2217,2981,2.107607745458465e-05
2693,1905,2227,3175,2.017570874680336e-05
2572,1837,2233,3358,2.315751497925574e-05
2439,1806,2236,3519,2.4387542623190096e-05
2306,1751,2225,3718,2.202364130699592e-05
2193,1679,2214,3914,1.709471419079596e-05
2110,1575,2214,4101,1.990778201620879e-05
2017,1518,2197,4268,1.624787395440982e-05
1945,1434,2168,4453,2.0869103292575342e-05
1857,1364,2125,4654,1.976622636130381e-05
1779,1297,2114,4810,2.0740234938999775e-05
1701,1240,2064,4995,1.9368451754326e-05
1633,1162,2052,5153,1.5816570752594217e-05
1580,1100,1993,5327,1.9689165242907137e-05
1518,1067,1923,5492,1.370278790071234e-05
1478,992,1877,5653,2.4871981388548653e-05
1409,954,1831,5806,1.627983327900262e-05
1367,904,1756,5973,1.916305762414745e-05
1321,864,1682,6133,1.3051763293220914e-05
1292,809,1642,6257,2.074039436917148e-05
1248,767,1601,6384,1.701660820961258e-05
1214,717,1548,6521,1.968847511163897e-05
1177,689,1490,6644,1.5395756473345384e-05
1150,642,1460,6748,1.1911852293031569e-05
