S,E,I,R,Beta
9930,0,70,0,1.4386419220256078e-05
9920,10,64,6,2.047631048387097e-05
9907,22,54,17,3.3646243396924736e-05
9889,36,52,23,3.1114602860987734e-05
9873,43,54,30,1.8756728976520327e-05
9863,50,55,32,1.4747495230107012e-05
9855,53,56,36,3.08037979270856e-05
9838,64,57,41,2.49658502833624e-05
9824,72,63,41,3.393051031487514e-05
9803,87,66,44,3.709439596412972e-05
9779,102,70,49,2.9217127079894237e-05
9759,116,71,54,2.7421419592459977e-05
9740,121,80,59,3.593429158110883e-05
9712,138,84,66,3.064446536439947e-05
9687,151,90,72,3.78514159870617e-05
9654,168,99,79,3.034278982072643e-05
9625,184,101,90,3.291757747203292e-05
9593,199,106,102,3.6386594785112574e-05
9556,214,121,109,4.843134338168396e-05
9500,245,141,114,4.180664427025009e-05
9444,272,160,124,2.514824227022448e-05
9406,276,181,137,2.9368817129773758e-05
9356,308,184,152,3.427235719463911e-05
9297,336,197,170,3.0575880326004406e-05
9241,363,209,187,2.8994977137978296e-05
9185,382,236,197,2.6756963730474336e-05
9127,401,247,225,3.37123159518251e-05
9051,437,267,245,2.8966112544933683e-05
8981,469,286,264,2.9588494124737304e-05
8905,490,315,290,2.53112661871786e-05
8834,506,343,317,3.201254627793095e-05
8737,552,366,345,2.689397706256477e-05
8651,577,397,375,3.2319613608828435e-05
8540,625,413,422,2.8352546909288865e-05
8440,664,440,456,2.6928048255062476e-05
8340,690,483,487,2.507310921449176e-05
8239,723,508,530,2.4609285776406243e-05
8136,740,559,565,2.462607936985381e-05
8024,780,597,599,2.58854926009242e-05
7900,828,621,651,2.2625817892741392e-05
7789,847,665,699,2.2588246196438583e-05
7672,866,710,752,2.2764323165268987e-05
7548,885,767,800,2.22824250740502e-05
7419,930,799,852,2.058105722866617e-05
7297,961,824,918,1.995766314391737e-05
7177,976,856,991,1.8718934707053557e-05
7062,988,880,1070,2.156226667696506e-05
6928,1021,910,1141,1.93513184275309e-05
6806,1028,960,1206,1.6376481535899697e-05
6699,1030,994,1277,1.651947811664734e-05
6589,1039,1015,1357,1.8541127285586443e-05
6465,1060,1037,1438,1.849585446745737e-05
6341,1098,1060,1501,1.8597150023953128e-05
6216,1106,1096,1582,1.555909402624731e-05
6110,1094,1130,1666,1.6221774835971785e-05
5998,1103,1142,1757,1.6205051421110013e-05
5887,1098,1170,1845,1.6260658353405083e-05
5775,1093,1174,1958,1.4897084743762768e-05
5674,1091,1184,2051,1.533190751555221e-05
5571,1081,1174,2174,1.1620166125564457e-05
5495,1066,1202,2237,1.589707175938192e-05
5390,1057,1226,2327,1.3619566171418889e-05
5300,1048,1215,2437,1.3665657271527292e-05
5212,1025,1215,2548,1.421221682157983e-05
5122,1021,1207,2650,1.5851823622905172e-05
5024,1010,1211,2755,1.150546739810758e-05
4954,997,1198,2851,9.60421857718725e-06
4897,970,1202,2931,1.342123620118535e-05
4818,953,1206,3023,1.1186629465100126e-05
4753,929,1194,3124,1.268704135023952e-05
4681,901,1200,3218,1.2639749341308835e-05
4610,868,1197,3325,1.558487687041175e-05
4524,865,1190,3421,1.3931301963756325e-05
4449,841,1194,3516,1.5248189701033828e-05
4368,830,1185,3617,1.3910140492418974e-05
4296,813,1173,3718,1.6272398361012288e-05
4214,801,1179,3806,1.63033436346312e-05
4133,811,1162,3894,1.4575602191004522e-05
4063,801,1147,3989,1.6522679738323668e-05
3986,812,1128,4074,1.045325305234989e-05
3939,771,1125,4165,1.66991058080167e-05
3865,777,1112,4246,1.163364263311214e-05
3815,760,1102,4323,1.165520571438086e-05
3766,736,1088,4410,1.3179063446940114e-05
3712,709,1083,4496,1.119376253701404e-05
3667,693,1065,4575,1.1522640067292216e-05
3622,659,1057,4662,1.1492889819232516e-05
3578,631,1034,4757,1.1622714785066271e-05
3535,611,1021,4833,1.1636815003733478e-05
3493,576,1000,4931,1.0306326939593471e-05
3457,564,966,5013,1.1977977290952854e-05
3417,535,953,5095,1.2897674457169126e-05
3375,530,917,5178,9.370329981017003e-06
3346,509,899,5246,1.0305666055197148e-05
3315,481,877,5327,9.287111037731469e-06
3288,463,838,5411,9.073277238704132e-06
3263,449,816,5472,1.089157698016381e-05
3234,440,778,5548,8.34640937468701e-06
3213,413,782,5592,9.153988392742718e-06
3190,392,761,5657,1.1534072887102022e-05
3162,385,730,5723,1.2563576026964034e-05
3133,373,705,5789,8.149350428859566e-06
3115,351,687,5847,9.345772556606176e-06
3095,340,657,5908,7.868536427635284e-06
3079,314,660,5947,1.0333933685671265e-05
3058,304,633,6005,1.0848710088370492e-05
3037,299,603,6061,1.4743536188009571e-05
3010,298,582,6110,9.13335845006907e-06
2994,282,572,6152,1.1678368391795246e-05
2974,283,546,6197,6.774216592642954e-06
2963,268,537,6232,7.541805168776172e-06
2951,248,520,6281,5.213356619659568e-06
2943,233,509,6315,6.008062820304849e-06
2934,223,484,6359,8.45037097128564e-06
2922,205,475,6398,7.204870492452898e-06
2912,195,452,6441,9.11698920548478e-06
2900,182,438,6480,7.872775940796725e-06
2890,167,429,6514,9.678902412466426e-06
2878,162,414,6546,7.553554702843158e-06
2869,147,409,6575,4.261045268492723e-06
2864,138,390,6608,9.848159289500072e-06
2853,142,358,6647,8.811659587966797e-06
2844,142,336,6678,9.418324291742011e-06
2835,131,329,6705,1.0721388634255909e-05
2825,135,315,6725,1.011378002528445e-05
2816,134,290,6760,1.1020768025078367e-05
2807,124,283,6786,6.294208950113359e-06
2802,118,273,6807,6.5364091060022535e-06
2797,113,266,6824,1.2096741675425605e-05
2788,111,256,6845,1.2609845767575325e-05
2779,109,237,6875,6.07327712515354e-06
2775,100,239,6886,6.031135738248709e-06
2771,97,226,6906,9.58089951871948e-06
2765,95,214,6926,8.450085345861994e-06
2760,90,203,6947,1.0708931248661384e-05
2754,86,201,6959,9.032542443916944e-06
2749,81,192,6978,5.683885049108767e-06
2746,72,187,6995,1.947412084081464e-06
2745,66,184,7005,7.919537499010058e-06
2741,64,178,7017,1.434726110785451e-05
2734,65,164,7037,4.460542045069317e-06
2732,57,158,7053,6.949978686732027e-06
2729,55,150,7066,9.771589104678147e-06
2725,53,143,7079,7.69872329505357e-06
2722,50,141,7087,1.8238570929802347e-05
2715,49,136,7100,1.0833062506770663e-05
2711,52,123,7114,2.9989233865042448e-06
2710,52,108,7130,1.025010250102501e-05
2707,50,103,7140,0.0
2707,45,97,7151,1.5233510676786795e-05
2703,44,91,7162,1.2196460587137613e-05
2700,44,87,7169,1.277139208173691e-05
2697,45,84,7174,4.41407560428695e-06
2696,43,81,7180,0.0
2696,39,73,7192,5.081094264460794e-06
2695,35,72,7198,1.030715316429602e-05
2693,36,69,7202,1.0763277848636024e-05
2691,36,65,7208,0.0
2691,35,60,7214,6.19348445435402e-06
2690,32,60,7218,0.0
2690,29,57,7224,0.0
2690,27,52,7231,7.148984844152131e-06
2689,26,49,7236,7.589499168949841e-06
2688,24,49,7239,7.592322643343051e-06
2687,24,47,7242,0.0
2687,21,46,7246,8.09048397275125e-06
2686,20,47,7247,1.5842588045183062e-05
2684,21,43,7252,8.664610265830243e-06
2683,17,47,7253,0.0
2683,15,47,7255,1.5860302455967834e-05
2681,16,45,7258,1.6577562269468273e-05
2679,16,43,7262,1.7361563235153692e-05
2677,16,43,7264,1.7374534145303228e-05
2675,18,40,7267,0.0
2675,15,42,7268,0.0
2675,13,37,7275,1.0103561505430664e-05
2674,13,37,7276,1.0107339950271888e-05
2673,13,36,7278,1.0391985700627677e-05
2672,12,36,7280,1.0395874916833e-05
2671,11,36,7282,1.0399767045218188e-05
