S,E,I,R,Beta
9930,0,70,0,1.5825061142281686e-05
9919,11,64,6,1.102681721947777e-05
9912,17,57,14,1.7699616272319215e-05
9902,26,53,19,1.333826213877128e-05
9895,31,50,24,1.616978271854472e-05
9887,37,50,26,1.8205724688985537e-05
9878,39,52,31,1.946828227451836e-05
9868,46,51,35,1.9870128837915384e-05
9858,54,50,38,2.8403327246906066e-05
9844,62,53,41,1.916692861469107e-05
9834,65,52,49,2.3466466419486555e-05
9822,72,54,52,3.0166595021003493e-05
9806,82,54,58,3.210430499845144e-05
9789,91,58,62,4.403253475928294e-05
9764,107,60,69,3.925986617506487e-05
9741,116,70,73,5.279598750494962e-05
9705,145,74,76,5.708954704317919e-05
9664,168,87,81,4.638616122402375e-05
9625,194,92,89,4.5172219085262566e-05
9585,220,99,96,4.109957161600354e-05
9546,239,113,102,4.9133307005297126e-05
9493,263,139,105,4.319729721331962e-05
9436,287,168,109,3.217162235814207e-05
9385,308,188,119,3.400627982634126e-05
9325,343,198,134,3.033011075906518e-05
9269,357,219,155,4.088849215556741e-05
9186,409,234,171,4.000885777502368e-05
9100,458,258,184,3.748189794701423e-05
9012,496,286,206,3.0262680062946372e-05
8934,521,315,230,2.665046318505016e-05
8859,530,354,257,2.9335930200893725e-05
8767,565,364,304,2.851602600661572e-05
8676,611,376,337,2.85085783231806e-05
8583,650,398,369,2.7517290518771184e-05
8489,674,428,409,2.8348946354986055e-05
8386,710,458,446,2.3172328178488373e-05
8297,741,488,474,2.5685760407178575e-05
8193,770,525,512,2.557351513777731e-05
8083,814,540,563,2.0848511507920144e-05
7992,837,563,608,2.222471138989789e-05
7892,840,626,642,2.3884744368463068e-05
7774,865,668,693,2.4263282028687677e-05
7648,901,696,755,2.066500745443178e-05
7538,928,722,812,2.021153762763586e-05
7428,958,740,874,1.819266762723952e-05
7328,964,772,936,1.9620958436092947e-05
7217,978,812,993,1.9623890226347068e-05
7102,996,835,1067,1.6525664525637546e-05
