S,E,I,R,Beta
9910,0,90,0,2.8030048211682924e-05
9885,25,84,6,1.9269215020353107e-05
9869,37,83,11,2.807867400293239e-05
9846,56,83,15,3.1815256149521915e-05
9820,74,85,21,2.156463400023961e-05
9802,88,82,28,3.732438875092689e-05
9772,112,81,35,3.284769282859063e-05
9746,126,90,38,3.990241010557038e-05
9711,153,92,44,3.69370458422318e-05
9678,171,102,49,3.3429366787012385e-05
9645,186,108,61,4.3200276481769485e-05
9600,213,119,68,3.413865546218487e-05
9561,225,137,77,4.351620062342683e-05
9504,256,150,90,5.962401795735129e-05
9419,316,166,99,3.901368293004271e-05
9358,356,174,112,5.4044360593800126e-05
9270,406,195,129,4.591596824606533e-05
9187,455,219,139,4.025938975711659e-05
9106,492,247,155,3.2011638008840545e-05
9034,512,282,172,4.51407370422533e-05
8919,567,325,189,4.450309192993351e-05
8790,643,345,222,4.023016932944222e-05
8668,706,368,258,4.169509038743204e-05
8535,770,406,289,3.838151223158192e-05
8402,820,455,323,3.94987064827579e-05
8251,885,508,356,3.554806527865389e-05
8102,932,578,388,3.0109187444853207e-05
7961,974,635,430,3.738698596603323e-05
7772,1052,702,474,3.500769069477253e-05
7581,1136,761,522,3.172049357087996e-05
7398,1210,801,591,3.324446766494572e-05
7201,1290,851,658,3.328954018169888e-05
6997,1343,938,722,3.047300503139786e-05
6797,1423,983,797,2.574291123290435e-05
6625,1466,1035,874,2.8730288943578524e-05
6428,1517,1113,942,2.7535641183479063e-05
6231,1552,1180,1037,2.611328268444546e-05
6039,1594,1219,1148,2.485892559723569e-05
5856,1601,1283,1260,2.462317229512456e-05
5671,1613,1340,1376,2.605557997352332e-05
5473,1669,1394,1464,2.4510568511495456e-05
5286,1694,1445,1575,2.33037062057246e-05
5108,1692,1507,1693,2.2863806023469697e-05
4932,1714,1523,1831,2.3297808834422606e-05
4757,1710,1591,1942,2.180121074675489e-05
4592,1688,1643,2077,2.3592858309245645e-05
4414,1697,1669,2220,1.8596529426089384e-05
4277,1685,1677,2361,2.2586175671091745e-05
4115,1681,1705,2499,2.180706449118631e-05
3962,1658,1735,2645,2.298492741563586e-05
3804,1650,1765,2781,2.204329422138021e-05
3656,1641,1766,2937,2.1373822581164767e-05
3518,1613,1790,3079,1.9532428595475464e-05
3395,1564,1812,3229,2.3082900122566947e-05
3253,1540,1832,3375,2.3491919450906588e-05
3113,1522,1847,3518,1.739217849384082e-05
3013,1476,1868,3643,2.185390786960999e-05
2890,1463,1851,3796,1.7198222601081618e-05
2798,1397,1865,3940,1.4947482594806323e-05
2720,1346,1840,4094,1.6584079283887468e-05
2637,1302,1821,4240,1.4785576857198609e-05
2566,1262,1779,4393,1.4677165878700014e-05
2499,1193,1779,4529,1.866963761333651e-05
2416,1161,1758,4665,1.4361970631889035e-05
2355,1106,1716,4823,1.4352243651606707e-05
2297,1080,1655,4968,1.6046149778970864e-05
2236,1031,1633,5100,1.4788896715440811e-05
2182,1000,1579,5239,1.538292750461633e-05
2129,957,1546,5368,1.3975671394291971e-05
2083,906,1516,5495,1.7100361387637327e-05
2029,885,1472,5614,1.6740951850343925e-05
1979,861,1442,5718,1.611932223155897e-05
1933,825,1404,5838,1.4738762798773145e-05
1893,787,1372,5948,1.6941347514781324e-05
1849,757,1344,6050,1.56938113265858e-05
1810,705,1328,6157,1.1648805165413034e-05
1782,668,1274,6276,1.4535728821443106e-05
1749,644,1236,6371,1.3414970366793045e-05
1720,607,1205,6468,1.3992087233426614e-05
1691,567,1185,6557,1.247607712211834e-05
1666,539,1148,6647,1.0457144530285982e-05
1646,504,1100,6750,8.836849663095107e-06
1630,462,1070,6838,1.1467232383464251e-05
1610,420,1048,6922,1.1853397183632829e-05
1590,389,1009,7012,1.371306044343051e-05
1568,371,967,7094,2.044509634257012e-05
1537,375,926,7162,1.264700385452573e-05
1519,357,885,7239,1.1901972379985344e-05
1503,335,859,7303,8.520018558149514e-06
1492,322,819,7367,1.718567402213515e-05
1471,303,790,7436,1.2907778227159686e-05
1456,286,759,7499,1.357338313860053e-05
1441,281,727,7551,1.2409233615277484e-05
1428,260,709,7603,1.481551718007372e-05
1413,252,681,7654,1.0392277290899589e-05
1403,234,648,7715,1.429916492876816e-05
1390,223,622,7765,9.253047722593627e-06
1382,206,605,7807,8.372104148975613e-06
1375,195,574,7856,5.068102629078239e-06
1371,181,549,7899,1.3285876183605496e-05
1361,179,524,7936,8.413212108294867e-06
1355,171,505,7969,7.307003763106938e-06
1350,164,483,8003,1.2268997776244151e-05
1342,159,458,8041,1.3015833761771195e-05
1334,153,442,8071,8.479922934460371e-06
1329,139,431,8101,1.5712317933515945e-05
1320,137,414,8129,9.1494656712048e-06
1315,133,380,8172,8.004802881729037e-06
1311,123,356,8210,6.427891908569666e-06
1308,117,327,8248,7.013999943888e-06
1305,112,318,8265,9.638786476782572e-06
1301,105,307,8287,1.7525982268713368e-05
1294,98,298,8310,7.779840876321277e-06
1291,94,276,8339,1.6838985619506282e-05
1285,91,264,8360,5.895531187359981e-06
1283,89,252,8376,1.5464746563733312e-05
1278,85,243,8394,3.2200519072367445e-06
1277,78,235,8410,6.664556223862444e-06
1275,70,235,8420,1.0012515644555697e-05
1272,65,224,8439,7.019317160826595e-06
1270,62,214,8454,3.679446611229671e-06
1269,58,198,8475,7.959818834523327e-06
1267,52,195,8486,1.2142553579017668e-05
1264,49,186,8501,8.506873553831496e-06
1262,46,177,8515,4.476796762380581e-06
1261,44,161,8534,9.851197659355435e-06
1259,38,151,8552,5.2601402353386745e-06
1258,37,143,8562,1.1117658176481704e-05
1256,34,138,8572,2.307763315794332e-05
1252,36,128,8584,2.4960063897763577e-05
1248,37,124,8591,6.574339190391979e-06
1248,32,118,8602,6.790525858322469e-06
1247,29,108,8616,7.425227954498203e-06
1246,25,106,8623,3.0285593143341716e-05
1242,25,98,8635,1.6431693450326992e-05
1240,26,91,8643,8.862105636299185e-06
1239,22,86,8653,9.384912814159956e-06
1238,21,84,8657,1.9232248634510348e-05
1236,20,80,8664,1.011326860841424e-05
1235,17,83,8665,9.755621676991369e-06
1234,16,77,8673,2.1048643414931908e-05
1232,17,70,8681,6.574339190391979e-06
1232,16,69,8683,6.574339190391979e-06
1232,15,63,8690,6.574339190391979e-06
1232,14,58,8696,1.399462606359158e-05
1231,14,53,8702,6.574339190391979e-06
1231,12,51,8706,6.574339190391979e-06
1231,11,48,8710,6.574339190391979e-06
1231,11,42,8716,6.574339190391979e-06
1231,10,37,8722,6.574339190391979e-06
1231,9,36,8724,2.25652134669194e-05
1230,9,29,8732,2.8034763106251752e-05
1229,8,28,8735,6.574339190391979e-06
1229,8,26,8737,6.258997308631157e-05
1227,9,26,8738,3.1345997116168264e-05
1226,8,25,8741,6.574339190391979e-06
1226,5,28,8741,6.574339190391979e-06
1226,4,29,8741,6.574339190391979e-06
1226,4,28,8742,6.574339190391979e-06
1226,4,26,8744,6.574339190391979e-06
1226,2,22,8750,6.574339190391979e-06
1226,2,21,8751,6.574339190391979e-06
1226,2,19,8753,4.292950974499871e-05
1225,3,18,8754,6.574339190391979e-06
1225,3,18,8754,4.5351473922902495e-05
1224,4,16,8756,6.574339190391979e-06
1224,4,15,8757,6.574339190391979e-06
1224,4,13,8759,6.574339190391979e-06
1224,3,13,8760,6.574339190391979e-06
1224,3,11,8762,6.574339190391979e-06
1224,3,10,8763,6.574339190391979e-06
1224,2,11,8763,6.574339190391979e-06
1224,2,10,8764,6.574339190391979e-06
1224,2,9,8765,6.574339190391979e-06
1224,1,10,8765,6.574339190391979e-06
1224,1,9,8766,6.574339190391979e-06
1224,1,7,8768,6.574339190391979e-06
1224,1,7,8768,6.574339190391979e-06
1224,1,7,8768,6.574339190391979e-06
1224,1,7,8768,6.574339190391979e-06
1224,1,7,8768,6.574339190391979e-06
1224,1,7,8768,6.574339190391979e-06
1224,1,7,8768,6.574339190391979e-06
1224,1,6,8769,0.000136165577342
1223,2,6,8769,6.574339190391979e-06
1223,1,6,8770,6.574339190391979e-06
1223,1,5,8771,0.0001635322976287
1222,2,5,8771,0.0
1222,1,6,8771,0.0
1222,1,5,8772,0.0
1222,1,5,8772,0.0
1222,0,5,8773,0.0
1222,0,5,8773,0.0
1222,0,5,8773,0.0
1222,0,4,8774,0.0
1222,0,3,8775,0.0
1222,0,3,8775,0.0
1222,0,3,8775,0.0
1222,0,2,8776,0.0
1222,0,2,8776,0.0
1222,0,2,8776,0.0
1222,0,2,8776,0.0
1222,0,2,8776,0.0
1222,0,2,8776,0.0
1222,0,2,8776,0.0
1222,0,2,8776,0.0
1222,0,2,8776,0.0
1222,0,1,8777,0.0
1222,0,1,8777,0.0
1222,0,1,8777,0.0
1222,0,1,8777,0.0
1222,0,1,8777,0.0
1222,0,1,8777,0.0
1222,0,1,8777,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
1222,0,0,8778,0.0
