S,E,I,R,Beta
9910,0,90,0,4.484807713869268e-05
9870,40,82,8,4.324511330219685e-05
9835,70,78,17,4.6928160807164366e-05
9799,102,81,18,4.913577727130131e-05
9760,131,81,28,5.312689738919247e-05
9718,167,83,32,5.207080637842583e-05
9676,184,101,39,7.674392904358645e-05
9601,241,114,44,0.0001105513497314
9480,333,138,49,9.019751727511772e-05
9362,419,160,59,8.545182653279214e-05
9234,513,182,71,9.222962439336708e-05
9079,621,215,85,9.47753184578775e-05
8894,736,268,102,8.516558202913921e-05
8691,856,333,120,8.327277916508155e-05
8450,1019,383,148,6.48879138535696e-05
8240,1116,464,180,6.51259625041848e-05
7991,1253,534,222,6.467950601730317e-05
7715,1383,649,253,6.211260756116145e-05
7404,1561,739,296,6.0129147906007e-05
7075,1754,808,363,5.142917118566981e-05
6781,1884,902,433,4.381618000733104e-05
6513,1976,1021,490,5.112956487386863e-05
6173,2118,1121,588,4.6965772645486594e-05
5848,2206,1270,676,4.3490203259476286e-05
5525,2306,1385,784,4.299459300521097e-05
5196,2405,1527,872,3.995315524056841e-05
4879,2493,1639,989,3.5514734175341e-05
4595,2550,1726,1129,3.6061162758149385e-05
4309,2596,1819,1276,3.457483352727986e-05
4038,2638,1881,1443,3.186106259540216e-05
3796,2625,1991,1588,3.241668646951323e-05
3551,2600,2112,1737,3.173455194012784e-05
3313,2567,2211,1909,3.385645654230289e-05
3065,2517,2348,2070,3.182049350945305e-05
2836,2489,2412,2263,3.128457383978088e-05
2622,2465,2462,2451,2.943288713076443e-05
2432,2410,2518,2640,2.8087245516491785e-05
2260,2354,2551,2835,2.80993398389665e-05
2098,2266,2602,3034,2.766076399396519e-05
1947,2215,2605,3233,2.977167491302629e-05
1796,2162,2613,3429,2.322633875338061e-05
1687,2037,2650,3626,2.7289707083021104e-05
1565,1955,2623,3857,2.4360565603612185e-05
1465,1865,2630,4040,2.4915973474869905e-05
1369,1775,2617,4239,2.5958271938298585e-05
1276,1704,2578,4442,2.3407613493485994e-05
1199,1620,2518,4663,1.954236420209852e-05
1140,1511,2492,4857,2.0768212666497705e-05
1081,1423,2416,5080,1.876175481373024e-05
1032,1328,2387,5253,2.3544847250773734e-05
974,1263,2301,5462,2.76640724905786e-05
912,1195,2213,5680,1.882813676758548e-05
874,1121,2153,5852,2.0725696994561363e-05
835,1057,2074,6034,1.7900553762292194e-05
804,995,2006,6195,1.7980883220983814e-05
775,936,1939,6350,1.7301901545525627e-05
749,872,1895,6484,2.1136361234504405e-05
719,817,1834,6630,2.1992255692581632e-05
690,768,1767,6775,2.0504744797946244e-05
665,726,1694,6915,1.9529342837613515e-05
643,666,1652,7039,1.882820766759929e-05
623,628,1580,7169,1.5238637056301683e-05
608,589,1498,7305,2.41550137024805e-05
586,557,1430,7427,1.5513496742165683e-05
573,517,1358,7552,2.1847136868457105e-05
556,493,1298,7653,2.078460498165412e-05
541,449,1251,7759,2.5118537332795502e-05
524,429,1186,7861,1.609103664894507e-05
514,400,1111,7975,2.101377452920389e-05
502,369,1077,8052,1.479689413192171e-05
494,336,1023,8147,2.5724134382878014e-05
481,315,989,8215,1.6817003672413178e-05
473,289,939,8299,9.006027283759656e-06
469,267,890,8374,1.1978630123859035e-05
464,241,857,8438,1.7603508630748804e-05
457,229,800,8514,1.0940919037199125e-05
453,215,761,8571,1.7404774129543734e-05
447,202,713,8638,1.255055520518589e-05
443,188,659,8710,3.082856917759654e-05
434,176,628,8762,1.100707387947988e-05
431,157,605,8807,2.3010105271231617e-05
425,142,577,8856,1.6311550616780506e-05
421,132,551,8896,3.017618581633049e-05
414,124,532,8930,2.2701681740583343e-05
409,116,514,8961,0.0
409,106,492,8993,0.0
409,91,473,9027,2.584553673426136e-05
404,80,462,9054,3.750375037503751e-05
397,79,444,9080,2.8365897383529624e-05
392,71,419,9118,2.4353416784374847e-05
388,63,404,9145,6.379503929774421e-06
387,55,381,9177,1.356419594837467e-05
385,53,351,9211,7.4000074000074e-06
384,49,327,9240,7.963812436289501e-06
383,47,307,9263,8.504775431404734e-06
382,44,289,9285,1.8116270222286635e-05
380,44,269,9307,0.0
380,42,246,9332,0.0
380,34,236,9350,1.1150758251561106e-05
379,33,215,9373,0.0
379,30,202,9389,0.0
379,28,193,9400,0.0
379,27,182,9412,0.0
379,23,169,9429,3.122511748450453e-05
377,21,152,9450,1.745078877565266e-05
376,17,147,9460,0.0
376,14,137,9473,0.0
376,14,126,9484,0.0
376,13,116,9495,0.0
376,11,110,9503,2.4177949709864603e-05
375,12,97,9516,2.7491408934707906e-05
374,11,91,9524,0.0
374,10,80,9536,0.0
374,9,72,9545,0.0
374,7,66,9553,0.0
374,7,63,9556,0.0
374,7,59,9560,0.0
374,6,56,9564,4.774637127578304e-05
373,6,54,9567,4.964750273061265e-05
372,6,53,9569,0.0
372,5,53,9570,0.0
372,5,47,9576,0.0
372,4,45,9579,0.0
372,4,42,9582,0.0
372,4,39,9585,0.0
372,3,35,9590,7.680491551459293e-05
371,4,31,9594,0.0
371,3,31,9595,0.0
371,3,29,9597,9.294544102611768e-05
370,4,26,9600,0.0
370,3,25,9602,0.0
370,3,23,9604,0.0
370,3,22,9605,0.0
370,3,21,9606,0.0
370,2,21,9607,0.0
370,2,19,9609,0.0
370,2,18,9610,0.0
370,2,18,9610,0.0
370,2,17,9611,0.0
370,2,16,9612,0.0
370,2,15,9613,0.0
370,2,15,9613,0.0
370,2,15,9613,0.0
370,2,14,9614,0.0
370,1,13,9616,0.0
370,1,12,9617,0.0
370,1,12,9617,0.0
370,1,10,9619,0.0
370,1,10,9619,0.0
370,1,9,9620,0.0
370,1,9,9620,0.0
370,1,8,9621,0.0
370,1,8,9621,0.0
370,1,8,9621,0.0
370,1,6,9623,0.0
370,1,5,9624,0.0
370,1,5,9624,0.0
370,1,5,9624,0.0
370,1,4,9625,0.0
370,1,4,9625,0.0
370,0,4,9626,0.0
370,0,4,9626,0.0
370,0,4,9626,0.0
370,0,4,9626,0.0
370,0,4,9626,0.0
370,0,4,9626,0.0
370,0,3,9627,0.0
370,0,3,9627,0.0
370,0,3,9627,0.0
370,0,3,9627,0.0
370,0,3,9627,0.0
370,0,3,9627,0.0
370,0,3,9627,0.0
370,0,2,9628,0.0
370,0,2,9628,0.0
370,0,2,9628,0.0
370,0,2,9628,0.0
370,0,2,9628,0.0
370,0,2,9628,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
370,0,1,9629,0.0
