S,E,I,R,Beta
9950,0,50,0,2.814070351758794e-05
9936,14,48,2,3.983829844337091e-05
9917,32,46,5,3.068950550438202e-05
9903,45,41,11,4.92582932493972e-05
9883,61,43,13,4.7062256305754064e-05
9863,73,49,15,6.621324389027638e-05
9831,95,55,19,4.2537058100073055e-05
9808,111,59,22,5.529902950203224e-05
9776,134,64,26,5.753887070376432e-05
9740,160,70,30,5.866823115283074e-05
9700,180,83,37,6.458824990684387e-05
9648,221,88,43,8.009196442032263e-05
9580,269,100,51,7.411273486430062e-05
9509,307,129,55,8.641344267079495e-05
9403,383,149,65,8.850523929604074e-05
9279,475,163,83,8.066238362632952e-05
9157,552,195,96,8.008445269556987e-05
9014,639,232,115,8.224753831205098e-05
8842,760,267,131,6.989114771430532e-05
8677,845,324,154,6.402622514181808e-05
8497,959,364,180,6.725062627145715e-05
8289,1050,455,206,6.416553647824007e-05
8047,1187,515,251,6.22556075290677e-05
7789,1325,591,295,6.126041345565431e-05
7507,1458,694,341,5.604759285185892e-05
7215,1613,771,401,5.339071486931409e-05
6918,1740,889,453,5.625922952172176e-05
6572,1900,1007,521,5.197941856789449e-05
6228,2045,1126,601,5.019444644081447e-05
5876,2190,1230,704,4.3306934090443695e-05
5563,2291,1345,801,4.544096783915501e-05
5223,2399,1485,893,4.138648595857096e-05
4902,2467,1613,1018,4.4517932759203766e-05
4550,2582,1704,1164,3.856472166331321e-05
4251,2628,1833,1288,3.606224420350759e-05
3970,2641,1961,1428,3.853480399271949e-05
3670,2691,2047,1592,3.51414777257607e-05
3406,2677,2153,1764,3.409191015336178e-05
3156,2671,2258,1915,2.9468522566152625e-05
2946,2604,2356,2094,2.823891737753819e-05
2750,2558,2408,2284,3.5940803382663846e-05
2512,2567,2461,2460,2.944015818746975e-05
2330,2501,2522,2647,3.1142257149955925e-05
2147,2440,2575,2838,2.984521187839433e-05
1982,2363,2599,3056,2.6789780591696957e-05
1844,2258,2637,3261,2.9819266454271228e-05
1699,2182,2641,3478,2.6743575246057607e-05
1579,2067,2631,3723,2.5034006531468588e-05
1475,1940,2660,3925,2.5232572957818277e-05
1376,1871,2625,4128,1.6888150609080842e-05
1315,1731,2592,4362,2.4644416279397268e-05
1231,1655,2557,4557,2.382717104445928e-05
1156,1555,2530,4759,2.4276160126919868e-05
1085,1483,2463,4969,2.6942528219491795e-05
1013,1409,2403,5175,1.889707625257832e-05
967,1304,2352,5377,2.0664936088189155e-05
920,1203,2306,5571,2.121120705908971e-05
875,1131,2245,5749,2.647152402163538e-05
823,1074,2158,5945,1.801767308508733e-05
791,994,2076,6139,2.0704992826328955e-05
757,934,2002,6307,1.8475579902264184e-05
729,878,1917,6476,2.36137139864028e-05
696,835,1843,6626,1.3253004534086727e-05
679,764,1774,6783,2.6566025705950622e-05
647,720,1708,6925,1.900321787822738e-05
626,668,1635,7071,2.442575060331604e-05
601,626,1576,7197,1.6892319906754394e-05
585,578,1515,7322,1.918140532001918e-05
568,542,1456,7434,2.055602847856369e-05
551,519,1376,7554,1.3189549656016544e-05
541,483,1305,7671,1.841346732671865e-05
528,443,1264,7765,1.6482067510548522e-05
517,409,1201,7873,2.25472969817222e-05
503,387,1150,7960,1.7287578874578615e-05
493,365,1083,8059,9.364716370835275e-06
488,329,1045,8138,7.843752451172641e-06
484,293,1006,8217,1.6430343558483806e-05
476,268,965,8291,3.047851264858275e-05
462,255,921,8362,1.175082608307364e-05
457,245,860,8438,1.017759910437128e-05
453,228,823,8496,5.364533459936323e-06
451,211,756,8582,1.759757857318833e-05
