S,E,I,R,Beta
9910,0,90,0,4.148447135329073e-05
9873,37,81,9,2.7509869165563144e-05
9851,56,78,15,3.513895504556351e-05
9824,74,80,22,4.580618892508143e-05
9788,106,77,29,5.440003396685048e-05
9747,142,78,33,5.129783523135324e-05
9708,176,76,40,4.066098497169995e-05
9678,190,88,44,6.105694264404742e-05
9626,220,101,53,5.759977618372683e-05
9570,252,119,59,5.795421616922631e-05
9504,292,139,65,6.585640578446334e-05
9417,351,156,76,7.62396429806433e-05
9305,421,190,84,7.126898385135326e-05
9179,510,212,99,6.886103842445945e-05
9045,586,257,112,5.850556985930701e-05
8909,660,289,142,6.563868969639582e-05
8740,760,337,163,5.5001392010538536e-05
8578,856,382,184,5.249029845007135e-05
8406,928,455,211,5.0199621934097306e-05
8214,1035,509,242,4.927138150735029e-05
8008,1135,584,273,5.409829896131266e-05
7755,1287,656,302,4.815933072290104e-05
7510,1408,727,355,4.615579044538506e-05
7258,1505,809,428,4.751587353760958e-05
6979,1632,911,478,3.869220960670942e-05
6733,1708,1012,547,4.446860457812356e-05
6430,1823,1120,627,4.3601421906243054e-05
6116,1945,1213,726,3.7607626557077056e-05
5837,2029,1323,811,3.833029604585443e-05
5541,2124,1418,917,3.5381840054228394e-05
5263,2190,1503,1044,3.552335445645538e-05
4982,2240,1630,1148,3.1278245856863853e-05
4728,2285,1694,1293,2.846714891015768e-05
4500,2294,1775,1431,2.704225352112676e-05
4284,2277,1871,1568,2.819584987032404e-05
4058,2278,1934,1730,2.8286841827625597e-05
3836,2299,1999,1866,2.7777183690906976e-05
3623,2285,2062,2030,2.46297967533109e-05
3439,2246,2101,2214,2.5465933155523912e-05
3255,2216,2147,2382,2.40395450516099e-05
3087,2162,2189,2562,2.2937670358447715e-05
2932,2067,2235,2766,2.212720241964773e-05
2787,2022,2256,2935,2.5129336560067385e-05
2629,1973,2263,3135,2.2018927200888423e-05
2498,1907,2284,3311,2.558964860154323e-05
2352,1854,2284,3510,2.4572000428893094e-05
2220,1816,2274,3690,2.575134501255873e-05
2090,1761,2286,3863,2.2814133879198115e-05
1981,1676,2286,4057,2.605681356968188e-05
1863,1592,2292,4253,1.850118829151128e-05
1784,1516,2277,4423,2.2155656782289654e-05
1694,1437,2277,4592,1.970321769100066e-05
1618,1365,2265,4752,2.1010868349173345e-05
1541,1334,2206,4919,1.676743798842517e-05
1484,1251,2166,5099,1.742190630498789e-05
1428,1175,2133,5264,1.904184083384877e-05
1370,1120,2087,5423,1.853671844123685e-05
1317,1061,2030,5592,1.1595243705839888e-05
1286,988,1971,5755,1.3019261405464776e-05
1253,929,1909,5909,2.1321275246375694e-05
1202,877,1857,6064,1.8368237464573945e-05
1161,829,1804,6206,1.671087887764008e-05
1126,787,1742,6345,1.5804295913518894e-05
1095,752,1672,6481,1.365493434707566e-05
1070,714,1599,6617,1.2274026406691098e-05
1049,656,1561,6734,1.5267278131334012e-05
1024,612,1489,6875,1.1149471121558093e-05
1007,567,1418,7008,2.311044129737816e-05
974,541,1366,7119,1.728694219547172e-05
951,505,1337,7207,1.887553706801564e-05
927,463,1278,7332,1.1817277873160092e-05
913,440,1207,7440,1.2704277984121467e-05
899,411,1164,7526,1.624561846113857e-05
882,394,1095,7629,1.553132668592551e-05
867,378,1044,7711,2.0991042348875545e-05
848,355,1012,7785,1.7478932060556344e-05
833,344,952,7871,1.0088068840981773e-05
825,313,923,7939,1.0505925998883746e-05
817,289,886,8008,2.210366064249816e-05
801,273,841,8085,1.6329172363321115e-05
790,262,797,8151,9.529406159172848e-06
