S,E,I,R,Beta
9920,0,80,0,3.780241935483871e-05
9890,30,75,5,4.718570947084597e-05
9855,62,74,9,1.9197279471252075e-05
9841,73,72,14,2.8226580406236944e-05
9821,84,76,19,4.555222696799018e-05
9787,106,82,25,4.485791256195999e-05
9751,123,95,31,5.0737036417317525e-05
9704,154,108,34,7.347103905224268e-05
9627,212,120,41,5.88622277621966e-05
9559,249,138,54,6.367775417657841e-05
9475,308,152,65,5.971392862102486e-05
9389,373,155,83,5.565881831518696e-05
9308,402,197,93,4.635497219792373e-05
9223,442,223,112,5.056572839688651e-05
9119,517,234,130,5.24873866249017e-05
9007,581,265,147,4.189613529100008e-05
8907,635,288,170,5.223731646769707e-05
8773,720,315,192,3.9442807025161975e-05
8664,753,365,218,4.964646656294666e-05
8507,836,410,247,4.558656142574121e-05
8348,919,442,291,4.1465482289631785e-05
8195,987,486,332,3.766223005596607e-05
8045,1036,531,388,3.300642923105554e-05
7904,1082,576,438,3.668149741340531e-05
7737,1125,657,481,3.65910589157361e-05
7551,1187,736,526,2.986935217333725e-05
7385,1218,818,579,2.8969049467548872e-05
7210,1270,871,649,3.009597271298474e-05
7021,1325,935,719,2.787664508384701e-05
6838,1370,1000,792,2.8517110266159696e-05
6643,1413,1065,879,2.7845329794008165e-05
6446,1469,1138,947,2.903668546644368e-05
6233,1545,1181,1041,2.4860168345452557e-05
6050,1565,1244,1141,2.471366692354708e-05
5864,1594,1291,1251,2.6154413544076262e-05
5666,1628,1343,1363,2.1815014459674947e-05
5500,1649,1389,1462,2.1598272138228943e-05
5335,1653,1411,1601,2.431026271689105e-05
5152,1679,1450,1719,2.3024202184621972e-05
4980,1698,1489,1833,2.130752695132444e-05
4822,1699,1536,1943,2.2952526614129684e-05
4652,1686,1601,2061,2.376524130715809e-05
4475,1685,1656,2184,2.3075054651445223e-05
4304,1673,1717,2306,2.449266356769069e-05
4123,1681,1760,2436,2.2462681630763124e-05
3960,1676,1783,2581,1.7562047848082622e-05
3836,1645,1791,2728,1.7029883515596752e-05
3719,1593,1827,2861,2.222348793080636e-05
3568,1592,1838,3002,1.814582042286166e-05
3449,1557,1843,3151,1.8720973641655703e-05
3330,1502,1886,3282,1.8310993920750017e-05
3215,1453,1921,3411,1.8944254507153884e-05
3098,1431,1910,3561,2.163192601881301e-05
2970,1406,1924,3700,1.6625016625016624e-05
2875,1384,1887,3854,1.9907375406096635e-05
2767,1361,1879,3993,1.577167841239977e-05
2685,1304,1874,4137,1.5501749909076276e-05
2607,1243,1849,4301,1.5766512880929842e-05
2531,1201,1816,4452,2.2409348745163497e-05
2428,1186,1780,4606,1.5271273346537584e-05
2362,1119,1770,4749,1.5547486808555423e-05
2297,1087,1737,4879,1.5288645874609546e-05
2236,1032,1727,5005,1.2430170925208696e-05
2188,975,1689,5148,1.434164282706793e-05
2135,921,1673,5271,1.5398161459521734e-05
2080,877,1648,5395,1.8087191934279317e-05
2018,848,1623,5511,1.4960854466303576e-05
1969,808,1579,5644,1.7690285556589454e-05
1914,779,1530,5777,1.7074053585209772e-05
1864,773,1462,5901,1.687969328863395e-05
1818,730,1432,6020,1.421231508625723e-05
1781,698,1392,6129,1.2100911924722646e-05
1751,655,1349,6245,1.7780795809151097e-05
1709,630,1309,6352,1.6092398978847882e-05
1673,604,1261,6462,1.1850290071400368e-05
1648,564,1224,6564,9.914969223935527e-06
1628,524,1198,6650,1.2305521487491436e-05
1604,494,1153,6749,1.081424798800916e-05
1584,460,1130,6826,1.0614999553052653e-05
1565,437,1093,6905,9.353743982181116e-06
1549,403,1042,7006,1.2391128447676602e-05
1529,379,1015,7077,1.7397635854594427e-05
1502,373,961,7164,1.1084769388300856e-05
1486,362,911,7241,1.2557747169705396e-05
1469,348,854,7329,8.768251913471702e-06
1458,330,825,7387,1.3301741696803425e-05
1442,316,781,7461,1.2431162437999578e-05
1428,292,756,7524,1.759963244557082e-05
1409,272,744,7575,1.3355006601188978e-05
1395,258,715,7632,9.023234829686444e-06
1386,247,674,7693,1.4986661870934869e-05
1372,243,646,7739,1.4667521143795864e-05
1359,232,618,7791,7.144030805060832e-06
1353,220,566,7861,1.175244646760634e-05
1344,206,541,7909,1.2377871666226564e-05
1335,191,529,7945,5.663997507841097e-06
1331,172,525,7972,5.724303244964402e-06
1327,162,497,8014,7.581282722711552e-06
1322,144,485,8049,1.2477190136781197e-05
1314,140,462,8084,6.589047684938096e-06
1310,128,439,8123,1.3910866125302127e-05
