S,E,I,R,Beta
99400,0,600,0,4.896042924211938e-06
99108,292,546,54,4.509085511628192e-06
98864,512,525,99,5.144151850738677e-06
98597,736,525,142,5.988784552026842e-06
98287,964,569,180,6.5086817678931485e-06
97923,1238,615,224,8.186289393300477e-06
97430,1607,673,290,9.241976446990784e-06
96824,2051,771,354,8.399049533012846e-06
96197,2474,907,422,9.100215712934453e-06
95403,3002,1101,494,8.930041719955359e-06
94465,3665,1284,586,9.275056627312396e-06
93340,4434,1546,680,9.230536388409885e-06
92008,5281,1904,807,8.842170465264621e-06
90459,6311,2259,971,8.338761970142329e-06
88755,7345,2772,1128,7.771446000278178e-06
86843,8447,3343,1367,7.381607972486573e-06
84700,9731,3921,1648,6.750801770625099e-06
82458,11031,4577,1934,6.926149698323257e-06
79844,12518,5338,2300,6.447567135832445e-06
77096,14008,6181,2715,5.953450488956868e-06
74259,15473,7064,3204,5.404472061658884e-06
71424,16725,8110,3741,5.4622484741612855e-06
68260,18218,9202,4320,4.960768219854115e-06
65144,19470,10332,5054,4.625091206263723e-06
62031,20636,11448,5885,4.637173309380115e-06
58738,21857,12573,6832,4.263974415156911e-06
55589,22826,13708,7877,4.125908382902544e-06
52445,23778,14837,8940,4.019912110302018e-06
49317,24487,16012,10184,3.82314598276813e-06
46298,25059,17126,11517,3.7507903838532647e-06
43324,25492,18339,12845,3.548059369104749e-06
40505,25721,19474,14300,3.4584425342691025e-06
37777,25789,20642,15792,3.273946474865913e-06
35224,25777,21553,17446,3.1771001282547376e-06
32812,25625,22330,19233,3.122731140655617e-06
30524,25225,23233,21018,3.027508053805973e-06
28377,24829,23987,22807,2.9661554217929643e-06
26358,24325,24583,24734,2.895246193108532e-06
24482,23797,25053,26668,2.840151576965794e-06
22740,23167,25408,28685,2.7259608674557866e-06
21165,22417,25675,30743,2.8302683211222806e-06
19627,21724,25846,32803,2.6967384970432137e-06
18259,20940,25919,34882,2.569439194602861e-06
17043,20113,25865,36979,2.402356378135385e-06
15984,19163,25903,38950,2.507043197310734e-06
14946,18240,25797,41017,2.539150892691017e-06
13967,17349,25544,43140,2.365649548729365e-06
13123,16439,25316,45122,2.347828590260049e-06
12343,15602,24972,47083,2.284013170502401e-06
11639,14766,24534,49061,2.0836891801683247e-06
11044,13847,24152,50957,2.0994644686033486e-06
10484,12996,23573,52947,2.185002264228828e-06
9944,12209,23025,54822,1.886787508418479e-06
9512,11363,22489,56636,2.169082120364536e-06
9048,10730,21761,58461,1.8842671151689656e-06
8677,10066,21097,60160,2.2342563847659136e-06
8268,9472,20385,61875,2.1715503409868022e-06
7902,8875,19737,63486,1.8979009561663487e-06
7606,8261,19111,65022,1.7818044142051062e-06
7347,7708,18329,66616,2.0941138891858643e-06
7065,7188,17713,68034,1.8458979652331112e-06
6834,6711,17014,69441,1.8490857724322744e-06
6619,6171,16381,70829,1.8353558693698465e-06
6420,5748,15674,72158,1.8384713140836445e-06
6235,5326,15056,73383,1.5020107769805877e-06
6094,4891,14382,74633,1.426225768024858e-06
5969,4547,13695,75789,1.8471974986254588e-06
5818,4258,13068,76856,1.7887764379842255e-06
5682,3996,12431,77891,1.4016122958604782e-06
5583,3697,11891,78829,1.611750340836242e-06
5476,3426,11337,79761,1.4174935325246791e-06
5388,3144,10814,80654,1.7162717250823776e-06
5288,2954,10233,81525,1.4044916826741755e-06
5212,2732,9675,82381,1.209691013185632e-06
5151,2505,9174,83170,1.3966695019057555e-06
5085,2325,8720,83870,1.3756957412068236e-06
5024,2131,8291,84554,1.3444092166550025e-06
4968,1995,7828,85209,1.3885494656861656e-06
4914,1852,7327,85907,1.4442487487389904e-06
4862,1690,6917,86531,1.367807880321806e-06
4816,1570,6511,87103,1.3075240418591384e-06
4775,1455,6150,87620,1.191844379176776e-06
4740,1323,5820,88117,1.1962242811779546e-06
4707,1203,5515,88575,1.425318785065972e-06
4670,1121,5185,89024,1.2802537380311765e-06
4639,1050,4884,89427,1.1475544995700202e-06
4613,968,4616,89803,9.862114489944588e-07
4592,902,4312,90194,1.4140911353454908e-06
4564,855,4031,90550,1.195815688710478e-06
4542,792,3778,90888,1.3403516476651423e-06
4519,743,3536,91202,1.063884113231314e-06
4502,704,3298,91496,9.42913586819038e-07
4488,643,3118,91751,1.0719198169675477e-06
4473,594,2909,92024,8.453762950492382e-07
4462,552,2726,92260,9.865652828334682e-07
4450,514,2567,92469,1.1380398576574765e-06
4437,486,2401,92676,1.3141545616604605e-06
4423,462,2262,92853,1.0994693960694569e-06
4412,427,2124,93037,1.0671119511416391e-06
4402,393,2008,93197,1.0181898485114517e-06
4393,357,1900,93350,4.792313129739897e-07
4389,321,1813,93477,1.256714468314898e-06
4379,304,1703,93614,1.0727546206558634e-06
4371,284,1570,93775,8.743207620579762e-07
4365,254,1476,93905,4.6564039523556747e-07
4362,233,1382,94023,1.32707749004526e-06
4354,219,1284,94143,7.154949006678429e-07
4350,198,1208,94244,7.612087995737231e-07
4346,187,1116,94351,1.030898927370284e-06
4341,172,1054,94433,8.74237828533112e-07
4337,161,993,94509,4.64399052533053e-07
4335,149,930,94586,2.480435564485124e-07
4334,140,854,94672,5.40360031081509e-07
4332,125,798,94745,5.785470138874425e-07
4330,110,754,94806,1.2251823990296556e-06
4326,105,691,94878,0.0
4326,97,644,94933,0.0
4326,91,605,94978,1.1462500429843766e-06
4323,81,567,95029,8.159465326556082e-07
4321,70,540,95069,4.285702040851312e-07
4320,65,500,95115,4.62962962962963e-07
4319,62,464,95155,4.989980119919203e-07
4318,58,425,95199,1.6347437539165735e-06
4315,59,395,95231,5.867081273743344e-07
4314,50,371,95265,6.248070908107122e-07
4313,47,347,95293,1.336352599306032e-06
4311,42,321,95326,7.226315930196679e-07
4310,37,301,95352,7.708257856641821e-07
4309,35,278,95378,0.0
4309,31,244,95416,0.0
4309,29,231,95431,1.00464245277427e-06
4308,23,217,95452,0.0
4308,23,198,95471,0.0
4308,23,187,95482,1.2413169876712395e-06
4307,23,177,95493,0.0
4307,22,162,95509,0.0
4307,22,147,95524,0.0
4307,19,135,95539,0.0
4307,16,132,95545,0.0
4307,14,124,95555,0.0
4307,13,109,95571,0.0
4307,11,97,95585,4.787220037388189e-06
4305,13,84,95598,0.0
4305,13,78,95604,0.0
4305,13,71,95611,0.0
4305,12,64,95619,0.0
4305,10,60,95625,0.0
4305,8,58,95629,0.0
4305,8,51,95636,0.0
4305,7,48,95640,4.839334107626791e-06
4304,6,46,95644,0.0
4304,5,40,95651,0.0
4304,4,39,95653,0.0
4304,3,37,95656,0.0
4304,3,36,95657,0.0
4304,3,36,95657,0.0
4304,1,33,95662,7.040666891968008e-06
4303,2,31,95664,0.0
4303,2,30,95665,0.0
4303,2,29,95666,0.0
4303,2,27,95668,0.0
4303,2,25,95670,9.29584011155008e-06
4302,3,24,95671,0.0
4302,2,25,95671,9.298000929800094e-06
4301,3,24,95672,0.0
4301,2,24,95673,0.0
4301,2,23,95674,0.0
4301,1,23,95675,0.0
4301,1,21,95677,0.0
4301,1,19,95679,0.0
4301,1,16,95682,0.0
4301,1,13,95685,0.0
4301,1,13,95685,0.0
4301,1,12,95686,0.0
4301,1,11,95687,0.0
4301,1,10,95688,0.0
4301,1,10,95688,0.0
4301,1,10,95688,0.0
4301,1,9,95689,0.0
4301,1,8,95690,0.0
4301,1,6,95692,0.0
4301,1,6,95692,0.0
4301,1,5,95693,0.0
4301,1,5,95693,0.0
4301,1,5,95693,0.0
4301,1,5,95693,0.0
4301,1,5,95693,0.0
4301,1,5,95693,0.0
4301,1,5,95693,0.0
4301,1,4,95694,0.0
4301,1,4,95694,0.0
4301,1,4,95694,0.0
4301,0,5,95694,0.0
4301,0,5,95694,0.0
4301,0,5,95694,0.0
4301,0,5,95694,0.0
4301,0,5,95694,0.0
4301,0,5,95694,0.0
4301,0,5,95694,0.0
4301,0,4,95695,0.0
4301,0,4,95695,0.0
4301,0,4,95695,0.0
4301,0,2,95697,0.0
4301,0,2,95697,0.0
4301,0,2,95697,0.0
4301,0,2,95697,0.0
4301,0,2,95697,0.0
4301,0,2,95697,0.0
4301,0,2,95697,0.0
4301,0,2,95697,0.0
4301,0,1,95698,0.0
4301,0,1,95698,0.0
4301,0,1,95698,0.0
4301,0,1,95698,0.0
4301,0,1,95698,0.0
4301,0,1,95698,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
4301,0,0,95699,0.0
