S,E,I,R,Beta
9900,0,100,0,4.545454545454545e-05
9855,45,99,1,3.792363000886593e-05
9818,79,93,10,2.6284835621209232e-05
9794,94,91,21,4.712461318546677e-05
9752,132,90,26,3.304165527299243e-05
9723,148,98,31,4.407810640454886e-05
9681,175,105,39,5.115567557464056e-05
9629,205,121,45,5.750534928491669e-05
9562,252,130,56,5.872604701301627e-05
9489,308,137,66,6.538496745751708e-05
9404,362,158,76,6.057212390095246e-05
9314,418,178,90,4.825404791144417e-05
9234,457,204,105,5.3085995065125896e-05
9134,513,230,123,4.950447920335869e-05
9030,568,254,148,6.365483384344398e-05
8884,662,286,168,5.942953939351959e-05
8733,754,317,196,6.502042183082336e-05
8553,844,386,217,5.876191670468018e-05
8359,959,433,249,5.553334528727731e-05
8158,1090,474,278,5.534160250661255e-05
7944,1201,542,313,4.528935017446851e-05
7749,1282,603,366,4.1304211510092674e-05
7556,1337,700,407,5.029115934356803e-05
7290,1468,787,455,4.374933548071107e-05
7039,1587,859,515,3.886545292889226e-05
6804,1670,945,581,3.872605283540028e-05
6555,1747,1048,650,3.799325728859154e-05
6294,1834,1139,733,3.780235256175802e-05
6023,1932,1233,812,3.514508253640849e-05
5762,2004,1323,911,3.633679936550964e-05
5485,2073,1410,1032,3.413565041990729e-05
5221,2133,1525,1121,3.365977876231235e-05
4953,2186,1633,1228,2.893086006625167e-05
4719,2201,1734,1346,2.7863506944979106e-05
4491,2198,1816,1495,3.138925918405582e-05
4235,2219,1913,1633,2.875991090599274e-05
4002,2230,1993,1775,2.733204396296583e-05
3784,2213,2082,1921,2.792484864732033e-05
3564,2177,2166,2093,2.616707756750847e-05
3362,2178,2190,2270,2.68920163307881e-05
3164,2152,2252,2432,2.8489916534368665e-05
2961,2133,2297,2609,2.161314326117631e-05
2814,2095,2285,2806,2.519444042681248e-05
2652,2045,2319,2984,2.422768954996335e-05
2503,1989,2330,3178,2.4176996188265068e-05
2362,1920,2367,3351,2.4325442946641068e-05
2226,1875,2363,3536,2.281352340040129e-05
2106,1818,2368,3708,1.8848977182310515e-05
2012,1729,2368,3891,1.805048089839342e-05
1926,1643,2358,4073,2.3340264951641613e-05
1820,1583,2330,4267,2.711880394283828e-05
1705,1544,2298,4453,2.2970375871917184e-05
1615,1486,2260,4639,2.000054796021809e-05
1542,1394,2264,4800,1.5467957267190056e-05
1488,1314,2221,4977,2.087841861410873e-05
1419,1267,2149,5165,1.80361516623921e-05
1364,1190,2123,5323,2.002920119401665e-05
1306,1120,2092,5482,2.2326722671359423e-05
1245,1063,2037,5655,2.050420631963297e-05
1193,1014,1963,5830,1.793447000865552e-05
1151,954,1927,5968,1.758359081270906e-05
1112,898,1872,6118,1.825462706757671e-05
1074,857,1794,6275,1.816524770131765e-05
1039,820,1722,6419,1.6767663895530748e-05
1009,789,1650,6552,1.261374898639517e-05
988,745,1574,6693,1.4146891027784494e-05
966,696,1531,6807,1.0142358138836713e-05
951,647,1470,6932,1.6452427448371567e-05
928,602,1416,7054,1.4459136956945256e-05
909,558,1351,7182,1.0585810616590895e-05
896,511,1299,7294,1.3746838227207744e-05
880,482,1233,7405,1.2902750129027502e-05
866,449,1189,7496,1.651007988936304e-05
849,412,1143,7596,1.854891813434981e-05
831,390,1084,7695,1.887202987553341e-05
814,378,1031,7777,1.9065004516022943e-05
798,356,988,7858,1.5220236826885026e-05
786,324,949,7941,9.384459870708956e-06
779,299,910,8012,7.053280480751598e-06
774,271,861,8094,1.5005687155431908e-05
764,252,840,8144,2.025679381700324e-05
751,238,797,8214,1.0024275453723767e-05
745,224,759,8272,1.0610923946202616e-05
739,216,717,8328,1.1323681781894565e-05
733,199,700,8368,7.795751315533034e-06
729,176,682,8413,1.4079464497624594e-05
722,169,641,8468,2.5929014999935174e-05
710,166,618,8506,6.837139340899768e-06
707,144,592,8557,9.556940250009556e-06
703,132,561,8604,1.2678031253882648e-05
698,119,533,8650,1.0751705489283238e-05
694,112,514,8680,1.6820103387568822e-05
