S,E,I,R,Beta
9900,0,100,0,2.7272727272727276e-05
9873,27,92,8,2.091783035859767e-05
9854,44,85,17,1.4326818610537376e-05
9842,53,79,26,1.671987015091612e-05
9829,60,74,37,2.8872091136817965e-05
9808,70,82,40,1.989416305256038e-05
9792,79,81,48,2.143347050754458e-05
9775,83,87,55,1.1758826469118382e-05
9765,87,84,64,1.462950771706532e-05
9753,95,79,73,2.8553369492282158e-05
9731,113,78,78,2.7667328047556186e-05
9710,124,84,82,1.961649747437595e-05
9694,122,91,93,4.76107346336354e-05
9652,149,99,100,3.767471649775835e-05
9616,172,102,110,4.5879416658510325e-05
9571,204,108,117,5.127371651245855e-05
9518,237,116,129,4.528624529928774e-05
9468,266,124,142,3.407062158442018e-05
9428,279,144,149,4.5667750907462405e-05
9366,307,164,163,4.29680786237715e-05
9300,346,185,169,3.1386224934612034e-05
9246,369,198,187,3.714409944130904e-05
9178,404,213,205,3.1714950120567964e-05
9116,429,223,232,2.5579624451759775e-05
9064,433,252,251,2.845724933103574e-05
8999,461,274,266,3.48781657004874e-05
8913,504,287,296,3.08831284687324e-05
8834,526,319,321,3.3356446275185e-05
8740,571,341,348,2.885576813383708e-05
8654,595,374,377,2.74980257035478e-05
8565,631,399,405,2.8383860995161576e-05
8468,671,415,446,2.902493298655178e-05
8366,697,456,481,2.595090403512966e-05
8267,738,466,529,2.6996004072243384e-05
8163,768,500,569,2.5725836089672917e-05
8058,809,529,604,2.3224814799696528e-05
7959,838,566,637,2.4418430676297297e-05
7849,860,606,685,2.0393171945554857e-05
7752,865,640,743,2.3381062951496387e-05
7636,896,669,799,1.9379526293906373e-05
7537,913,699,851,2.4106159731210625e-05
7410,960,719,911,2.196032501281019e-05
7293,977,765,965,1.9178565891368655e-05
7186,983,801,1030,1.8936807698976332e-05
7077,987,856,1080,1.9148511896508235e-05
6961,995,905,1139,2.127083728523796e-05
6827,1023,940,1210,1.651764427227311e-05
6721,1018,980,1281,1.897798250381837e-05
6596,1044,1005,1355,1.930915465124348e-05
6468,1081,1016,1435,2.1760672773046225e-05
6325,1112,1052,1511,1.863568734125851e-05
6201,1104,1085,1610,2.170008256435524e-05
6055,1123,1146,1676,1.7437595744650188e-05
5934,1111,1175,1780,1.635006346406213e-05
5820,1118,1186,1876,1.781957893638845e-05
5697,1118,1226,1959,1.732402016916834e-05
5576,1141,1221,2062,1.365980562537234e-05
5483,1122,1243,2152,1.7313809421030616e-05
5365,1128,1242,2265,1.440721080900991e-05
5269,1135,1251,2345,1.608127049318981e-05
5163,1139,1261,2437,1.4898910889613967e-05
5066,1117,1287,2530,1.4417306166220497e-05
4972,1109,1286,2633,1.45449040286569e-05
4879,1084,1297,2740,1.6434728920998416e-05
4775,1085,1297,2843,1.6308274834797983e-05
4674,1076,1303,2947,1.4613588798569248e-05
4585,1052,1320,3043,1.4044479693334657e-05
4500,1024,1339,3137,1.4272674466849224e-05
4414,1009,1330,3247,1.4478879573196698e-05
4329,996,1331,3344,1.1975218586788836e-05
4260,969,1310,3461,1.0930724294878689e-05
4199,935,1304,3562,1.2236334388701956e-05
4132,895,1301,3672,1.2463418935318948e-05
4065,878,1274,3783,1.2551145919622462e-05
4000,844,1285,3871,1.5175097276264592e-05
3922,830,1267,3981,1.0263275143917278e-05
3871,805,1242,4082,1.185577881859036e-05
3814,780,1231,4175,1.0223568136034798e-05
3766,759,1206,4269,9.687797514463442e-06
3722,727,1190,4361,1.5126953521870866e-05
3655,720,1177,4448,8.600780811425557e-06
3618,678,1175,4529,1.5289980358256e-05
3553,667,1155,4625,1.023462886677072e-05
3511,646,1129,4714,1.3118330621791211e-05
3459,626,1103,4812,1.1794687515480528e-05
3414,604,1065,4917,1.017626948961883e-05
3377,589,1004,5030,1.1797642123245247e-05
3337,568,977,5118,9.815201231562375e-06
3305,532,978,5185,1.45407744973378e-05
3258,527,960,5255,7.993145078780438e-06
3233,495,933,5339,1.3260889096200788e-05
3193,484,896,5427,1.4331014272292069e-05
3152,463,878,5507,8.310881907426893e-06
3129,438,844,5589,1.40105025756605e-05
3092,433,830,5645,8.182795866519117e-06
3071,414,800,5715,1.1803972647346142e-05
3042,402,777,5779,8.884624269239653e-06
3021,382,764,5833,1.0398415281511098e-05
2997,365,744,5894,7.175634415777785e-06
2981,347,719,5953,1.0264358554573028e-05
2959,338,695,6008,9.72523772127955e-06
2939,336,663,6062,9.750805339541004e-06
2920,319,646,6115,8.482123923830527e-06
2904,306,626,6164,9.90151295117894e-06
2886,293,609,6212,1.137932172414931e-05
2866,289,582,6263,1.0191773200672418e-05
2849,275,575,6301,1.2208707860881776e-05
2829,263,564,6344,1.4415037767398951e-05
2806,258,530,6406,8.068962734840436e-06
2794,248,502,6456,9.268580652336966e-06
2781,235,479,6505,5.254864690987682e-06
2774,219,469,6538,8.45499559571593e-06
2763,211,449,6577,8.060700297520449e-06
2753,198,434,6615,8.369587596940748e-06
2743,184,425,6648,9.435783062769402e-06
2732,170,418,6680,9.6324266009093e-06
2721,158,409,6712,1.2579870948495312e-05
2707,149,391,6753,1.3227050830611552e-05
2693,148,367,6792,1.0118067732369012e-05
2683,146,341,6830,5.4650602304288e-06
2678,133,329,6860,1.0214945145744567e-05
2669,123,321,6887,1.1672029964435324e-05
2659,123,302,6916,1.4943625174030968e-05
2647,119,301,6933,1.0040828518965242e-05
2639,116,282,6963,8.062370498173873e-06
2633,112,275,6980,1.10485792217657e-05
2625,109,268,6998,7.107320540156361e-06
2620,103,256,7021,1.4909351145038167e-05
2610,104,239,7047,1.7634139694448454e-05
2599,105,228,7068,1.0125351855976996e-05
2593,105,218,7084,3.5381071834190145e-06
2591,95,212,7102,9.102626653947265e-06
2586,84,204,7126,1.8955764827199248e-05
2576,84,200,7140,9.70496894409938e-06
2571,82,186,7161,8.364596010924162e-06
2567,76,177,7180,8.803611241331194e-06
2563,75,168,7194,1.6256990505917546e-05
2556,77,154,7213,1.778346848769384e-05
2549,76,149,7226,1.579774671472692e-05
2543,72,147,7238,5.350154218195339e-06
2541,68,141,7250,8.373315916836227e-06
2538,63,134,7265,1.1761523352504616e-05
2534,58,136,7272,1.1606852685825712e-05
2530,59,129,7282,1.838404265097895e-05
2524,60,125,7291,2.5356576862123613e-05
2516,63,116,7305,6.852694479469327e-06
2514,57,115,7314,3.458891079519906e-06
2513,56,111,7320,1.0754885406695992e-05
2510,52,108,7330,7.377895824110963e-06
2508,47,110,7335,3.6247643903146298e-06
2507,46,103,7344,1.1617955162438376e-05
2504,46,99,7351,0.0
2504,41,100,7355,7.987220447284345e-06
2502,37,96,7365,4.163335997868372e-06
2501,33,96,7370,8.330001332800213e-06
2499,32,89,7380,4.496180494669778e-06
2498,24,93,7385,4.304518883924343e-06
2497,23,88,7392,4.550915644227618e-06
2496,21,83,7400,4.82700030892802e-06
2495,21,79,7405,5.073438015271049e-06
2494,19,78,7409,1.5421627290111653e-05
2491,19,80,7410,5.018065034122842e-06
2490,17,77,7416,1.0431335732540553e-05
2488,18,74,7420,1.086295298513948e-05
2486,19,70,7425,1.7239397770371222e-05
2483,21,66,7430,1.2204200685876078e-05
2481,21,54,7444,7.464134832131607e-06
2480,20,49,7451,0.0
2480,20,42,7458,2.880184331797235e-05
2477,23,38,7462,0.0
2477,22,36,7465,1.1214282510204998e-05
2476,21,36,7467,0.0
2476,17,32,7475,1.2621163166397416e-05
2475,14,32,7479,1.2626262626262626e-05
2474,14,32,7480,0.0
2474,9,33,7484,2.449719507116435e-05
2472,11,32,7485,0.0
2472,11,31,7486,0.0
2472,9,31,7488,0.0
2472,8,30,7490,0.0
2472,6,31,7491,0.0
2472,6,31,7491,1.304937884956676e-05
2471,6,29,7494,0.0
2471,5,29,7495,0.0
2471,5,23,7501,0.0
2471,3,24,7502,1.686226898691488e-05
2470,4,21,7505,0.0
2470,3,17,7510,2.3815194093831863e-05
2469,3,17,7511,0.0
2469,2,17,7512,0.0
2469,1,18,7512,6.750371270419872e-05
2466,4,17,7513,0.0
2466,4,16,7514,0.0
2466,3,15,7516,0.0
2466,3,14,7517,0.0
2466,3,13,7518,0.0
2466,3,12,7519,3.379291700459584e-05
2465,4,11,7520,0.0
2465,4,11,7520,3.687995574405311e-05
2464,5,10,7521,0.0
2464,5,10,7521,0.0
2464,5,9,7522,0.0
2464,4,10,7522,8.116883116883117e-05
2462,6,10,7522,0.0
2462,6,7,7525,0.0
2462,4,9,7525,0.0
2462,4,7,7527,0.0
2462,4,7,7527,0.0
2462,3,8,7527,0.0
2462,3,6,7529,6.769564040075819e-05
2461,4,6,7529,0.0
2461,3,7,7529,5.804841237592152e-05
2460,4,6,7530,0.0
2460,3,6,7531,0.0
2460,3,6,7531,0.0
2460,3,6,7531,6.775067750677507e-05
2459,4,6,7531,0.0
2459,4,6,7531,0.0
2459,3,7,7531,0.0
2459,3,7,7531,0.0
2459,3,6,7532,0.0
2459,3,5,7533,0.0
2459,2,6,7533,0.0
2459,1,6,7534,0.0
2459,1,6,7534,0.0
2459,1,6,7534,0.0
2459,1,5,7535,0.0
2459,0,5,7536,0.0
2459,0,4,7537,0.0
2459,0,4,7537,0.0
2459,0,3,7538,0.0
2459,0,2,7539,0.0
2459,0,1,7540,0.0
2459,0,1,7540,0.0
2459,0,1,7540,0.0
2459,0,1,7540,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
2459,0,0,7541,0.0
