S,E,I,R,Beta
99200,0,800,0,3.7046370967741936e-06
98906,294,738,62,4.397704381872646e-06
98585,578,709,128,4.9072371232059166e-06
98242,869,698,191,4.433237169030408e-06
97938,1096,706,260,5.032958065566948e-06
97590,1340,742,328,5.468723459083592e-06
97194,1611,800,395,5.568759388439616e-06
96761,1892,870,477,5.393072420290924e-06
96307,2137,995,561,5.5517601714742525e-06
95775,2439,1165,621,6.372231053871567e-06
95064,2928,1295,713,7.253800487832298e-06
94171,3513,1490,826,6.4355297114438185e-06
93268,4067,1716,949,6.091926686342778e-06
92293,4659,1968,1080,6.535169584952976e-06
91106,5373,2290,1231,6.441941950242325e-06
89762,6206,2614,1418,6.047617173200704e-06
88343,7044,2994,1619,5.735372657936756e-06
86826,7810,3512,1852,5.601232050674806e-06
85118,8730,4004,2148,5.307904342186163e-06
83309,9684,4542,2465,5.11642133981326e-06
81373,10640,5175,2812,4.908511298035865e-06
79306,11643,5821,3230,4.93241245402215e-06
77029,12766,6517,3688,4.721134412981607e-06
74659,13844,7289,4208,4.544373279297543e-06
72186,14932,8083,4799,4.210945304982624e-06
69729,15842,9016,5413,3.946384750810474e-06
67248,16763,9904,6085,3.902260655420757e-06
64649,17722,10816,6813,3.6668194870415858e-06
62085,18475,11832,7608,3.7476701960925888e-06
59332,19374,12791,8503,3.479965306076745e-06
56691,20042,13738,9529,3.3717633982828697e-06
54065,20649,14613,10673,3.239027939995508e-06
51506,21199,15516,11779,3.118246499978523e-06
49014,21570,16417,12999,3.0820362055790625e-06
46534,21919,17260,14287,2.945802072679287e-06
44168,22041,18141,15650,2.8168427396810674e-06
41911,22063,18841,17185,2.7062788865273484e-06
39774,22059,19419,18748,2.796582399191303e-06
37614,21956,20095,20335,2.655277049583151e-06
35607,21726,20731,21936,2.5454885268458214e-06
33728,21474,21234,23564,2.5314852535915424e-06
31915,21082,21758,25245,2.5201374462802103e-06
30165,20770,22120,26945,2.5177976823672334e-06
28485,20317,22447,28751,2.309968006943104e-06
27008,19788,22575,30629,2.260107173035642e-06
25630,19191,22723,32456,2.32833472263601e-06
24274,18619,22889,34218,2.240790139247666e-06
23029,17964,22962,36045,2.233392766543484e-06
21848,17395,22798,37959,2.2044177720690807e-06
20750,16843,22578,39829,1.9594722232005352e-06
19832,16062,22450,41656,2.046140812221323e-06
18921,15334,22301,43444,2.054710659875163e-06
18054,14693,22005,45248,2.001116245295772e-06
17259,14049,21652,47040,1.9160170753300957e-06
16543,13345,21354,48758,1.941916749168405e-06
15857,12691,21036,50416,1.8766796507716217e-06
15231,12035,20654,52080,1.8500795124121168e-06
14649,11465,20191,53695,1.812170189462968e-06
14113,10825,19760,55302,1.8001033302341912e-06
13611,10254,19296,56839,1.8047664842344736e-06
13137,9691,18818,58354,1.7393972994829467e-06
12707,9209,18256,59828,1.6423901005656582e-06
12326,8638,17736,61300,1.834283794240821e-06
11925,8151,17221,62703,1.8601441830868824e-06
11543,7745,16669,64043,1.7202824213117483e-06
11212,7310,16102,65376,1.7281907752455548e-06
10900,6870,15606,66624,1.557857657664013e-06
10635,6430,15008,67927,1.4535422825425562e-06
10403,6038,14461,69098,1.5089294422798029e-06
10176,5697,13861,70266,1.5384665994222055e-06
9959,5322,13351,71368,1.5192241000625974e-06
9757,4990,12799,72454,1.4734163302879873e-06
9573,4690,12267,73470,1.7201445558391325e-06
9371,4413,11799,74417,1.5194210636745142e-06
9203,4126,11320,75351,1.353453264010929e-06
9062,3853,10857,76228,1.5144410491828043e-06
8913,3633,10336,77118,1.2374522343437543e-06
8799,3393,9861,77947,1.359964997727994e-06
8681,3170,9386,78763,1.4850294427337423e-06
8560,2952,8973,79515,1.3670294372213212e-06
8455,2747,8568,80230,1.4356225439121046e-06
8351,2555,8175,80919,1.4940802562787077e-06
8249,2399,7753,81599,1.4697950012803635e-06
8155,2226,7413,82206,1.2406329113609966e-06
8080,2070,7051,82799,1.2111195518927867e-06
8011,1939,6692,83358,1.417656221798434e-06
7935,1811,6356,83898,1.1896533469112435e-06
7875,1715,5970,84440,1.318763127808354e-06
7813,1603,5677,84907,1.3752862990980309e-06
7752,1513,5369,85366,1.177304792774174e-06
7703,1410,5101,85786,1.5778890709880331e-06
7641,1342,4857,86160,1.2125347967173288e-06
7596,1251,4602,86551,7.723820881504229e-07
7569,1151,4332,86948,9.454416719214924e-07
7538,1080,4060,87322,9.14904712674175e-07
7510,996,3871,87623,9.975504975541094e-07
7481,934,3636,87949,9.926136310997765e-07
