S,E,I,R,Beta
99400,0,600,0,5.298457411133468e-06
99084,316,560,40,4.415445480602317e-06
98839,531,551,79,5.343342926439483e-06
98548,770,564,118,5.811330878972612e-06
98225,1012,596,167,6.081093776957096e-06
97869,1266,652,213,8.634930616843712e-06
97318,1695,716,271,8.869155671305532e-06
96700,2135,825,340,9.263263451474413e-06
95961,2680,948,411,9.057828828756338e-06
95137,3257,1113,493,9.528982939919026e-06
94128,3952,1326,594,8.516691369077606e-06
93065,4627,1607,701,8.872962875209065e-06
91738,5503,1920,839,8.652357801565328e-06
90214,6503,2293,990,7.91837204535833e-06
88576,7489,2745,1190,7.52238041841709e-06
86747,8572,3271,1410,7.277547479327686e-06
84682,9749,3877,1692,6.819730081601558e-06
82443,11062,4485,2010,6.212190440661337e-06
80146,12233,5257,2364,6.137742884026456e-06
77560,13581,6081,2778,5.907018190647677e-06
74774,15052,6886,3288,5.443841421237333e-06
71971,16321,7825,3883,5.291446150901301e-06
68991,17607,8926,4476,4.918695649732463e-06
65962,18834,10038,5166,4.857077504077634e-06
62746,20216,11059,5979,4.494832077267233e-06
59627,21374,12103,6896,4.346888756497312e-06
56490,22376,13309,7825,4.176501563042409e-06
53350,23255,14479,8916,4.1219248275610745e-06
50166,24159,15618,10057,3.987274478211146e-06
47042,24768,16935,11255,3.7607185342305776e-06
44046,25337,18013,12604,3.5820492285537703e-06
41204,25680,19053,14063,3.434133245378761e-06
38508,25842,20027,15623,3.3882273888181773e-06
35895,25829,21096,17180,3.417670561173582e-06
33307,25827,22027,18839,3.227682660876069e-06
30939,25618,22811,20632,3.1101685651992832e-06
28744,25201,23631,22424,3.07692550494232e-06
26654,24819,24241,24286,3.07992507405912e-06
24664,24299,24851,26186,2.851898384759152e-06
22916,23745,25213,28126,2.772676326412528e-06
21314,23041,25482,30163,2.6955202817021963e-06
19850,22248,25707,32195,2.7435705159842868e-06
18450,21408,25886,34256,2.6340215499813963e-06
17192,20526,26006,36276,2.596762668542646e-06
16031,19709,25870,38390,2.613799312344123e-06
14947,18766,25857,40430,2.3752564782151373e-06
14029,17763,25668,42540,2.5409864445954483e-06
13114,16936,25338,44612,2.338371491643744e-06
12337,15956,25041,46666,2.204377040183725e-06
11656,14969,24650,48725,2.4676284733001903e-06
10947,14125,24266,50662,2.2210518659203542e-06
10357,13331,23761,52551,2.238993889281801e-06
9806,12529,23214,54451,2.095446176369514e-06
9329,11757,22592,56322,2.201548250194268e-06
8865,10999,22011,58125,2.15756347842589e-06
8444,10342,21325,59889,2.076989675584209e-06
8070,9702,20641,61587,1.9030710103031784e-06
7753,9050,19956,63241,2.2621675334387787e-06
7403,8527,19230,64840,1.987922283337369e-06
7120,7956,18529,66395,1.8040350959109955e-06
6882,7397,17916,67805,1.8897319201966697e-06
6649,6891,17269,69191,1.898597790601751e-06
6431,6380,16674,70515,2.033003783420041e-06
6213,5976,15962,71849,1.51252512984877e-06
6063,5527,15272,73138,1.760370656733597e-06
5900,5153,14587,74360,1.6383289973775117e-06
5759,4789,13970,75482,1.4666906474730725e-06
5641,4431,13335,76593,1.6085562430028635e-06
5520,4107,12737,77636,1.6641008223218218e-06
5403,3800,12134,78663,1.891397135710887e-06
5279,3548,11519,79654,1.6773887714049811e-06
5177,3311,10963,80549,1.4095562380431088e-06
5097,3059,10415,81429,1.582360299484292e-06
5013,2842,9882,82263,1.8975153570560704e-06
4919,2648,9429,83004,1.422988784843255e-06
4853,2462,8956,83729,1.449493169758106e-06
4790,2276,8481,84453,1.4031118065950686e-06
4733,2111,8009,85147,1.3190316186915962e-06
4683,1944,7584,85789,1.1825698662276967e-06
4641,1797,7156,86406,1.2345308764603143e-06
4600,1658,6759,86983,1.575998507625903e-06
4551,1529,6440,87480,1.569513764635716e-06
4505,1431,6080,87984,9.12728547228226e-07
4480,1314,5724,88482,9.74905161225916e-07
4455,1192,5411,88942,1.3689535034942538e-06
4422,1106,5084,89388,9.341035328329384e-07
4401,994,4771,89834,1.2858875131321263e-06
4374,934,4476,90216,1.3790972980725736e-06
4347,877,4186,90590,1.2090209227665344e-06
4325,811,3929,90935,9.41568329172288e-07
4309,754,3676,91261,1.1363719582794925e-06
4291,699,3408,91602,1.094112253729008e-06
4275,636,3220,91869,1.3076168682576005e-06
4257,602,3037,92104,1.3149234764813173e-06
4240,547,2884,92329,1.308455237746317e-06
4224,516,2686,92574,1.4102303752340983e-06
4208,481,2514,92797,1.6069705466875988e-06
4191,452,2364,92993,1.6149342661193654e-06
4175,414,2230,93181,1.5037190193603824e-06
4161,397,2083,93359,9.230027633548982e-07
4153,373,1933,93541,6.228396029821062e-07
4148,338,1813,93701,6.648649712432603e-07
4143,312,1695,93850,4.27205287092633e-07
4140,281,1590,93989,1.3672409078479628e-06
4131,268,1496,94105,4.854387784030229e-07
4128,253,1389,94230,6.976186091159219e-07
4124,221,1316,94339,9.212880934200868e-07
4119,203,1227,94451,5.93587709410324e-07
4116,188,1147,94549,1.059085983378281e-06
4111,165,1081,94643,6.750688739018599e-07
4108,146,1014,94732,7.20199581708083e-07
4105,136,928,94831,5.250115502541056e-07
4103,120,859,94918,5.674600798927046e-07
4101,113,814,94972,5.991227644482948e-07
4099,104,748,95049,9.784569863785742e-07
4096,96,705,95103,6.925975177304965e-07
4094,91,652,95163,7.49263474005053e-07
4092,88,611,95209,3.999660828761721e-07
4091,80,575,95254,4.2511132602850374e-07
4090,75,536,95299,4.561544356457322e-07
4089,66,504,95341,9.704705229283363e-07
4087,60,468,95385,2.091267077809774e-06
4083,57,439,95421,1.1157993279540648e-06
4081,55,403,95461,1.2160693840547766e-06
4079,51,372,95498,2.636108892386127e-06
4075,50,355,95520,1.3825282986261124e-06
4073,46,338,95543,0.0
4073,45,318,95564,7.720731863614816e-07
4072,44,289,95595,0.0
4072,40,271,95617,1.812395334169452e-06
4070,40,252,95638,9.75000975000975e-07
4069,33,246,95652,0.0
4069,30,233,95668,1.0547666487004748e-06
4068,27,211,95694,1.1650286364038829e-06
4067,26,194,95713,0.0
4067,24,174,95735,2.826223966944485e-06
4065,24,154,95757,1.5974185715883134e-06
4064,21,149,95766,3.302858954711198e-06
4062,22,138,95778,0.0
4062,20,125,95793,0.0
4062,19,114,95805,2.1595100503597743e-06
4061,17,108,95814,0.0
4061,14,103,95822,0.0
4061,11,99,95829,0.0
4061,11,93,95835,0.0
4061,10,89,95840,0.0
4061,8,86,95845,2.863311247659243e-06
