rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
37.92196953638814,4.9060313796418084e-06,0.33902835845947266,14,421,414.818931291236,130,114
32.88643062195103,5.32156770635994e-06,0.2640209197998047,14,429,449.64610933136555,94,110
91.62286679491338,4.672817844184248e-06,0.20000696182250977,33,504,667.5230591923148,99,91
120.69910241658916,4.746673361694721e-06,0.1689167022705078,55,526,676.3722567504135,84,93
45.95702965065449,3.0069354374298015e-06,0.1940140724182129,67,400,325.24017538654914,118,124
34.90401441730696,3.6186627159287336e-06,0.271669864654541,61,417,358.00817590254485,119,122
64.09084894475012,4.57849133119137e-06,0.2110152244567871,57,392,456.4871366900345,106,108
49.48163026417595,3.46099037409122e-06,0.20902681350708008,44,352,413.26278964092705,110,112
95.0142447012953,4.191587387932027e-06,0.1920301914215088,42,334,517.2972948464907,110,100
69.36214615433238,3.6642975852776598e-06,0.18692684173583984,24,401,502.32870074273353,116,104
62.64994048525706,4.4300484527675964e-06,0.1789393424987793,63,479,521.2849663569489,94,102
110.82961656190497,5.826509523807002e-06,0.22455668449401855,14,554,764.071233833372,85,87
55.15192498172381,3.781931265563006e-06,0.1738572120666504,70,491,510.26941283688507,98,104
107.17414005881537,4.489052427368774e-06,0.1884453296661377,47,523,714.6814904077746,96,89
31.046590743808355,4.053076284741969e-06,0.24911832809448242,38,435,465.2994633876556,110,103
71.22979203777454,4.232367628055568e-06,0.15093421936035156,76,425,472.8848758521881,102,112
159.17077594687387,5.561438163267849e-06,0.19185566902160645,32,403,699.7822575445902,83,89
75.27684660319899,4.440968466941058e-06,0.16784191131591797,63,460,532.8045569039713,97,101
23.087658648020618,2.6364225887660922e-06,0.187849760055542,58,448,398.60717115914576,110,113
41.3739724404586,3.97202869232512e-06,0.16983795166015625,52,541,506.024490509873,87,104
43.55469528112583,4.029816054291382e-06,0.17577648162841797,70,439,460.9239892069959,106,108
67.19905670857013,4.425001747087341e-06,0.17597150802612305,62,491,541.3790484993119,101,106
105.62548407442348,4.115097177757183e-06,0.1758725643157959,57,472,630.4504550693125,92,98
30.298465974637374,4.243012777790437e-06,0.18001294136047363,62,400,343.08815508733625,126,120
47.65097709223937,3.8887310904791255e-06,0.1876964569091797,70,415,467.3970790927733,92,104
115.37468652645104,5.0211315555556836e-06,0.2003765106201172,25,473,665.6392133272703,80,92
21.82569782948309,3.3336875091719403e-06,0.16983485221862793,56,389,375.36396671479605,106,112
38.77599095991123,3.5715303728162095e-06,0.1901226043701172,65,439,400.65657428878325,111,114
70.32408439586287,4.098879484167046e-06,0.16368436813354492,55,413,475.22481322670114,96,103
69.13970114570273,4.256073144486099e-06,0.19304823875427246,32,401,481.21432548536865,100,103
225.87378199296805,5.849512817907362e-06,0.22684741020202637,14,443,900.2097915909773,95,80
66.60928451173226,4.782317530380319e-06,0.21598267555236816,52,468,546.5929326111179,81,96
79.52074897844693,4.182221023731503e-06,0.19801616668701172,36,439,506.54102693248916,93,99
17.88083616993542,4.204931895975633e-06,0.13492465019226074,77,481,452.4643718919558,101,105
127.1937752531234,5.291397507448193e-06,0.1830151081085205,21,507,743.1045185721682,79,88
31.715576984225233,3.1536319054293934e-06,0.17701506614685059,53,490,408.6612638643931,113,106
50.50912402673275,3.921760245184656e-06,0.17990946769714355,56,482,491.9822896363966,93,104
49.367216445022905,2.9834616672557488e-06,0.18234515190124512,56,461,339.04571384771174,124,121
111.01220666762833,4.229132044448497e-06,0.22745656967163086,30,465,612.012114523111,84,93
122.19057460951346,4.9136564906459325e-06,0.18337202072143555,14,467,694.4558870549871,110,90
80.11749286627537,3.916778121561459e-06,0.16849946975708008,38,420,535.0642053544979,97,97
157.85641954989728,5.568412056709665e-06,0.1773240566253662,43,524,810.8440189858413,79,82
147.2756353694962,4.883231601291761e-06,0.1898515224456787,38,466,758.7753324213714,73,85
136.34479544260128,5.2609617780558425e-06,0.19383025169372559,14,462,733.3505755347672,111,88
235.8403153534627,6.241847869714654e-06,0.21298861503601074,14,415,904.9877525937156,102,80
28.920927858590623,3.961539744454394e-06,0.15601015090942383,64,459,444.6007123938948,101,107
76.12633746167558,3.837261477724136e-06,0.17937850952148438,58,457,545.8461087860842,83,97
172.4140713956133,4.7201467177730945e-06,0.19280719757080078,29,415,714.0655199240247,112,88
50.00521716570298,3.392174540349936e-06,0.15102171897888184,66,341,395.9776558688025,89,106
263.3484757115542,7.2548285005645305e-06,0.19139432907104492,14,490,1103.7422463515513,70,73
169.60769337944183,8.938593800503486e-06,0.22484040260314941,14,624,991.2868533088246,76,77
39.66132576017472,4.502052169670492e-06,0.16399836540222168,63,490,442.23121365461526,103,102
133.47277773904904,4.894007227998214e-06,0.16550397872924805,42,494,749.1945317237738,87,86
32.2949113983003,3.4793658877063866e-06,0.14284634590148926,78,383,369.0930060111965,108,113
71.81630466297692,4.118206242030142e-06,0.1769242286682129,59,437,535.9754946634126,85,96
111.5889637606281,5.064813334395023e-06,0.16552138328552246,51,516,665.1545015858089,86,89
172.02765832490806,5.563424055280229e-06,0.2570030689239502,14,449,798.2397020748446,102,84
112.99825970005207,4.664359327683297e-06,0.2049872875213623,32,523,716.5644553065271,88,87
125.39476658896483,4.754002002181288e-06,0.19296908378601074,37,499,718.9641134725803,87,87
123.39001261229724,4.616788850080398e-06,0.17091965675354004,43,460,650.1736310518589,83,89
109.67069898639639,8.785326723202605e-06,0.3210282325744629,14,1294,1017.2139243600128,77,77
121.25205164022299,1.2479737320846088e-05,0.23699545860290527,14,1267,1030.1774816440907,72,77
146.3228613500942,1.2542542553849083e-05,0.20203614234924316,14,1322,983.3551194967629,75,78
198.98336999546117,3.361537237664312e-05,0.20003128051757812,14,1239,838.1370015298285,69,84
203.14668659210847,2.0084421917806583e-05,0.2165818214416504,14,1369,924.2471555287825,76,81
131.4615946250414,1.4889384661553751e-05,0.20606470108032227,14,1274,1048.9110945659218,76,76
138.8357301257991,1.5131621235350217e-05,0.23750948905944824,14,1291,944.8565188103828,72,80
126.06144449826654,1.5307017691732913e-05,0.2749052047729492,14,1216,939.9476942965049,79,80
27.796162337317845,9.837939502118471e-06,0.19092488288879395,27,1300,1222.175476444599,73,72
206.79400050532757,1.5631070918794437e-05,0.3072049617767334,14,1319,887.7024432003194,74,82
