rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
186.4937183743356,6.641915117674242e-06,0.007013797760009766,56,461,275.61739325704497,124,89
195.79425584565664,6.913236875061013e-06,0.007066249847412109,30,465,875.4410240082559,84,80
311.32087297193056,7.923487031788224e-06,0.007998943328857422,14,467,1129.2649016652242,110,76
143.89237186327284,6.427284990786725e-06,0.006996870040893555,38,420,679.1612570508304,97,83
182.90467602034096,7.228660616326899e-06,0.006997823715209961,43,524,949.9588583924009,79,78
197.90036169715185,6.948169723613844e-06,0.007999658584594727,38,466,926.7848108005909,73,79
318.8749045364715,8.197813169699392e-06,0.013997793197631836,14,462,1169.147136735386,111,75
397.5868069613021,8.638554485426543e-06,0.013000249862670898,14,415,1316.5798504481259,102,72
142.91186247885213,6.524885229753154e-06,0.011001825332641602,64,459,371.0089680261125,101,88
99.12209176982708,6.36713426030502e-06,0.0069959163665771484,58,457,521.2354967792544,83,86
293.93894305485713,7.792731918157363e-06,0.007035017013549805,29,415,979.0147125885583,112,79
109.96235097013225,6.629309623281201e-06,0.006998300552368164,66,341,348.668539918555,89,88
375.2730843788259,8.694984200026958e-06,0.007999420166015625,14,490,1434.6690951761636,70,69
310.146944947529,1.0074584262831477e-05,0.007000446319580078,14,624,1378.6829069181608,76,71
122.44463964445977,7.144752881727258e-06,0.006997346878051758,63,490,400.4557011449234,103,87
163.65261672212276,6.741181693823304e-06,0.00798344612121582,42,494,874.0773857117906,87,80
133.65997665346862,7.060160352001887e-06,0.007013797760009766,78,383,302.16309791717043,108,89
107.20138566415336,6.736583884614801e-06,0.007014036178588867,59,437,521.2150105759781,85,85
97.02455532347753,7.061872033550944e-06,0.00699925422668457,51,516,697.973491830648,86,83
344.1983278148187,8.292842016553807e-06,0.006999015808105469,14,449,1240.0028838087915,102,74
188.539741535016,6.5904480050596404e-06,0.006997823715209961,32,523,965.7717100878463,88,79
164.89929429960802,6.582387866531614e-06,0.007999181747436523,37,499,896.2705513761005,87,80
141.65228798449303,6.837941482727042e-06,0.006997108459472656,43,460,770.1514070585338,83,82
112.30471610468419,9.753422632150766e-06,0.007334470748901367,14,1294,1344.4106713963627,77,72
84.22927975727292,1.297319418941999e-05,0.015001535415649414,14,1267,1347.5705651914075,72,72
81.68709831886294,1.3073046478697513e-05,0.012999773025512695,14,1322,1321.415222958889,75,72
80.31657128516314,3.3923234331772065e-05,0.006999015808105469,14,1239,1223.343325709452,69,74
68.21219188144212,2.0292456252761288e-05,0.0069980621337890625,14,1369,1279.494091263263,76,73
59.659382129823655,1.5324063289017074e-05,0.012998104095458984,14,1274,1371.784627920374,76,71
102.66655646941167,1.5751457609107893e-05,0.014998674392700195,14,1291,1301.7739664912299,72,73
134.78013661674444,1.5997562064999242e-05,0.013000011444091797,14,1216,1285.8617711104898,79,73
73.27096139775492,1.0458648639321708e-05,0.0119781494140625,27,1300,1347.958313244241,73,72
74.37945096868789,1.6086687014431436e-05,0.00699925422668457,14,1319,1257.5716966177888,74,74
130.97116759813932,1.2116614802312649e-05,0.011999845504760742,22,1318,1660.033037010498,61,64
134.53326962026495,7.1680141941225e-06,0.00800943374633789,24,1227,1537.9853326044108,72,67
64.64323587526161,1.0735496022892497e-05,0.007986068725585938,14,1335,1385.3929530215628,67,71
94.3861955042675,1.6067320441184262e-05,0.007998228073120117,14,1205,1405.9210416197186,68,70
74.80417469101643,2.0424873960009535e-05,0.007997274398803711,14,1331,1396.9940088899245,74,70
102.17839453557357,1.1910013532448666e-05,0.007004737854003906,14,1224,1439.38898320551,72,70
112.46182197401623,5.298517088929253e-06,0.007998228073120117,28,1244,1536.7757221723887,71,67
92.89509503370796,1.0351404181519162e-05,0.008010387420654297,14,1257,1357.248922602662,73,71
64.21184347140472,7.875679917213358e-06,0.016998291015625,14,1375,1309.381512217181,68,72
99.66660610012143,1.075200500680339e-05,0.006999015808105469,14,1329,1559.4491480816173,60,67
84.7666545299056,1.0809114308423896e-05,0.010000228881835938,14,1284,1427.8227377256821,75,70
109.50073750224105,2.6335870647400506e-05,0.00801849365234375,14,1278,1554.5601385151804,63,67
127.34340455453972,7.323278619631667e-06,0.01097726821899414,26,1325,1679.5718096367646,66,63
69.30247172919229,1.0739787253041995e-05,0.006997346878051758,14,1296,1469.120412780518,67,69
81.47405334921952,2.847198932205535e-05,0.012989997863769531,14,1368,1579.7622857815074,60,66
84.2122933690597,1.3252173641098785e-05,0.007999897003173828,14,1349,1430.66780916353,75,70
164.48318099140744,7.276705198998289e-06,0.007108926773071289,24,1239,1618.9329541440338,68,65
126.71058507618886,1.76323651767397e-05,0.007998466491699219,14,1383,1718.551014095801,65,62
69.07448620858187,1.750289343069603e-05,0.0069980621337890625,14,1338,1421.852830436905,71,70
128.44779314699795,7.937659804253006e-06,0.006998777389526367,22,1339,1660.5300882669496,65,64
72.84953790284848,7.698172064162045e-06,0.015529632568359375,14,1256,1433.6759043484617,67,69
79.59797856699099,8.649490564174357e-06,0.012999296188354492,14,1372,1531.345002035038,65,67
132.48708334882448,2.7215393984740482e-05,0.007996797561645508,14,1245,1491.8740322138426,68,68
107.07847281990716,1.2575003806621274e-05,0.006983041763305664,14,1265,1531.6467240630896,68,67
81.31579620863795,6.260696321953326e-06,0.008986473083496094,25,1355,1563.0918846489792,63,66
108.33480237281894,1.58491707203686e-05,0.007986068725585938,14,1290,1583.9639479491468,71,66
57.40848233241913,1.4536996258153991e-05,0.008000373840332031,14,1283,1341.3268934364041,70,72
123.88165815719411,1.0210344679767469e-05,0.013000249862670898,14,1223,1425.1833220943877,74,70
112.9728340467819,6.842469905133161e-06,0.006996870040893555,22,1320,1587.1494885906855,65,66
80.92428090818447,9.95534362449511e-06,0.006995201110839844,14,1325,1525.9985681647947,65,67
154.30439981212368,1.441226741980774e-05,0.011998176574707031,14,1240,1645.3180971173417,71,64
128.13152539457357,8.002119695875143e-06,0.006997346878051758,14,1368,1701.8967095257003,67,63
116.26660031350279,1.0656294823586105e-05,0.007998228073120117,14,1289,1522.8704808025457,71,67
119.81395266484901,1.1796029644918787e-05,0.0069997310638427734,14,1264,1539.7638585700784,66,67
99.04146187772521,1.0181425611299455e-05,0.00799870491027832,14,1325,1555.4531080170996,74,66
