rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
430.1722892322641,5.427441667389289e-07,0.008974313735961914,46,4324,4639.653833501158,105,105
577.1641947133021,5.635142634304709e-07,0.004987001419067383,63,4219,4689.0602034794965,99,104
728.2732135212242,4.950494155041816e-07,0.005984306335449219,31,4649,5822.269949957353,98,98
733.27932348467,5.593588072641604e-07,0.0049860477447509766,58,4693,5503.401527358596,95,100
469.24951042481416,5.323987231982474e-07,0.00498652458190918,41,4172,4520.577307213995,110,105
893.993123905193,4.780260772118023e-07,0.00598454475402832,32,4296,5866.726089636998,92,97
2045.0566103824647,6.06248321957055e-07,0.005984067916870117,6,4675,8741.140155004512,99,84
614.3864313473995,4.966146401879631e-07,0.005982160568237305,39,4179,5011.697458033419,93,102
722.2327671870333,5.296634239125785e-07,0.004987239837646484,31,4475,5557.208135544378,95,99
2220.321166325871,5.583462243406221e-07,0.005984783172607422,6,4293,8753.472885415076,102,84
1233.3730506814982,5.0029278142445e-07,0.004985809326171875,38,4310,6591.368178108711,89,93
673.9330946249489,5.389778924754763e-07,0.005982160568237305,27,4385,5387.55639519362,102,100
755.7363616420248,5.147028466787007e-07,0.005984067916870117,41,4555,5635.918095095578,91,98
881.8520558270556,5.134948745512447e-07,0.005187034606933594,54,4594,5898.300429936298,85,96
780.7654488427771,5.367480297493776e-07,0.00498652458190918,44,4611,5740.326873992735,95,97
750.8645944932075,5.251192956447099e-07,0.005984306335449219,52,4611,5506.277365656286,90,99
819.4504250464094,5.285674898726066e-07,0.0049860477447509766,49,4380,5465.044724260519,88,99
958.1489505742533,5.23185111982137e-07,0.0059833526611328125,45,4712,6201.181049172944,84,95
867.6864899906735,4.984412354861272e-07,0.0049860477447509766,40,4402,5832.960560901957,96,97
661.7291932726332,5.258419184885164e-07,0.005984306335449219,38,4609,5303.836105348625,94,100
1002.0863444474495,5.122680611458728e-07,0.004987001419067383,38,4205,5998.8287108481145,93,96
671.8175409885093,5.83712556647071e-07,0.005980491638183594,53,4501,5450.960655901739,89,98
2539.0009112571415,5.762151650767531e-07,0.00797891616821289,6,4437,9882.044513747902,89,79
753.3603133411357,5.561036286120712e-07,0.004986763000488281,50,4329,5492.069616015975,92,99
581.3520572495587,6.019406743744965e-07,0.004986763000488281,69,4278,4648.481510856702,96,103
857.6580231477958,5.31931493193851e-07,0.004985809326171875,63,4261,5318.824548783886,93,98
2692.7379490442127,6.080090005829552e-07,0.004987001419067383,6,4367,10046.970947963398,95,78
810.7061778556904,5.40304981301581e-07,0.00598454475402832,44,4389,5776.45202286652,100,97
1060.805717579248,5.112896156761822e-07,0.0049860477447509766,32,4603,6409.105965100514,82,94
786.4257435995063,5.334498799045964e-07,0.004987239837646484,45,4370,5625.493830611051,93,98
2634.339375224519,5.858894692257564e-07,0.00598454475402832,6,4643,10427.31123073721,92,76
878.1010346523111,5.81009632894954e-07,0.004984855651855469,45,4330,5716.61605680327,96,97
1282.332411719749,5.350766095337811e-07,0.004987001419067383,38,4490,6831.777528179457,78,91
1364.7958191405203,5.221925166648596e-07,0.005983829498291016,39,4592,7141.135772312341,83,89
939.3714347679103,5.441162421019858e-07,0.00498509407043457,50,4848,6079.4629339176345,85,95
889.9296367166365,5.697563489946161e-07,0.005980253219604492,52,4211,5608.156737128655,87,97
992.4728807737001,5.362045714163362e-07,0.0059833526611328125,38,4590,6271.9222025695335,88,94
923.0105916455952,5.146115402918845e-07,0.00498652458190918,35,4464,5889.829661125401,85,96
1378.691500726048,5.216799531897081e-07,0.004987001419067383,30,4534,7201.396572897789,86,90
852.3707673658369,5.810086524626276e-07,0.005982875823974609,49,4541,5778.278974672551,96,96
1310.689219721439,5.07198574532443e-07,0.004986763000488281,23,4520,7066.5485117185435,88,90
2818.4686216971113,6.127338542756948e-07,0.004984378814697266,6,4578,10739.735489946133,90,75
1171.1717368360207,5.448295675886746e-07,0.00498652458190918,26,4620,6905.9752111828975,82,91
872.326261593348,5.764153572907159e-07,0.0049877166748046875,58,4666,5700.297855763519,88,96
1139.299347283206,5.472968304323936e-07,0.005980968475341797,38,4574,6633.875986559507,86,92
1058.1804003742186,5.178744676473636e-07,0.00598454475402832,45,4260,6067.683192305505,91,94
1306.6093237615712,5.01805027508021e-07,0.0059833526611328125,20,4508,7055.235521311997,88,90
1643.5812363290677,5.282403246329503e-07,0.005984306335449219,20,4430,7852.7183932367625,85,87
1451.8763302161208,4.999053873539827e-07,0.005984067916870117,28,4485,7328.362686190059,87,89
1054.2867542961728,5.58942636433877e-07,0.0049877166748046875,44,4748,6463.097002098495,85,93
1556.6631933721626,5.192428651291473e-07,0.005983114242553711,26,4607,7615.688352847047,82,87
1089.038926746629,5.474146137418785e-07,0.005984067916870117,43,4578,6451.006861385207,90,92
2980.7319184419803,5.906625447982721e-07,0.00598454475402832,6,4355,11093.209035077463,79,73
1371.264862717557,5.257888706966938e-07,0.0049860477447509766,34,4696,7335.354597979873,82,88
1174.936119943389,5.451775861596324e-07,0.005982160568237305,47,4812,6698.684637460869,84,91
3062.27948918094,6.170590765844757e-07,0.0049855709075927734,6,4547,11291.858272656827,87,72
1286.033001652373,5.749929645475514e-07,0.005983591079711914,46,4605,6731.392877273755,74,91
1317.7876970682617,5.075492541987187e-07,0.0049860477447509766,32,4361,6959.856434694327,80,90
1080.8645863658871,5.595180298854723e-07,0.005983829498291016,46,4654,6456.93932519154,80,92
1358.0549256497388,5.518046737145444e-07,0.00498652458190918,34,4716,7244.905480897794,85,89
1072.8919840057015,5.949059809044423e-07,0.005984067916870117,6,12665,10642.424493420654,70,77
1120.107994517047,6.13778225126864e-07,0.005983114242553711,15,13052,11210.6338682465,67,74
583.3813101611757,4.879595957852843e-07,0.004987001419067383,28,12693,11640.391178978283,70,73
1195.485225242037,8.658312648918144e-07,0.005984067916870117,6,13213,11064.509441974744,68,75
1086.7214352668368,5.088448080831237e-07,0.004987955093383789,9,12957,11578.065057232929,66,73
865.5753428280934,6.036346605554248e-07,0.00498509407043457,6,12822,11191.110712707039,71,74
1126.3321798854527,5.570450382056281e-07,0.0059850215911865234,6,12857,10615.9673675737,68,77
1073.5881383558076,6.184933186397211e-07,0.005982637405395508,6,13139,10489.551770627722,74,77
969.8155215230406,5.661240130197755e-07,0.005983114242553711,17,12987,11308.910587960341,70,74
1117.1878363339072,5.775326279552364e-07,0.004986763000488281,10,12821,11038.66621763152,66,75
741.059484297355,5.832981629637281e-07,0.00498652458190918,17,13075,12314.508928774505,64,70
586.309076732842,5.7525582249766e-07,0.0059850215911865234,6,12967,11771.407564645824,68,72
818.4910192951888,6.889343908428539e-07,0.005984306335449219,6,12895,11733.92650698899,66,72
885.315426315488,5.261374422164553e-07,0.005982398986816406,11,12677,11082.048065968387,69,75
991.2181408677064,6.994848380981393e-07,0.005983114242553711,6,13253,11172.500770224224,68,74
360.4412528502404,5.274551179280035e-07,0.005984783172607422,12,12285,12425.371850436515,69,70
996.4270203236175,6.315776980251646e-07,0.005983114242553711,6,13034,11252.522188597017,67,74
493.7058096629756,5.117808937027773e-07,0.005984067916870117,24,13007,12406.797303486132,66,70
643.0698040035256,6.616223346202175e-07,0.004986763000488281,6,12722,11744.23853529372,67,72
688.955877770358,5.573887208448968e-07,0.004986763000488281,6,12482,11714.277295150761,66,72
782.0864917231173,5.426583397238448e-07,0.005983591079711914,7,12815,12016.481057325795,62,71
703.4322514346411,6.017212915704868e-07,0.005983591079711914,6,12882,11587.168752099351,69,72
759.176932555764,5.696362689325331e-07,0.004987239837646484,16,12807,12194.91415954675,62,70
957.3298178522999,5.858859946756464e-07,0.00498199462890625,15,13543,11838.247538998608,65,71
632.4790073984549,5.653948394215522e-07,0.0059833526611328125,14,13102,12324.036812574288,66,70
700.712462030128,5.802877072423219e-07,0.005984067916870117,6,12864,11988.188559009543,67,71
361.80204876855436,7.134821874831847e-07,0.005984067916870117,6,12443,12294.059830847962,68,70
531.739094766484,5.168688282810771e-07,0.005983114242553711,6,12576,12364.580819054705,67,70
419.2740541894224,6.547301078228244e-07,0.005984306335449219,6,12819,12663.974107730763,65,69
580.3300328578825,5.299470770879335e-07,0.004987478256225586,6,12821,12277.274498539542,66,70
450.40839807249114,5.534477445079955e-07,0.004988193511962891,6,12853,12800.257034866583,67,68
556.9491846622581,5.517895281241885e-07,0.006978750228881836,6,12858,12654.266131835386,66,68
585.7735742268485,5.553186052217992e-07,0.005983829498291016,13,12417,12670.444642527098,63,68
825.8999869148183,5.457691387474221e-07,0.005984067916870117,12,13047,12150.197759084838,66,70
712.5167269380231,6.002507196553341e-07,0.004986763000488281,15,13086,12556.113747596844,64,69
446.8552496265655,5.476517449425153e-07,0.005984067916870117,6,12930,12648.801600882334,64,68
544.7900844435121,5.699804349002073e-07,0.009972810745239258,15,12944,12872.74670222833,63,68
699.7721289842774,7.56360527081282e-07,0.006981849670410156,6,13116,12561.828249670882,64,69
262.95688998558194,5.706949985901509e-07,0.005983829498291016,6,12973,12997.777128294969,65,67
778.1189727388123,5.172039431301325e-07,0.00598454475402832,11,13002,11851.578517307207,65,71
574.7535354805099,5.811743736929368e-07,0.004986763000488281,13,12991,13224.753673514611,63,66
612.6624896579741,5.624686435936536e-07,0.005983591079711914,17,12719,13741.592762040662,63,65
493.8211755756993,5.260952838994514e-07,0.004987239837646484,10,12933,13133.035062641335,64,66
460.9138580107483,5.776153444060702e-07,0.004987001419067383,6,12978,13229.110097292743,64,66
558.3886952254712,6.171565791324822e-07,0.005984067916870117,6,13122,12871.769329715236,66,67
428.9983253992818,6.002111978151121e-07,0.00598454475402832,6,13037,12785.521331968706,62,68
560.6571229941675,6.862410624640666e-07,0.005985260009765625,6,13221,13068.021690016882,65,67
764.0423801742095,5.821319355521527e-07,0.00498652458190918,17,13608,12469.248466544273,66,69
691.3599240312386,4.943758374145259e-07,0.005984306335449219,17,12958,12354.466294658345,65,69
615.9806319633344,5.941493624507771e-07,0.005984067916870117,12,13012,13582.801594069628,62,65
398.6017019948877,4.713234654798579e-07,0.005983829498291016,15,12565,13244.423637654705,65,66
539.2592887242572,5.249848815594421e-07,0.008972406387329102,10,12641,12853.975403470446,65,67
364.7959453193078,7.551749860039455e-07,0.005983829498291016,6,12885,13559.643466856118,61,65
626.3089160875359,5.665284453249762e-07,0.005983591079711914,12,12875,13438.94876311202,62,65
465.90747391644004,5.428484596448905e-07,0.005983829498291016,6,12991,13871.283344280508,61,64
629.6905257212383,5.251945117249889e-07,0.005984306335449219,14,12727,13941.818519066472,61,64
342.6696465793598,5.277304142237804e-07,0.0059850215911865234,11,12661,13007.809998964369,63,67
437.19426058387364,5.790451952528606e-07,0.005983829498291016,6,12751,13543.040373179594,65,65
460.1881832498009,5.590830151574937e-07,0.0049860477447509766,20,13061,13890.474502794845,64,64
372.28859648416,6.575712786187083e-07,0.00498652458190918,6,13073,13484.292045560234,64,65
2974.431495590734,1.4522027958561933e-06,0.005983829498291016,6,18772,12689.793522632604,56,69
3191.0027525133555,1.8300551452972608e-06,0.004987001419067383,6,18734,11951.899761499162,58,72
3194.083163735164,1.5152497529250362e-06,0.0059833526611328125,6,18698,11729.626054741117,60,73
3280.481946112935,9.925491121160775e-07,0.005983114242553711,6,18918,12164.53941087814,57,71
1153.9245894998267,7.410264234460054e-07,0.005983114242553711,22,18837,15978.524402005989,55,60
2338.341671637805,1.217767465937227e-06,0.005983591079711914,11,18797,14202.704266904795,57,64
