rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
369.4288045941064,9.772176657339855e-06,0.051873207092285156,14,421,1085.2936944312705,130,138
231.82887865122703,8.220052078025026e-06,0.050005435943603516,14,429,29.0,94,14
229.12263833909554,6.806940620534587e-06,0.030000686645507812,33,504,722.8272303469021,99,126
258.6431637447961,7.636074534477668e-06,0.024000167846679688,55,526,763.1953243093902,84,115
158.5118849926366,5.294190836299037e-06,0.022011995315551758,67,400,449.5430678614904,118,163
255.32867161327115,6.738704152551487e-06,0.028999805450439453,61,417,668.2448337124932,119,155
96.30770735087079,4.481962196446496e-06,0.02499842643737793,57,392,325.53148057221,106,131
256.86090310166014,6.2114396984674e-06,0.022014379501342773,44,352,666.0838992774109,110,148
226.89014655290535,6.0566736050615656e-06,0.021013975143432617,42,334,609.261199224695,110,136
217.9983751115102,6.261868634513899e-06,0.0400238037109375,24,401,592.6242520363344,116,159
243.85306127950687,6.940690453625753e-06,0.03800773620605469,63,479,702.3346437632739,94,128
519.4580159601516,1.751711220533008e-05,0.03300046920776367,14,554,1843.9910548524135,85,89
138.24009323781516,5.27191881086216e-06,0.03402519226074219,70,491,502.4889549279907,98,122
401.38067316727097,1.2393213293047922e-05,0.038982391357421875,47,523,1257.822673988352,96,106
329.8919076450929,8.762902820869816e-06,0.04299736022949219,38,435,993.668946435396,110,126
296.6933899172747,6.866272000057393e-06,0.017023801803588867,76,425,727.9801059145229,102,140
376.6717868747433,1.0263457311242436e-05,0.0280148983001709,32,403,1055.4798556659937,83,114
219.27580497948398,6.448290911951522e-06,0.020012855529785156,63,460,622.9587439216295,97,126
186.55440635276545,5.825031147147929e-06,0.024987459182739258,58,448,568.6343771790542,110,149
382.9266486091814,1.1405061255421876e-05,0.021997690200805664,52,541,1200.31376959391,87,122
222.50426191800727,6.4065063008980235e-06,0.021994829177856445,70,439,623.6184723275916,106,137
429.63873964224274,1.1489462498718932e-05,0.019015073776245117,62,491,1213.0410592732462,101,125
393.90487625866166,1.061256970512246e-05,0.02198624610900879,57,472,1117.0082128931085,92,118
362.23587724585366,8.782711040208022e-06,0.01898646354675293,62,400,940.509657949927,126,144
91.63806297038272,4.4437434434352585e-06,0.02100372314453125,70,415,426.4432600559951,92,116
505.9602857134404,1.4865438553571177e-05,0.02498650550842285,25,473,1609.1184717539704,80,99
257.941858648945,6.773608075899596e-06,0.02200627326965332,56,389,677.103272139114,106,146
219.7815144736531,5.795400483431595e-06,0.03499484062194824,65,439,566.1599201344361,111,148
