S,E,I,R,Beta
99100,0,900,0,6.15539858728557e-06
98551,549,827,73,5.34958317483455e-06
98115,928,829,128,6.110355103225352e-06
97618,1331,860,191,7.289925085299271e-06
97006,1814,913,267,7.632684682346746e-06
96330,2313,1012,345,7.416452584556791e-06
95607,2804,1156,433,7.645557941693473e-06
94762,3338,1384,516,8.272931529223258e-06
93677,4067,1626,630,8.258993528586182e-06
92419,4956,1857,768,7.726278441685153e-06
91093,5806,2168,933,7.240886741472554e-06
89663,6646,2572,1119,7.644834401439127e-06
87900,7749,3035,1316,6.88216540812253e-06
86064,8816,3580,1540,6.857959933156149e-06
83951,10058,4161,1830,6.672962496568084e-06
81620,11374,4846,2160,6.125949522175937e-06
79197,12678,5587,2538,6.172119103348437e-06
76466,14123,6425,2986,5.6483484788794e-06
73691,15530,7299,3480,5.313545585458826e-06
70833,16895,8220,4052,5.135275346765908e-06
67843,18168,9299,4690,4.861524561072769e-06
64776,19383,10469,5372,4.566903966358897e-06
61679,20538,11608,6175,4.428957559764892e-06
58508,21627,12755,7110,4.399214793089371e-06
55225,22782,13836,8157,4.156561549894902e-06
52049,23678,15018,9255,4.040058332301634e-06
48891,24461,16192,10456,3.797165801509093e-06
45885,24995,17411,11709,3.755145793629317e-06
42885,25491,18578,13046,3.5897289720737035e-06
40025,25752,19699,14524,3.49799142935026e-06
37267,25903,20699,16131,3.4470258430346314e-06
34608,25928,21661,17803,3.373601840131324e-06
32079,25883,22507,19531,3.245143127037618e-06
29736,25550,23378,21336,3.0496216248140047e-06
27616,25156,24004,23224,2.9567300776251465e-06
25656,24622,24566,25156,2.9654179150615965e-06
23787,23995,25110,27108,2.8880367422563823e-06
22062,23392,25408,29138,2.806166021244914e-06
20489,22637,25730,31144,2.7770297227729543e-06
19025,21810,25970,33195,2.65342047859731e-06
17714,20941,26065,35280,2.5838427181800147e-06
16521,19996,26104,37379,2.592378503659836e-06
15403,19140,25989,39468,2.5055671616440826e-06
14400,18245,25774,41581,2.535393117956942e-06
13459,17430,25487,43624,2.4924967612045227e-06
12604,16507,25205,45684,2.2569610249587157e-06
11887,15600,24847,47666,2.1499457558528576e-06
11252,14678,24366,49704,2.352587316442384e-06
10607,13810,23907,51676,2.243854106278056e-06
10038,12955,23355,53652,2.1284991577072423e-06
9539,12171,22796,55494,2.202794666738873e-06
9060,11432,22191,57317,2.223322443529848e-06
8613,10758,21545,59084,2.2094435551434134e-06
8203,10150,20826,60821,2.118995307291724e-06
7841,9508,20159,62492,1.9295649452937653e-06
7536,8842,19546,64076,1.8126438302329116e-06
7269,8234,18868,65629,1.888422766848209e-06
7010,7710,18134,67146,1.8486565458882968e-06
6775,7124,17547,68554,1.7244145770231852e-06
6570,6596,16859,69975,2.058437413075032e-06
6342,6175,16179,71304,1.7932461632475016e-06
6158,5736,15476,72630,1.815297031701844e-06
5985,5331,14833,73851,1.7121840084153844e-06
5833,4988,14161,75018,1.5980414210641447e-06
5701,4597,13630,76072,1.4413555537166834e-06
5589,4261,13014,77136,1.842298024261855e-06
5455,3960,12442,78143,1.5175823704666094e-06
5352,3672,11834,79142,1.5473138253058692e-06
5254,3395,11282,80069,1.535200942957534e-06
5163,3153,10728,80956,1.7151524001373278e-06
5068,2918,10219,81795,1.6219381187356018e-06
4984,2709,9683,82624,1.4711954843333017e-06
4913,2494,9200,83393,1.2389490172479402e-06
4857,2286,8745,84112,1.6715925674402255e-06
4786,2131,8291,84792,1.3356610461209808e-06
4733,1961,7858,85448,1.3174906782157005e-06
4684,1809,7419,86088,1.4963772132138396e-06
4632,1692,7008,86668,1.3862765277876357e-06
4587,1544,6648,87221,1.3773031459964949e-06
4545,1440,6251,87764,1.4783113249734828e-06
