S,E,I,R,Beta
99000,0,1000,0,5.616161616161616e-06
98444,556,920,80,5.443394876451498e-06
97951,988,911,150,5.5920789535205335e-06
97452,1394,925,229,5.768605694723168e-06
96932,1779,989,300,6.456946437219684e-06
96313,2219,1096,372,6.84924706785912e-06
95590,2729,1226,455,7.952670347990764e-06
94658,3374,1408,560,7.990788369229705e-06
93593,4112,1603,692,8.92490673455799e-06
92254,5047,1860,839,8.695021762031007e-06
90762,6056,2190,992,8.230668820324802e-06
89126,7093,2596,1185,7.99581292556958e-06
87276,8211,3105,1408,7.16995388572016e-06
85333,9314,3700,1653,7.290991318272674e-06
83031,10692,4341,1936,6.74180550395508e-06
80601,12030,5062,2307,6.18624021256039e-06
78077,13304,5907,2712,5.771888892856069e-06
75415,14649,6751,3185,5.580143793882805e-06
72574,15974,7700,3752,5.219929573003676e-06
69657,17218,8783,4342,4.790801418059567e-06
66726,18398,9826,5050,4.670176943700648e-06
63664,19691,10787,5858,4.664040770455385e-06
60461,20948,11881,6710,4.302993432438989e-06
57370,21998,12980,7652,4.18981697214282e-06
54250,22989,14113,8648,4.005850082334129e-06
51183,23722,15337,9758,3.904490078366505e-06
48118,24497,16456,10929,3.669980557236108e-06
45212,24957,17650,12181,3.527605170880202e-06
42397,25289,18755,13559,3.476048625870755e-06
39633,25565,19758,15044,3.371351218182978e-06
36993,25610,20802,16595,3.3098194249068286e-06
34446,25645,21734,18175,3.2177947592566176e-06
32037,25486,22556,19921,3.0555200784949823e-06
29829,25115,23361,21695,2.969137889603576e-06
27760,24682,24042,23516,2.881304978535402e-06
25837,24178,24598,25387,2.9219314392909047e-06
23980,23648,24970,27402,2.852463823978265e-06
22272,23028,25252,29448,2.791545133104286e-06
20702,22223,25593,31482,2.6159517498910954e-06
19316,21351,25841,33492,2.694609096524296e-06
17971,20563,25917,35549,2.464818330747432e-06
16823,19690,25841,37646,2.5050426174343336e-06
15734,18859,25665,39742,2.612594722345691e-06
14679,18043,25452,41826,2.22692166932575e-06
13847,17059,25218,43876,2.2824012095569458e-06
13050,16193,24853,45904,2.303197976515705e-06
12303,15317,24555,47825,2.44951868861111e-06
11563,14513,24171,49753,2.3113588334390206e-06
10917,13746,23626,51711,2.2952404908399706e-06
10325,12979,23091,53605,2.248184700956307e-06
