S,E,I,R,Beta
99400,0,600,0,4.074446680080483e-06
99157,243,543,57,3.58454552726631e-06
98964,410,528,98,3.2916775368576022e-06
98792,536,534,138,3.8100705966274848e-06
98591,670,566,173,5.32234161670087e-06
98294,901,591,214,5.801167580514095e-06
97957,1153,629,261,6.216023568175083e-06
97574,1421,690,315,6.639331040610426e-06
97127,1721,781,371,6.327763350404101e-06
96647,2044,874,435,6.93741708691511e-06
96061,2401,1030,508,7.196074743364426e-06
95349,2886,1196,569,7.681690123356368e-06
94473,3470,1389,668,7.933060696670417e-06
93432,4184,1607,777,7.439464075127691e-06
92315,4873,1898,914,7.1398457211178544e-06
91064,5637,2239,1060,6.6554746139108655e-06
89707,6451,2586,1256,6.716029570221266e-06
88149,7375,3020,1456,6.216896902212306e-06
86494,8325,3482,1699,5.7873885187269736e-06
84751,9224,4044,1981,5.508660553897452e-06
82863,10170,4656,2311,5.378293231327509e-06
80788,11223,5301,2688,5.060043498907951e-06
78621,12265,6002,3112,4.910112913058269e-06
76304,13340,6752,3604,4.549648748483243e-06
73960,14362,7518,4160,4.373854650767129e-06
71528,15325,8402,4745,4.322951744197547e-06
68930,16400,9226,5444,4.266070861308228e-06
66217,17414,10192,6177,3.976981727624096e-06
63533,18401,11119,6947,3.7527068025732393e-06
60882,19237,12069,7812,3.752118691591219e-06
58125,20135,12982,8758,3.563577691526564e-06
55436,20802,13967,9795,3.4664703690426567e-06
52752,21381,14972,10895,3.3527350336136504e-06
50104,21899,15829,12168,3.294682217976942e-06
47491,22278,16755,13476,3.060153551467488e-06
45056,22514,17607,14823,2.9345734134667514e-06
42728,22552,18481,16239,2.734101356376665e-06
40569,22400,19243,17788,2.761732901674481e-06
38413,22359,19853,19375,2.7733584380274284e-06
36298,22259,20459,20984,2.57062560902046e-06
34389,22023,21010,22578,2.5314427262328843e-06
32560,21699,21524,24217,2.435713153981134e-06
30853,21221,21931,25995,2.431140555936049e-06
29208,20752,22319,27721,2.495807013537392e-06
27581,20344,22626,29449,2.323540309592933e-06
26131,19814,22825,31230,2.273489084381193e-06
24775,19220,22917,33088,2.229781345369221e-06
23509,18665,22887,34939,2.3789589275398905e-06
22229,18058,22939,36774,2.16116132620006e-06
21127,17310,22996,38567,2.134462966606469e-06
20090,16636,22858,40416,2.049139185155121e-06
19149,15909,22657,42285,2.0283092364779533e-06
18269,15194,22529,44008,1.9704443024628504e-06
17458,14519,22164,45859,2.0520024349464057e-06
16664,13839,21888,47609,2.089150053482241e-06
15902,13166,21592,49340,1.890166562525964e-06
15253,12484,21186,51077,1.9124242273847897e-06
14635,11861,20772,52732,1.8519845280673025e-06
14072,11281,20203,54444,1.77279633887728e-06
13568,10656,19691,56085,1.905171934692892e-06
13059,10129,19124,57688,1.950025561751912e-06
12572,9595,18642,59191,1.698189675191101e-06
12174,9078,18058,60690,1.6830568198344808e-06
11804,8542,17540,62114,1.642177612521044e-06
11464,8064,16949,63523,1.791014025616112e-06
11116,7588,16385,64911,1.680066385681969e-06
10810,7141,15851,66198,1.7741536280478747e-06
10506,6721,15345,67428,1.7678302897808802e-06
10221,6332,14794,68653,1.468161975088942e-06
9999,5946,14255,69800,1.5645198332530552e-06
9776,5587,13705,70932,1.5151506104489564e-06
9573,5225,13096,72106,1.6511389412839677e-06
9366,4907,12541,73186,1.651640062406113e-06
9172,4607,11996,74225,1.5178049610082268e-06
9005,4301,11433,75261,1.4958112670818126e-06
8851,4018,10995,76136,1.335844103704866e-06
8721,3772,10555,76952,1.5535009148001977e-06
8578,3556,10062,77804,1.4366511679811794e-06
8454,3314,9684,78548,1.3314028236684238e-06
8345,3095,9243,79317,1.2186768449519585e-06
8251,2875,8769,80105,1.4512179512509354e-06
8146,2704,8284,80866,1.259605156165551e-06
8061,2517,7921,81501,1.3625433177187434e-06
7974,2345,7549,82132,1.528347710267669e-06
7882,2163,7237,82718,1.1745724214532742e-06
7815,2025,6896,83264,1.3359993943469412e-06
7743,1882,6554,83821,1.3990803352322598e-06
7672,1755,6247,84326,1.064118701898705e-06
7621,1617,5930,84832,1.0178673333845218e-06
7575,1501,5625,85299,1.5254858819215254e-06
7510,1410,5302,85778,1.2808271229960707e-06
7459,1326,4978,86237,8.887475989675662e-07
7426,1236,4705,86633,1.1734626851745584e-06
7385,1147,4485,86983,1.2076665692985495e-06
7345,1066,4268,87321,1.3716782259798408e-06
7302,991,4046,87661,1.286221869481516e-06
