S,E,I,R,Beta
99500,0,500,0,1.8894472361809043e-06
99406,94,457,43,1.9150955802191496e-06
99319,173,423,85,1.8566151805854609e-06
99241,238,401,120,2.060527181858938e-06
99159,295,391,155,2.1923507129743758e-06
99074,347,391,188,2.0135302001392227e-06
98996,405,381,218,2.9694457815788096e-06
98884,475,389,252,3.119648178557015e-06
98764,550,404,282,2.8821581279265185e-06
98649,609,427,315,3.014971135924561e-06
98522,661,472,345,3.6127180060273897e-06
98354,758,501,387,3.6326476720999303e-06
98175,852,543,430,3.6954343096689537e-06
97978,960,596,466,4.024324868985107e-06
97743,1086,659,512,3.337854340600898e-06
97528,1181,734,557,3.841557301953892e-06
97253,1333,803,611,3.751881110596248e-06
96960,1483,888,669,3.797888234769423e-06
96633,1657,976,734,4.145734418866854e-06
96242,1896,1041,821,3.832797330600389e-06
95858,2070,1178,894,4.109077444455634e-06
95394,2335,1288,983,3.914787145616539e-06
94913,2572,1438,1077,3.846579534288974e-06
94388,2840,1582,1190,3.649835064957957e-06
93843,3088,1779,1290,3.414263416065069e-06
93273,3354,1947,1426,3.639817112460839e-06
92612,3669,2144,1575,3.127516114413464e-06
91991,3942,2327,1740,3.3961955425125035e-06
91264,4268,2534,1934,3.0484775911557933e-06
90559,4572,2734,2135,3.06961185800108e-06
89799,4870,2986,2345,3.207282004007059e-06
88939,5272,3200,2589,3.0076794207265653e-06
88083,5580,3502,2835,2.8657877736455324e-06
87199,5923,3743,3135,2.766663997944004e-06
86296,6220,4042,3442,2.726424916241704e-06
85345,6610,4271,3774,2.6830650407749754e-06
84367,6917,4600,4116,2.396362476364909e-06
83437,7158,4900,4505,2.5608958781806044e-06
82390,7489,5192,4929,2.5270655499764263e-06
81309,7811,5508,5372,2.4226863187121064e-06
80224,8131,5816,5829,2.297555839522789e-06
79152,8380,6208,6260,2.275245176187172e-06
78034,8625,6619,6722,2.183900507719308e-06
76906,8860,6974,7260,2.188900045359826e-06
75732,9163,7276,7829,2.2013479029244847e-06
74519,9430,7624,8427,2.0628977669969505e-06
73347,9606,8056,8991,2.095167901069191e-06
72109,9857,8330,9704,2.05437956014202e-06
70875,10112,8612,10401,2.1494964984669275e-06
69563,10401,8922,11114,2.0221026746527704e-06
68308,10607,9236,11849,1.8402495734742132e-06
67147,10706,9569,12578,1.8038078283650488e-06
65988,10818,9845,13349,1.78249316487757e-06
64830,10915,10153,14102,1.8398132208248807e-06
63619,11094,10418,14869,1.7713195072903693e-06
62445,11208,10648,15699,1.690443262497745e-06
61321,11217,10909,16553,1.698181717818409e-06
60185,11202,11234,17379,1.6565148681305456e-06
59065,11269,11419,18247,1.6235132519862258e-06
57970,11271,11555,19204,1.604852836114593e-06
56895,11180,11771,20154,1.4842221991426167e-06
55901,11071,11973,21055,1.5463855767389114e-06
54866,11028,12091,22015,1.4516461506053847e-06
53903,10883,12220,22994,1.5728076496020171e-06
52867,10809,12366,23958,1.4806808125098905e-06
51899,10708,12482,24911,1.4448829976508395e-06
50963,10570,12567,25900,1.4489766127227195e-06
50035,10354,12733,26878,1.3169137058390392e-06
49196,10129,12762,27913,1.4080034919505969e-06
48312,10029,12754,28905,1.4005846634375905e-06
47449,9859,12723,29969,1.315236677163067e-06
46655,9628,12782,30935,1.4119362372949005e-06
45813,9553,12646,31988,1.280743014878516e-06
45071,9359,12576,32994,1.330244963233864e-06
44317,9185,12544,33954,1.2735818428732145e-06
43609,8948,12491,34952,1.2832280357223296e-06
42910,8785,12356,35949,1.3259248523885395e-06
42207,8654,12171,36968,1.3081529540788849e-06
41535,8476,12043,37946,1.341447310293686e-06
40864,8317,11928,38891,1.1981310993079332e-06
40280,8048,11821,39851,1.1971020553444223e-06
39710,7801,11743,40746,1.2566625363357215e-06
39124,7585,11572,41719,1.3429254492960295e-06
38516,7451,11388,42645,1.2174541670911798e-06
37982,7270,11168,43580,1.2683205843697035e-06
37444,7107,10989,44460,1.1981370810555727e-06
36951,6929,10784,45336,1.249750351074448e-06
36453,6759,10606,46182,1.1199612535825116e-06
36020,6494,10427,47059,1.0783306291641202e-06
35615,6238,10271,47876,1.1672992248408712e-06
35188,6018,10111,48683,1.2648057173535628e-06
34738,5854,9933,49475,1.0375231130733784e-06
34380,5616,9749,50255,1.0860140426389402e-06
34016,5400,9564,51020,1.0635386776926488e-06
33670,5170,9342,51818,1.0745675485559878e-06
33332,5007,9131,52530,1.0645481125345112e-06
33008,4841,8852,53299,1.043852710999801e-06
32703,4645,8620,54032,9.9680787354772e-07
32422,4478,8397,54703,1.1239771229663369e-06
32116,4325,8175,55384,1.0283822062454797e-06
31846,4207,7889,56058,1.007032934920588e-06
31593,4076,7628,56703,1.0664280789035945e-06
31336,3931,7400,57333,1.1384885012661372e-06
31072,3821,7200,57907,1.099596635770683e-06
30826,3712,6989,58473,9.329617589557854e-07
30625,3519,6802,59054,1.094516018697982e-06
30397,3373,6643,59587,1.0300738427748078e-06
30189,3246,6451,60114,7.702212381944147e-07
30039,3052,6301,60608,8.506108646074286e-07
29878,2876,6150,61096,1.0612262224101591e-06
29683,2785,5929,61603,9.943718157479935e-07
29508,2698,5693,62101,9.94112449380925e-07
29341,2606,5498,62555,7.934696554701445e-07
29213,2469,5304,63014,1.051981083030918e-06
29050,2388,5137,63425,9.649543975283763e-07
28906,2312,4957,63825,1.018933728843394e-06
28760,2243,4843,64154,8.759039400456676e-07
28638,2117,4685,64560,9.167540377984398e-07
28515,2038,4532,64915,8.434575320680233e-07
28406,1933,4383,65278,9.718602444406824e-07
28285,1858,4251,65606,8.732568701301116e-07
28180,1787,4106,65927,1.0975992134621322e-06
28053,1738,3954,66255,9.285841106348648e-07
27950,1671,3816,66563,9.84462371035429e-07
27845,1588,3695,66872,9.427793670305682e-07
27748,1521,3570,67161,9.489163980425672e-07
27654,1464,3448,67434,9.543686761014506e-07
27563,1411,3346,67680,9.758657767320158e-07
27473,1354,3237,67936,9.895412128228665e-07
27385,1286,3146,68183,6.848264852812797e-07
27326,1211,3015,68448,1.0317050236387896e-06
27241,1188,2866,68705,1.07592018137555e-06
27157,1153,2735,68955,8.616697584679081e-07
27093,1089,2636,69182,8.121298823078177e-07
27035,1035,2539,69391,9.178072303251084e-07
26972,992,2434,69602,7.006870754674101e-07
26926,935,2332,69807,6.848068061260332e-07
26883,864,2253,70000,7.42973955345185e-07
26838,829,2174,70159,9.940730621762536e-07
26780,810,2076,70334,7.734469544896617e-07
26737,762,1998,70503,1.029566799847684e-06
26682,746,1904,70668,1.102307349744485e-06
26626,737,1826,70811,9.666987500955389e-07
26579,715,1744,70962,9.92367914104775e-07
26533,697,1685,71085,7.381211974875696e-07
26500,640,1634,71226,8.544837301678945e-07
26463,612,1573,71352,6.96674955417007e-07
26434,569,1494,71503,7.089972459508407e-07
26406,544,1438,71612,1.1060831730302792e-06
26364,529,1371,71736,6.086588247063692e-07
26342,509,1305,71844,6.690654116163136e-07
26319,498,1253,71930,1.1826170934201097e-06
26280,477,1217,72026,9.06738505369768e-07
26251,468,1152,72129,1.0250932239618383e-06
26220,453,1104,72223,6.218286737638046e-07
26202,430,1063,72305,1.1489001112494338e-06
26170,417,1022,72391,7.103935056573495e-07
26151,408,987,72454,7.36119203579461e-07
26132,388,958,72522,7.98898925544857e-07
26112,367,933,72588,8.209339469978774e-07
26092,352,910,72646,8.00211592791694e-07
26073,335,871,72721,7.926169318036355e-07
26055,322,838,72785,8.701988495971209e-07
26036,308,799,72857,5.287758876656968e-07
26025,291,760,72924,9.606147934678194e-07
26006,280,719,72995,5.882883344455549e-07
25995,251,699,73055,9.355821425986784e-07
25978,242,663,73117,1.161209966850939e-06
25958,235,643,73164,6.590380417127943e-07
25947,220,626,73207,6.772222216065657e-07
25936,213,585,73266,6.59084557912442e-07
25926,209,554,73311,4.873632284722611e-07
25919,197,528,73356,5.845717485827058e-07
25911,190,506,73393,8.389923366439971e-07
25900,180,489,73431,6.316570733748648e-07
25892,167,475,73466,1.6261881337051886e-07
25890,149,453,73508,6.821183526500725e-07
25882,140,431,73547,8.964475754768518e-07
25872,132,426,73570,1.1795157670409178e-06
25859,130,392,73619,4.932558119345809e-07
25854,128,374,73644,8.273526081670458e-07
25846,123,360,73671,1.2896902164100184e-06
25834,128,337,73701,6.891752846121631e-07
25828,123,318,73731,8.52275771114767e-07
25821,117,302,73760,7.694337813746242e-07
25815,114,285,73786,1.3591988881753094e-06
25805,114,282,73799,8.245144640449856e-07
25799,104,267,73830,8.710380290848309e-07
25793,102,258,73847,7.513606389811309e-07
25788,93,248,73871,3.127235973721211e-07
25786,86,238,73890,4.888327781279268e-07
25783,80,227,73910,1.3668809195554695e-06
25775,78,217,73930,1.4303146245200623e-06
25767,77,206,73950,5.651844140224514e-07
25764,71,202,73963,5.764432987313635e-07
25761,67,195,73977,5.972056746483205e-07
25758,64,186,73992,4.1745042984870763e-07
25756,61,180,74003,6.470984107263033e-07
25753,58,163,74026,4.764469634724789e-07
25751,52,154,74043,1.0086608665304638e-06
25747,52,137,74064,1.4174991402867715e-06
25742,49,139,74070,8.384249014431528e-07
25739,49,136,74076,0.0
25739,41,132,74088,5.886598217302596e-07
25737,42,123,74098,6.317815829982522e-07
25735,38,120,74107,3.238132245320899e-07
25734,35,111,74120,7.001639083709496e-07
25732,37,100,74131,3.88621172081455e-07
25731,35,96,74138,0.0
25731,33,90,74146,4.318180836777083e-07
25730,29,86,74155,4.519202089679046e-07
25729,27,83,74161,4.682728738421368e-07
