S,E,I,R,Beta
99100,0,900,0,1.7602870276936875e-06
98943,157,837,63,1.7025841278514616e-06
98802,288,772,138,1.927233333050148e-06
98655,407,731,207,2.0244934589101666e-06
98509,522,695,274,2.0740901517890744e-06
98367,608,678,347,2.054193954834063e-06
98230,685,687,398,2.6821168451608017e-06
98049,790,704,457,2.9698740611141554e-06
97844,929,718,509,3.259694045401588e-06
97615,1062,750,573,3.6742986904335058e-06
97346,1212,808,634,4.093797911420588e-06
97024,1418,861,697,4.058049791768177e-06
96685,1626,930,759,3.914719177286176e-06
96333,1819,1015,833,3.8761277524661865e-06
95954,2013,1127,906,3.735892451719925e-06
95550,2224,1234,992,4.020059588478204e-06
95076,2452,1395,1077,4.041286872407375e-06
94540,2765,1511,1184,3.6751853028429695e-06
94015,3016,1665,1304,4.139649940851877e-06
93367,3354,1839,1440,4.024416431516404e-06
92676,3700,2037,1587,3.697405753921904e-06
91978,4009,2247,1766,3.353097642406565e-06
91285,4312,2464,1939,3.463357587803006e-06
90506,4636,2724,2134,3.4112340756211133e-06
89665,5043,2936,2356,3.114833582038867e-06
88845,5356,3223,2576,2.856669555988864e-06
88027,5649,3498,2826,2.744233127235255e-06
87182,5899,3763,3156,2.7220143652494464e-06
86289,6208,4071,3432,2.7698503266540284e-06
85316,6590,4335,3759,2.771432324353514e-06
84291,6996,4587,4126,2.852762165758791e-06
83188,7455,4860,4497,2.4957105438798846e-06
82179,7732,5218,4871,2.6445277438035253e-06
81045,8074,5588,5293,2.499561362310404e-06
79913,8384,5971,5732,2.42685625524809e-06
78755,8676,6359,6210,2.446071389202516e-06
77530,9007,6749,6714,2.4309604833804385e-06
76258,9365,7108,7269,2.2470589098261976e-06
75040,9669,7450,7841,2.171548775775962e-06
73826,9863,7851,8460,2.189411053705984e-06
72557,10104,8287,9052,2.1271292907218437e-06
71278,10386,8624,9712,1.984703234938732e-06
70058,10548,8969,10425,1.9463668446469283e-06
68835,10641,9346,11178,1.956999148386717e-06
67576,10813,9699,11912,1.937689921838532e-06
66306,10999,9994,12701,1.8818035308863656e-06
65059,11136,10272,13533,1.7417691174064431e-06
63895,11192,10618,14295,1.770245144756306e-06
62694,11271,10899,15136,1.7532513658757451e-06
61496,11369,11146,15989,1.6733913168433608e-06
60349,11415,11409,16827,1.556958823759205e-06
59277,11286,11693,17744,1.6115396953079933e-06
58160,11249,11938,18653,1.5569322747999005e-06
57079,11175,12172,19574,1.5213764444533772e-06
56022,11091,12343,20544,1.5257139652255166e-06
54967,11016,12475,21542,1.631877286328073e-06
53848,11065,12560,22527,1.5273589163931125e-06
52815,11010,12680,23495,1.4663409060433852e-06
51833,10929,12709,24529,1.4451709496587345e-06
50881,10746,12884,25489,1.4567902200299948e-06
49926,10636,12875,26563,1.5074737796404698e-06
48957,10563,12914,27566,1.4804722436935513e-06
48021,10482,12864,28633,1.3662658573607048e-06
47177,10286,12835,29702,1.4054110588295078e-06
46326,10104,12837,30733,1.314977763877353e-06
45544,9859,12838,31759,1.2604886681624057e-06
44807,9583,12772,32838,1.3000742559079166e-06
44063,9379,12665,33893,1.2991483616587845e-06
43338,9152,12633,34877,1.304135900429509e-06
42624,8986,12522,35868,1.2084586982766188e-06
41979,8728,12463,36830,1.3150242280694532e-06
41291,8586,12337,37786,1.3074023568660072e-06
40625,8452,12146,38777,1.2484008663820948e-06
40009,8205,11945,39841,1.221993783085704e-06
39425,7988,11794,40793,1.247369636162708e-06
38845,7758,11710,41687,1.14756813933148e-06
38323,7522,11481,42674,1.2364019563942712e-06
37779,7342,11328,43551,1.1706687555322862e-06
37278,7125,11112,44485,1.2022215431843193e-06
36780,6892,10955,45373,1.089533061868353e-06
36341,6652,10747,46260,1.1701245130518517e-06
35884,6481,10528,47107,1.1223262799855935e-06
35460,6234,10336,47970,1.1786707736794958e-06
35028,6066,10093,48813,1.1681925637534162e-06
34615,5852,9912,49621,1.0609031876876473e-06
34251,5655,9702,50392,9.840410746327988e-07
33924,5438,9491,51147,1.142954102280304e-06
33556,5278,9301,51865,9.484007329907308e-07
33260,5028,9116,52596,1.1213788368636537e-06
32920,4869,8847,53364,1.1399406214544242e-06
32588,4739,8606,54067,1.0304781638325356e-06
32299,4572,8344,54785,1.0575027078748286e-06
32014,4376,8133,55477,1.1022781123569516e-06
31727,4220,7949,56104,1.098343700475281e-06
31450,4096,7719,56735,9.021160800955502e-07
31231,3924,7463,57382,9.653464107195531e-07
31006,3747,7261,57986,9.594261949095813e-07
30790,3588,7018,58604,9.533319924981104e-07
30584,3433,6803,59180,9.852787246813648e-07
30379,3287,6601,59733,9.72414452075449e-07
30184,3152,6386,60278,1.0116467833284594e-06
29989,3058,6172,60781,9.832942201944129e-07
29807,2941,5950,61302,8.683313631420965e-07
29653,2799,5808,61740,9.522447846946672e-07
29489,2690,5637,62184,1.028698318895793e-06
29318,2571,5464,62647,9.17639930975499e-07
