S,E,I,R,Beta
99300,0,700,0,4.718745504243994e-06
98972,328,647,53,5.262756468802223e-06
98635,633,634,98,4.765362657690728e-06
98337,861,648,154,5.100249243687963e-06
98012,1104,682,202,6.013986198111118e-06
97610,1377,760,253,7.292716988660566e-06
97069,1804,812,315,8.119763672248378e-06
96429,2262,917,392,9.013248038377392e-06
95632,2825,1073,470,9.686868940444428e-06
94638,3536,1279,547,9.92217560975239e-06
93437,4342,1561,660,9.790534866038368e-06
92009,5328,1868,795,8.739020340226935e-06
90507,6294,2243,956,8.413494652339943e-06
88799,7387,2641,1173,7.90557118436189e-06
86945,8470,3211,1374,7.224719343204597e-06
84928,9627,3810,1635,6.984455692096514e-06
82668,11002,4379,1951,6.475081384093508e-06
80324,12183,5212,2281,6.148353198708699e-06
77750,13619,5922,2709,5.796685963614882e-06
75081,14871,6873,3175,5.708951457407813e-06
72135,16352,7777,3736,5.185439673991461e-06
69226,17641,8796,4337,4.89397566310644e-06
66246,18866,9823,5065,4.687011671971426e-06
63196,20069,10845,5890,4.575693304351219e-06
60060,21239,11950,6751,4.380556681811912e-06
56916,22232,13171,7681,4.144652585242191e-06
53809,23155,14332,8704,4.014571816843802e-06
50713,23941,15526,9820,3.867304892290047e-06
47668,24621,16695,11016,3.8011238911807465e-06
44643,25232,17690,12435,3.797477955475856e-06
41644,25692,18820,13844,3.5215756734043765e-06
38884,25952,19736,15428,3.415363635290849e-06
36263,25963,20793,16981,3.233350741306465e-06
33825,25849,21652,18674,3.3712058061749183e-06
31356,25707,22613,20324,3.057598378213716e-06
29188,25234,23400,22178,3.081994825176955e-06
27083,24858,24066,23993,2.935041781109899e-06
25170,24335,24550,25945,2.9421117662623285e-06
23352,23695,25041,27912,2.953361352062302e-06
21625,23112,25363,29900,2.8424273764591315e-06
20066,22391,25623,31920,2.684035785759003e-06
18686,21599,25728,33987,2.593845366978657e-06
17439,20716,25746,36099,2.5368359380357576e-06
16300,19787,25700,38213,2.575732257525483e-06
15221,18858,25622,40299,2.479535104450301e-06
14254,17950,25431,42365,2.49659666976515e-06
13349,17098,25060,44493,2.439272721272377e-06
12533,16189,24848,46430,2.347312431947206e-06
11802,15311,24436,48451,2.4549775835580747e-06
11094,14497,24060,50349,2.20664012104826e-06
10505,13637,23546,52312,2.1952633816766984e-06
9962,12850,23002,54186,2.173287620861194e-06
9464,12043,22544,55949,2.2263216120015816e-06
8989,11287,21906,57818,1.9958049094911613e-06
8596,10598,21239,59567,2.0594790249839127e-06
8220,9966,20609,61205,2.066042768974271e-06
7870,9260,20090,62780,2.074527396727433e-06
7542,8660,19439,64359,2.0257973630502663e-06
7245,8019,18750,65986,1.810904071773637e-06
6999,7453,18063,67485,1.8272000752521672e-06
6768,6967,17387,68878,1.8610545826404093e-06
6549,6479,16717,70255,1.781153212305708e-06
6354,6080,15970,71596,1.6457518218078475e-06
6187,5626,15286,72901,1.6283462171117152e-06
6033,5241,14563,74163,1.7300530207755806e-06
5881,4876,13914,75329,1.4542657733515306e-06
5762,4493,13343,76402,2.146135825216409e-06
5597,4261,12728,77414,1.8248529701924583e-06
5467,3969,12154,78410,1.6404318471452227e-06
5358,3658,11614,79370,1.5587885365469704e-06
5261,3389,11043,80307,1.4974898197801983e-06
5174,3132,10466,81228,1.4773480804188518e-06
5094,2895,9966,82045,1.5955308118273507e-06
5013,2696,9421,82870,2.0750633852461256e-06
4915,2518,8948,83619,1.1823712090791556e-06
4863,2320,8501,84316,1.6206921066464752e-06
4796,2140,8076,84988,1.368360045786876e-06
4743,1995,7655,85607,1.5148316478077012e-06
4688,1858,7285,86169,1.4933204654006432e-06
4637,1718,6918,86727,1.2469307578726688e-06
4597,1579,6578,87246,1.3558619833033202e-06
4556,1465,6237,87742,1.3020937808763389e-06
4519,1358,5904,88219,1.1993923878163322e-06
4487,1270,5580,88663,1.3979053785807347e-06
4452,1179,5260,89109,1.5373105264776115e-06
4416,1086,4971,89527,1.5488383348056408e-06
4382,1017,4670,89931,1.8080584677242016e-06
4345,936,4405,90314,1.5151732848826195e-06
4316,872,4161,90651,7.238760376763e-07
4303,795,3897,91005,7.752496885434376e-07
4290,724,3661,91325,8.277254931174625e-07
4277,663,3439,91621,1.019811330824552e-06
4262,619,3225,91894,9.458019127024836e-07
4249,566,3023,92162,1.0120884624484428e-06
4236,522,2847,92395,1.1608727507675855e-06
4222,482,2686,92610,1.1463549615829998e-06
4209,446,2536,92809,8.431684245791465e-07
4200,416,2400,92984,1.1904761904761904e-06
4188,390,2261,93161,1.3728911863342837e-06
4175,365,2122,93338,1.5802513728433805e-06
4161,340,1964,93535,9.78928083537807e-07
4153,315,1848,93684,7.817850341327346e-07
4147,285,1746,93822,6.905445938506727e-07
4142,262,1621,93975,1.7872616500416582e-06
4130,247,1512,94111,9.608363119259005e-07
4124,230,1401,94245,1.2115497382706408e-06
4117,214,1315,94354,1.4776901117595502e-06
4109,208,1227,94456,9.917205220496163e-07
4104,192,1145,94559,8.512304536207087e-07
4100,179,1071,94650,2.277333697706725e-07
4099,163,1008,94730,7.260772081460054e-07
4096,151,955,94798,2.556446335078535e-07
4095,139,880,94886,8.325008325008325e-07
4092,125,818,94965,5.975043438565798e-07
4090,111,775,95024,6.309645871125483e-07
4088,109,729,95074,3.355533543255512e-07
4087,101,668,95144,3.662848025505143e-07
4086,93,617,95204,1.1899747011378538e-06
4083,89,564,95264,0.0
4083,86,521,95310,9.401840786407572e-07
4081,77,507,95335,9.666192539922585e-07
4079,73,475,95373,1.032244745229094e-06
4077,65,449,95409,0.0
4077,59,420,95444,1.7519885069553944e-06
4074,56,401,95469,1.8363516833835885e-06
4071,53,382,95494,0.0
4071,44,358,95527,6.861449494928702e-07
4070,44,327,95559,7.51376898165889e-07
4069,42,297,95592,1.654953731631048e-06
4067,39,277,95617,8.876587910619861e-07
4066,37,267,95630,4.605654638539013e-06
4061,38,255,95646,1.931331508225058e-06
4059,38,238,95665,1.035151680775784e-06
4058,36,225,95681,0.0
4058,30,215,95697,0.0
4058,26,204,95712,0.0
4058,24,188,95730,0.0
4058,22,176,95744,1.4001523365742194e-06
4057,20,165,95758,0.0
4057,16,152,95775,0.0
4057,16,144,95783,0.0
4057,15,134,95794,1.839459346108992e-06
4056,13,124,95807,1.988292931220971e-06
4055,13,119,95813,0.0
4055,12,114,95819,0.0
4055,12,110,95823,0.0
4055,9,106,95830,0.0
4055,9,103,95833,0.0
4055,8,96,95841,0.0
4055,7,90,95848,0.0
4055,7,85,95853,0.0
4055,6,75,95864,3.2881216605014386e-06
4054,6,70,95870,0.0
4054,6,61,95879,4.043769763924721e-06
4053,7,58,95882,0.0
4053,7,52,95888,0.0
4053,6,49,95892,0.0
4053,6,42,95899,0.0
4053,6,37,95904,0.0
4053,5,35,95907,0.0
4053,5,33,95909,0.0
4053,5,32,95910,0.0
4053,4,32,95911,0.0
4053,4,32,95911,0.0
4053,4,28,95915,0.0
4053,3,28,95916,8.811814881392972e-06
4052,3,29,95916,0.0
4052,3,27,95918,0.0
4052,3,26,95919,0.0
4052,2,27,95919,0.0
4052,1,24,95923,0.0
4052,1,21,95926,0.0
4052,1,20,95927,0.0
4052,1,19,95928,0.0
4052,1,17,95930,0.0
4052,1,16,95931,0.0
4052,0,15,95933,0.0
4052,0,15,95933,0.0
4052,0,13,95935,0.0
4052,0,12,95936,0.0
4052,0,12,95936,0.0
4052,0,12,95936,0.0
4052,0,11,95937,0.0
4052,0,11,95937,0.0
4052,0,10,95938,0.0
4052,0,8,95940,0.0
4052,0,7,95941,0.0
4052,0,4,95944,0.0
4052,0,4,95944,0.0
4052,0,4,95944,0.0
4052,0,4,95944,0.0
4052,0,4,95944,0.0
4052,0,4,95944,0.0
4052,0,4,95944,0.0
4052,0,3,95945,0.0
4052,0,3,95945,0.0
4052,0,3,95945,0.0
4052,0,3,95945,0.0
4052,0,3,95945,0.0
4052,0,2,95946,0.0
4052,0,2,95946,0.0
4052,0,1,95947,0.0
4052,0,1,95947,0.0
