S,E,I,R,Beta
99200,0,800,0,4.246471774193548e-06
98863,337,728,72,3.5708200036614103e-06
98606,562,703,129,4.385457603314529e-06
98302,817,691,190,4.740405250472855e-06
97980,1055,726,239,4.554817225306564e-06
97656,1288,768,288,5.506680763769422e-06
97243,1574,838,345,6.135749732291103e-06
96743,1930,919,408,6.489941035680087e-06
96166,2290,1078,466,6.954965048262056e-06
95445,2791,1219,545,6.704057256774546e-06
94665,3283,1416,636,6.960315904344222e-06
93732,3887,1628,753,6.638457220969064e-06
92719,4510,1890,881,6.505404536013149e-06
91579,5207,2192,1022,6.311610182521205e-06
90312,5938,2561,1189,5.858470625619636e-06
88957,6701,2958,1384,6.050130821537916e-06
87365,7588,3433,1614,5.694775155489784e-06
85657,8561,3908,1874,5.263668004195974e-06
83895,9406,4532,2167,5.197098651295038e-06
81919,10485,5102,2494,5.036478724916141e-06
79814,11486,5797,2903,4.741920255261069e-06
77620,12533,6489,3358,4.719301992800215e-06
75243,13646,7220,3891,4.50065334024133e-06
72798,14736,8029,4437,4.241267072840786e-06
70319,15759,8821,5101,4.117469442810735e-06
67765,16809,9662,5764,4.021410275440945e-06
65132,17787,10534,6547,3.760382108925129e-06
62552,18534,11559,7355,3.507420091040012e-06
60016,19251,12412,8321,3.522532566887524e-06
57392,19931,13361,9316,3.441510246222361e-06
54753,20591,14293,10363,3.2111543044375333e-06
52240,21036,15198,11526,3.056892510439533e-06
49813,21419,16020,12748,3.092715319589898e-06
47345,21773,16876,14006,2.9186694241667983e-06
45013,21891,17756,15340,2.8514202552693508e-06
42734,22047,18461,16758,2.725270981742771e-06
40584,22053,19153,18210,2.777544235923388e-06
38425,22006,19827,19742,2.744625854237725e-06
36334,21858,20484,21324,2.6979613849063595e-06
34326,21693,20979,23002,2.6300983787048774e-06
32432,21395,21481,24692,2.434431850801848e-06
30736,20863,21972,26429,2.5483785003733395e-06
29015,20549,22270,28166,2.4065096162499293e-06
27460,20020,22607,29913,2.3003013813631968e-06
26032,19410,22991,31567,2.292391103469392e-06
24660,18795,23216,33329,2.1100194904316902e-06
23452,18088,23214,35246,2.242775474656152e-06
22231,17472,23197,37100,2.2397067716169085e-06
21076,16914,23070,38940,2.1533315185293867e-06
20029,16230,22988,40753,2.0220375948176e-06
19098,15553,22772,42577,2.1683162701788845e-06
18155,14988,22503,44354,2.0487491413519784e-06
17318,14286,22211,46185,1.910827538642665e-06
16583,13597,21840,47980,1.8416627293187623e-06
15916,12875,21414,49795,1.962882888034132e-06
15247,12236,21033,51484,1.8210724532042145e-06
14663,11681,20446,53210,1.9112761080900086e-06
14090,11109,19929,54872,1.8696607164091149e-06
13565,10499,19504,56432,1.7159805717737975e-06
13111,9892,18893,58104,1.5381129678413318e-06
12730,9337,18286,59647,1.821456221600426e-06
12306,8821,17706,61167,1.7394095065457698e-06
11927,8302,17218,62553,1.5241594910487671e-06
11614,7772,16672,63942,1.7146226656755183e-06
11282,7324,16105,65289,1.5795561623301613e-06
10995,6874,15469,66662,1.76973818840133e-06
10694,6482,14909,67915,1.6997325699731918e-06
10423,6123,14318,69136,1.6349886060726398e-06
10179,5745,13768,70308,1.6768410244536797e-06
9944,5368,13311,71377,1.427874392745419e-06
9755,5049,12775,72421,1.3320480941581469e-06
9589,4718,12245,73448,1.6692599101980752e-06
9393,4455,11718,74434,1.6535356853988093e-06
9211,4159,11272,75358,1.5121396108997027e-06
9054,3893,10758,76295,1.5810612354051107e-06
8900,3642,10316,77142,1.524848495410206e-06
8760,3397,9830,78013,1.3354886959591595e-06
8645,3167,9396,78792,1.5019373761055552e-06
8523,2969,8962,79546,1.3877410568402242e-06
8417,2793,8544,80246,1.5434921033275351e-06
8306,2653,8089,80952,1.5032617654716963e-06
8205,2506,7673,81616,1.2071738210379103e-06
8129,2320,7320,82231,1.3612466195708947e-06
8048,2153,7001,82798,1.0648862147781786e-06
7988,1988,6632,83392,1.1325794481831312e-06
7928,1856,6311,83905,1.4590193055835589e-06
7855,1736,6058,84351,1.2398711458657969e-06
7796,1607,5774,84823,1.1107629733116536e-06
7746,1497,5463,85294,1.3469955547728802e-06
7689,1397,5190,85724,1.4283598594794606e-06
7632,1326,4902,86140,1.3364672956830182e-06
7582,1246,4636,86536,9.957282688279695e-07
7547,1158,4385,86910,1.0576064643324486e-06
7512,1094,4118,87276,1.0990994625532933e-06
7478,1032,3887,87603,9.976954610980309e-07
7449,960,3677,87914,1.131801042666234e-06
7418,894,3468,88220,8.163067298192651e-07
7397,822,3296,88485,1.2715073416013577e-06
7366,769,3125,88740,7.385283736084713e-07
