S,E,I,R,Beta
99500,0,500,0,5.045226130653267e-06
99249,251,459,41,4.456123439097338e-06
99046,430,449,75,5.868906967121124e-06
98785,652,468,95,5.602255437756779e-06
98526,829,506,139,8.023403304631213e-06
98126,1138,551,185,9.247712291685573e-06
97626,1537,608,229,9.636669265197904e-06
97054,1942,726,278,9.29589565344356e-06
96399,2414,851,336,8.215950380243082e-06
95725,2820,1053,402,8.700532771221376e-06
94848,3423,1258,471,9.319572013070464e-06
93736,4204,1509,551,9.282587878605864e-06
92423,5064,1838,675,8.900742207697477e-06
90911,6091,2172,826,8.320727658825979e-06
89268,7127,2610,995,7.476732425858884e-06
87526,8181,3085,1208,7.669867283890379e-06
85455,9411,3656,1478,6.952102319582382e-06
83283,10621,4328,1768,6.536295427059015e-06
80927,11938,5013,2122,6.248658895449932e-06
78392,13248,5827,2533,6.138485672888277e-06
75588,14747,6657,3008,5.979856694731571e-06
72579,16291,7566,3564,5.709002432515794e-06
69444,17803,8584,4169,5.332932546425334e-06
66265,19183,9660,4892,4.886584528929658e-06
63137,20377,10823,5663,4.88781619632365e-06
59797,21641,12056,6506,4.287620805623503e-06
56706,22586,13268,7440,4.352881335239318e-06
53431,23664,14398,8507,4.0582371960296176e-06
50309,24470,15565,9656,3.8988093096389335e-06
47256,25098,16745,10901,3.8228148929083584e-06
44231,25695,17824,12250,3.5516167832280234e-06
41431,25884,19002,13683,3.36986513560928e-06
38778,25953,20095,15174,3.3724998890270443e-06
36150,25987,21120,16743,3.4159017561507187e-06
33542,25947,22064,18447,3.183479684037966e-06
31186,25722,22891,20201,3.163002226795592e-06
28928,25436,23667,21969,3.1607899577134213e-06
26764,25076,24363,23797,2.8862758308114305e-06
24882,24490,24837,25791,2.813942111958281e-06
23143,23761,25297,27799,2.93450249697552e-06
21425,23147,25581,29847,2.8189679320502834e-06
19880,22346,25916,31858,2.6882238018324485e-06
18495,21492,26079,33934,2.6040203233419918e-06
17239,20670,26051,36040,2.582982838334696e-06
16079,19829,25919,38173,2.4523001172585777e-06
15057,18873,25903,40167,2.443455221981869e-06
14104,17947,25633,42316,2.295812179683029e-06
13274,16982,25411,44333,2.377665733129482e-06
12472,16108,25127,46293,2.169862282414826e-06
11792,15189,24705,48314,2.3856815717185995e-06
11097,14383,24256,50264,2.2736659198342843e-06
10485,13554,23728,52233,2.1745414812478157e-06
9944,12707,23246,54103,2.23223725754183e-06
9428,12000,22571,56001,2.142863305603116e-06
8972,11322,21912,57794,2.197416912004196e-06
8540,10644,21248,59568,2.182324144352586e-06
8144,10015,20581,61260,2.2015174313883077e-06
7775,9363,19977,62885,1.8864137488014757e-06
7482,8702,19419,64397,1.9890847015448607e-06
7193,8066,18773,65968,2.0661434120213807e-06
6914,7570,17997,67519,2.0493242943826864e-06
6659,7037,17330,68974,1.9583975697845945e-06
6433,6510,16731,70326,1.886082073576842e-06
6230,6040,16105,71625,1.6644382794890871e-06
6063,5635,15422,72880,2.1389553979245247e-06
5863,5264,14798,74075,2.09772459812841e-06
5681,4900,14169,75250,1.9753003229839648e-06
5522,4585,13491,76402,1.6107965896536764e-06
5402,4264,12857,77477,1.886153665313464e-06
5271,3976,12243,78510,1.518606344585447e-06
5173,3691,11669,79467,1.5737925569452402e-06
5078,3435,11038,80449,1.5699997595045825e-06
4990,3188,10503,81319,1.7553911975145186e-06
4898,2981,9984,82137,1.6972848677115726e-06
4815,2768,9522,82895,1.592202830064192e-06
4742,2572,9000,83686,1.1715638033647311e-06
4692,2358,8580,84370,1.9375339068433696e-06
4614,2172,8185,85029,1.5093104596009225e-06
4557,2019,7716,85708,1.166037745722547e-06
4516,1861,7353,86270,1.2949409247950108e-06
4473,1705,6927,86895,1.3232435047866396e-06
4432,1559,6595,87414,1.6079898621371077e-06
4385,1469,6193,87953,8.101249415191058e-07
4363,1360,5833,88444,1.4145728271012037e-06
4327,1263,5494,88916,1.261960334231036e-06
4297,1179,5169,89355,1.1705809768975488e-06
4271,1097,4856,89776,1.5429140323016769e-06
4239,1023,4555,90183,1.346547103641918e-06
4213,944,4278,90565,9.432279947405608e-07
4196,854,4065,90885,1.1725570067902776e-06
4176,792,3800,91232,1.1973180076628352e-06
4157,726,3567,91550,1.0790382720712726e-06
4141,670,3346,91843,9.382361996641692e-07
4128,611,3150,92111,1.153562200073828e-06
4113,570,2979,92338,7.345363569787932e-07
4104,523,2792,92581,1.0472695588062803e-06
4092,479,2631,92798,1.2074992764292797e-06
4079,452,2466,93003,8.947376897514956e-07
4070,421,2297,93212,1.0696571427960196e-06
4060,380,2165,93395,9.101354964220298e-07
4052,348,2037,93563,7.269269743700088e-07
4046,307,1935,93712,1.7882209883497403e-06
4032,301,1807,93860,8.235170105673703e-07
4026,282,1699,93993,1.3157560026981769e-06
4017,263,1588,94132,6.270579257300051e-07
4013,247,1480,94260,6.734868434345135e-07
4009,230,1407,94354,1.2409888695708289e-06
4002,211,1320,94467,3.785985794981298e-07
4000,187,1223,94590,1.0220768601798855e-06
3995,173,1122,94710,1.1154763418622651e-06
3990,161,1050,94799,1.1934598400763815e-06
3985,155,992,94868,1.0118589873315255e-06
3981,139,924,94956,5.437081548611315e-07
3979,131,857,95033,1.1730194958772764e-06
3975,122,800,95103,0.0
3975,112,750,95163,1.341719077568134e-06
3971,100,706,95223,1.070081033669743e-06
3968,99,649,95284,3.883145285550972e-07
3967,95,607,95331,4.152877383388242e-07
3966,85,572,95377,4.408098205375059e-07
3965,82,523,95430,2.411154967340906e-06
3960,78,485,95477,0.0
3960,66,453,95521,1.6723526657301492e-06
3957,62,423,95558,5.974390179058448e-07
3956,57,404,95583,0.0
3956,53,374,95617,6.758839209918732e-07
3955,48,362,95635,6.984654713594234e-07
3954,45,335,95666,0.0
3954,42,308,95696,8.211313218900473e-07
3953,36,293,95718,0.0
3953,32,272,95743,0.0
3953,30,244,95773,0.0
3953,27,224,95796,0.0
3953,25,209,95813,0.0
3953,20,202,95825,1.2523387426018089e-06
3952,17,184,95847,0.0
3952,14,163,95871,0.0
3952,13,145,95890,0.0
3952,13,131,95904,0.0
3952,12,121,95915,0.0
3952,10,108,95930,0.0
3952,9,98,95941,0.0
3952,7,92,95949,0.0
3952,6,90,95952,2.8115159694107063e-06
3951,7,84,95958,0.0
3951,6,76,95967,0.0
3951,3,69,95977,0.0
3951,3,65,95981,0.0
3951,2,64,95983,0.0
3951,2,60,95987,0.0
3951,2,55,95992,0.0
3951,2,52,95995,0.0
3951,2,50,95997,0.0
3951,2,48,95999,0.0
3951,1,46,96002,0.0
3951,1,40,96008,0.0
3951,1,35,96013,0.0
3951,1,31,96017,8.164531641642376e-06
3950,2,29,96019,0.0
3950,2,28,96020,0.0
3950,2,25,96023,0.0
3950,1,23,96026,0.0
3950,0,22,96028,0.0
3950,0,21,96029,0.0
3950,0,20,96030,0.0
3950,0,19,96031,0.0
3950,0,16,96034,0.0
3950,0,15,96035,1.6877637130801688e-05
3949,1,14,96036,0.0
3949,1,14,96036,0.0
3949,1,12,96038,0.0
3949,1,12,96038,0.0
3949,1,11,96039,0.0
3949,0,11,96040,0.0
3949,0,10,96041,0.0
3949,0,10,96041,0.0
3949,0,10,96041,0.0
3949,0,10,96041,0.0
3949,0,9,96042,0.0
3949,0,8,96043,0.0
3949,0,7,96044,0.0
3949,0,5,96046,0.0
3949,0,5,96046,0.0
3949,0,5,96046,0.0
3949,0,4,96047,0.0
3949,0,4,96047,0.0
3949,0,4,96047,0.0
3949,0,4,96047,0.0
3949,0,4,96047,0.0
3949,0,4,96047,0.0
3949,0,4,96047,0.0
3949,0,3,96048,0.0
3949,0,3,96048,0.0
3949,0,2,96049,0.0
3949,0,2,96049,0.0
3949,0,2,96049,0.0
3949,0,2,96049,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,1,96050,0.0
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
3949,0,0,96051,
