S,E,I,R,Beta
99300,0,700,0,3.121852970795569e-06
99083,217,640,60,3.2012302816830334e-06
98880,395,619,106,4.1008568993731405e-06
98629,604,611,156,3.3686058447236324e-06
98426,740,633,201,4.0607567536403724e-06
98173,926,656,245,4.86013615089142e-06
97860,1155,685,300,4.967620957094971e-06
97527,1384,727,362,5.288980814666369e-06
97152,1613,825,410,5.68930410827644e-06
96696,1897,917,490,5.492260356327928e-06
96209,2217,1019,555,5.344922376273743e-06
95685,2541,1143,631,6.062104754541675e-06
95022,2959,1302,717,5.795407844916244e-06
94305,3384,1481,830,5.978561451431473e-06
93470,3848,1724,958,5.895411185692545e-06
92520,4439,1924,1117,6.055891269899052e-06
91442,5100,2182,1276,5.452911294304428e-06
90354,5676,2520,1450,5.059464518923978e-06
89202,6244,2889,1665,4.679777167171629e-06
87996,6859,3229,1916,4.705442071461031e-06
86659,7505,3672,2164,4.4090124513528485e-06
85256,8157,4132,2455,4.0223937817800335e-06
83839,8775,4609,2777,3.962072270004558e-06
82308,9436,5100,3156,3.902129447784362e-06
80670,10158,5591,3581,3.664977429126753e-06
79017,10815,6122,4046,3.5659498991605185e-06
77292,11468,6699,4541,3.3373304818625478e-06
75564,12055,7313,5068,3.4762968275550405e-06
73643,12791,7928,5638,3.2200508924247727e-06
71763,13374,8544,6319,3.263512369915516e-06
69762,14020,9219,6999,3.1455250269834893e-06
67739,14685,9834,7742,2.90176921544594e-06
65806,15118,10582,8494,2.8620291210328597e-06
63813,15644,11232,9311,2.7638738598887786e-06
61832,16052,11883,10233,2.712488510508401e-06
59839,16480,12528,11153,2.5691544341300496e-06
57913,16746,13174,12167,2.6201072704684253e-06
55914,17080,13847,13159,2.408810201743369e-06
54049,17281,14383,14287,2.4183586340877345e-06
52169,17432,14968,15431,2.3320274560131984e-06
50348,17522,15514,16616,2.278840827720463e-06
48568,17630,16025,17777,2.179102153379497e-06
46872,17512,16552,19064,2.160280033336988e-06
45196,17442,17015,20347,2.068893933932765e-06
43605,17251,17395,21749,2.0738053890529115e-06
42032,17099,17735,23134,2.029680502263959e-06
40519,16901,18094,24486,2.088247096280137e-06
38988,16732,18365,25915,1.9831997285195096e-06
37568,16436,18631,27365,1.9459105224508584e-06
36206,16158,18736,28900,1.8824934442644904e-06
34929,15908,18684,30479,1.8724714089398552e-06
33707,15562,18730,32001,1.8833193832007057e-06
