S,E,I,R,Beta
99100,0,900,0,4.608139926000673e-06
98689,411,818,82,3.864849100806933e-06
98377,681,790,152,4.838014648633396e-06
98001,1005,779,215,4.833463031258005e-06
97632,1275,824,269,4.810514935418278e-06
97245,1538,890,327,5.095435425754826e-06
96804,1833,972,391,6.079060434022809e-06
96232,2227,1069,472,6.367135363003705e-06
95577,2656,1212,555,6.819791179030016e-06
94787,3184,1348,681,6.605470788651576e-06
93943,3679,1594,784,6.491028603786024e-06
92971,4284,1820,925,6.7550309023456566e-06
91828,4984,2113,1075,6.462832702659127e-06
90574,5765,2416,1245,6.2423802746194e-06
89208,6536,2839,1417,5.800328634222163e-06
87739,7367,3240,1654,5.547457744694245e-06
86162,8191,3744,1903,5.489931806057244e-06
84391,9159,4244,2206,5.659554420683821e-06
82364,10253,4849,2534,5.325714435202e-06
80237,11367,5450,2946,5.115579042042079e-06
78000,12447,6164,3389,4.754654819547746e-06
75714,13483,6886,3917,4.668500017695802e-06
73280,14610,7623,4487,4.360797334199478e-06
70844,15599,8456,5101,4.099777746641427e-06
68388,16509,9361,5742,4.036364343664633e-06
65804,17415,10289,6492,3.704265196699229e-06
63296,18153,11173,7378,3.723100801739568e-06
60663,19021,12064,8252,3.607353596866036e-06
58023,19776,12988,9213,3.4434588906820355e-06
55428,20406,13928,10238,3.2720157071676203e-06
52902,20908,14821,11369,3.1655718749330966e-06
50420,21350,15677,12553,3.094501182729485e-06
47974,21614,16650,13762,3.1285715197834264e-06
45475,21969,17438,15118,3.017680924189689e-06
43082,22148,18289,16481,2.799752826753435e-06
40876,22085,19092,17947,2.730634880733762e-06
38745,21990,19793,19472,2.679689881250423e-06
36690,21814,20386,21110,2.7742038456107297e-06
34615,21687,20970,22728,2.550020385697816e-06
32764,21357,21480,24399,2.354459986627463e-06
31107,20820,21949,26124,2.532340644669456e-06
29378,20524,22161,27937,2.4468322475680358e-06
27785,19989,22498,29728,2.423585353629018e-06
26270,19515,22634,31581,2.3158613562928647e-06
24893,19037,22685,33385,2.2790955029647234e-06
23606,18413,22788,35193,2.2958226913121502e-06
22371,17833,22816,36980,2.074775228373389e-06
21312,17126,22729,38833,2.186207722086995e-06
20253,16506,22636,40605,2.074395057322537e-06
19302,15806,22462,42430,1.988183803874626e-06
18440,15132,22195,44233,2.091499179770707e-06
17584,14443,21907,46066,2.1338860987881063e-06
16762,13869,21547,47822,2.0156667476458938e-06
16034,13197,21288,49481,1.918953977776556e-06
15379,12531,21026,51064,1.7565623856398257e-06
14811,11819,20612,52758,1.909695123167998e-06
14228,11225,20153,54394,1.879772118887921e-06
13689,10675,19639,55997,1.7631418258898116e-06
13215,10089,19126,57570,1.800197182916928e-06
12760,9521,18610,59109,1.861337906104346e-06
12318,9023,18040,60619,1.7955444576807725e-06
11919,8554,17490,62037,1.6261854424167016e-06
11580,8025,16953,63442,1.6198395503080905e-06
11262,7553,16344,64841,1.51032676691064e-06
10984,7067,15785,66164,1.436131594410599e-06
10735,6578,15276,67411,1.6220712923505437e-06
10469,6195,14694,68642,1.586151225243966e-06
10225,5778,14196,69801,1.5776337010115456e-06
9996,5361,13740,70903,1.5071530795724404e-06
9789,5046,13166,71999,1.5285302815116722e-06
9592,4743,12615,73050,1.925570820180776e-06
9359,4487,12125,74029,1.5069016757671924e-06
9188,4221,11623,74968,1.582513706722417e-06
9019,3965,11125,75891,1.5049377655909934e-06
8868,3712,10632,76788,1.304561204157083e-06
8745,3486,10161,77608,1.4630093009690915e-06
8615,3257,9767,78361,1.4736868751723637e-06
8491,3037,9330,79142,1.4137660164226596e-06
8379,2814,8913,79894,1.5398617929853458e-06
8264,2656,8441,80639,1.5769156973987083e-06
8154,2531,7956,81359,1.3564918555612405e-06
8066,2363,7549,82022,1.2481476093522649e-06
7990,2222,7159,82629,1.5034857267631472e-06
7904,2097,6808,83191,1.22652797137923e-06
7838,1956,6460,83746,1.2244862490194236e-06
7776,1849,6086,84289,1.4157501058220377e-06
7709,1749,5776,84766,1.5271569834732867e-06
7641,1649,5464,85246,1.2454963331629877e-06
7589,1549,5156,85706,1.6356203770084523e-06
7525,1454,4936,86085,9.961392871950331e-07
7488,1345,4682,86485,1.1694633384082336e-06
7447,1259,4397,86897,1.2215807260703254e-06
7407,1184,4150,87259,1.5289997576372724e-06
7360,1117,3918,87605,9.7099229864394e-07
7332,1044,3685,87939,9.62306456114014e-07
7306,969,3491,88234,1.3330590890987682e-06
7272,901,3306,88521,1.3310465952826375e-06
7240,856,3102,88802,9.350588285582996e-07
7219,792,2941,89048,8.478137168629065e-07
7201,712,2810,89277,9.389759528258482e-07
7182,650,2672,89496,1.3027412176482457e-06
7157,608,2514,89721,7.225153226047589e-07
7144,557,2370,89929,1.1812455998601403e-06
7124,506,2259,90111,5.59245331979214e-07
7115,462,2152,90271,1.1102780397453414e-06
7098,436,2017,90449,6.984866448655016e-07
7088,405,1900,90607,8.167993346798146e-07
7077,370,1807,90746,4.691847656644958e-07
7071,343,1695,90891,1.0846579718814935e-06
7058,322,1589,91031,8.916500715727512e-07
7048,299,1479,91174,8.633928345301877e-07
7039,287,1374,91300,1.0339565816816393e-06
7029,269,1291,91411,1.212196147883081e-06
7018,261,1210,91511,8.243265840612922e-07
7011,247,1139,91603,1.5027182294372731e-06
6999,227,1076,91698,9.295008155705728e-07
6992,222,999,91787,1.002146311070796e-06
6985,206,927,91882,1.0810652198925267e-06
6978,191,867,91964,1.32233022354323e-06
6970,182,803,92045,8.933500806695123e-07
6965,171,762,92102,1.5073492697834882e-06
6957,164,715,92164,6.031053896513146e-07
6954,151,667,92228,8.623815788395708e-07
6950,142,627,92281,6.884444597432102e-07
6947,133,591,92329,1.4613911420698706e-06
6941,131,558,92370,5.163851592970758e-07
6939,116,522,92423,0.0
6939,99,492,92470,2.9291257028437125e-07
6938,95,467,92500,6.172751868337671e-07
6936,81,441,92542,6.53856313767337e-07
6934,68,423,92575,6.818766062455806e-07
6932,60,400,92608,3.606462781304097e-07
6931,53,372,92644,3.878476472386023e-07
6930,49,347,92674,8.31701119885558e-07
6928,50,324,92698,0.0
6928,44,297,92731,4.859993312649201e-07
6927,41,278,92754,5.192900681620143e-07
6926,38,261,92775,0.0
6926,32,238,92804,1.21330657587898e-06
6924,29,215,92832,0.0
6924,23,204,92849,1.4159332132621969e-06
6922,23,189,92866,0.0
6922,21,171,92886,8.448357723742081e-07
6921,20,156,92903,1.852407574124089e-06
6919,19,150,92912,0.0
6919,18,140,92923,0.0
6919,15,137,92929,0.0
6919,15,123,92943,2.350074086085564e-06
6917,13,120,92950,1.204761216326924e-06
6916,14,112,92958,1.291002230851855e-06
6915,14,105,92966,1.377268188548015e-06
6914,14,92,92980,0.0
6914,13,85,92988,0.0
6914,11,85,92990,0.0
6914,11,78,92997,1.8542830229263557e-06
6913,10,69,93008,0.0
6913,7,64,93016,0.0
6913,7,58,93022,2.494051686727156e-06
6912,7,54,93027,0.0
6912,5,50,93033,0.0
6912,5,46,93037,0.0
6912,4,47,93037,0.0
6912,4,44,93040,0.0
6912,3,41,93044,0.0
6912,3,36,93049,0.0
6912,3,35,93050,0.0
6912,2,30,93056,0.0
6912,2,24,93062,0.0
6912,2,21,93065,0.0
6912,1,19,93068,0.0
6912,1,19,93068,0.0
6912,1,18,93069,8.037551440329219e-06
6911,1,16,93072,0.0
6911,1,16,93072,0.0
6911,1,15,93073,0.0
6911,1,14,93074,0.0
6911,1,14,93074,0.0
6911,0,13,93076,0.0
6911,0,13,93076,0.0
6911,0,11,93078,0.0
6911,0,11,93078,0.0
6911,0,10,93079,0.0
6911,0,9,93080,0.0
6911,0,7,93082,0.0
6911,0,7,93082,0.0
6911,0,6,93083,0.0
6911,0,5,93084,0.0
6911,0,5,93084,0.0
6911,0,5,93084,0.0
6911,0,4,93085,0.0
6911,0,4,93085,0.0
6911,0,3,93086,0.0
6911,0,3,93086,0.0
6911,0,2,93087,0.0
6911,0,2,93087,0.0
6911,0,2,93087,0.0
6911,0,2,93087,0.0
6911,0,2,93087,0.0
6911,0,2,93087,0.0
6911,0,2,93087,0.0
6911,0,2,93087,0.0
6911,0,2,93087,0.0
6911,0,1,93088,0.0
6911,0,1,93088,0.0
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
6911,0,0,93089,
