S,E,I,R,Beta
99400,0,600,0,3.2863849765258217e-06
99204,196,559,41,3.119644535078834e-06
99031,337,553,79,3.542463907451268e-06
98837,490,540,133,3.784757470118216e-06
98635,634,556,175,4.43098656371704e-06
98392,811,585,212,4.742933029785619e-06
98119,998,622,261,4.604291612694592e-06
97838,1171,677,314,4.800990924526822e-06
97520,1377,727,376,5.529144799275118e-06
97128,1653,781,438,5.866303541159198e-06
96683,1908,905,504,5.337257836925973e-06
96216,2206,1002,576,6.420600223017837e-06
95597,2588,1164,651,5.3650909331688684e-06
95000,2920,1335,745,5.787502464025232e-06
94266,3372,1496,866,5.835971504461547e-06
93443,3845,1733,979,5.749159336740668e-06
92512,4387,1973,1128,5.478666248943932e-06
91512,4927,2273,1288,5.374824904742526e-06
90394,5542,2612,1452,5.001924364398144e-06
89213,6172,2953,1662,4.71443882943308e-06
87971,6786,3361,1882,4.677503690755032e-06
86588,7481,3772,2159,4.442608261617614e-06
85137,8164,4201,2498,4.219084421941692e-06
83628,8864,4685,2823,3.940814479573335e-06
82084,9534,5177,3205,3.743979852183063e-06
80493,10164,5733,3610,3.6297336328749886e-06
78818,10799,6284,4099,3.5696092129126365e-06
77050,11567,6803,4580,3.485502779006437e-06
75223,12236,7409,5132,3.4521910573082787e-06
73299,12890,8102,5709,3.307129451409292e-06
71335,13559,8757,6349,3.047957652662478e-06
69431,14097,9407,7065,3.008555242517977e-06
67466,14599,10097,7838,2.818538104085271e-06
65546,15090,10724,8640,2.8524062409658392e-06
63541,15634,11280,9545,2.733199237751333e-06
61582,15994,11927,10497,2.701199490779239e-06
59598,16361,12522,11519,2.6598376293610355e-06
57613,16604,13232,12551,2.548747531558348e-06
55670,16886,13761,13683,2.408380789204063e-06
53825,17007,14378,14790,2.3607827849186684e-06
51998,17222,14816,15964,2.4026405900143857e-06
50147,17408,15336,17109,2.1936029721029148e-06
48460,17301,15902,18337,2.1787908222219325e-06
46781,17288,16281,19650,2.2504026996503017e-06
45067,17238,16770,20925,2.1130666923674853e-06
43470,17124,17148,22258,2.088745357069208e-06
41913,17010,17431,23646,1.9737593944565308e-06
40471,16746,17805,24978,2.001148634336445e-06
39029,16561,17973,26437,2.007218525197985e-06
37621,16367,18137,27875,1.90962735583073e-06
36318,16083,18197,29402,1.971617645518539e-06
35015,15768,18372,30845,1.8700579288917236e-06
33812,15416,18419,32353,1.862606357793566e-06
32652,15050,18439,33859,1.7971325431491025e-06
31570,14648,18484,35298,1.87305107578937e-06
30477,14313,18445,36765,1.7219656454867828e-06
29509,13895,18409,38187,1.7303866804361512e-06
28569,13350,18435,39646,1.796192817425554e-06
27623,12923,18304,41150,1.6119098835494592e-06
26808,12412,18103,42677,1.5392375005631508e-06
26061,11896,17942,44101,1.6232292029019438e-06
25302,11537,17652,45509,1.6434151632283824e-06
24568,11075,17412,46945,1.5498692667741018e-06
23905,10626,17054,48415,1.535533609089986e-06
23279,10202,16730,49789,1.4712767115358137e-06
22706,9764,16395,51135,1.555344182758905e-06
22127,9367,16081,52425,1.495119977574774e-06
21595,8932,15729,53744,1.5220755941346272e-06
21078,8533,15409,54980,1.4901895250748129e-06
20594,8171,14965,56270,1.4147153302349554e-06
20158,7813,14580,57449,1.5277115996249655e-06
19709,7454,14185,58652,1.4021424486232385e-06
19317,7067,13776,59840,1.4580382309047947e-06
18929,6747,13419,60905,1.3464129556956794e-06
18587,6435,13002,61976,1.3572329139210528e-06
18259,6121,12628,62992,1.444217727801233e-06
17926,5836,12255,63983,1.5749957677678756e-06
17580,5578,11870,64972,1.2795040699730586e-06
17313,5291,11418,65978,1.4316078391688653e-06
17030,5042,10989,66939,1.2984745809173291e-06
16787,4792,10592,67829,1.3497712677609651e-06
16547,4552,10280,68621,1.3403631067171238e-06
16319,4321,9881,69479,1.1473007743058503e-06
16134,4078,9533,70255,1.170309847724354e-06
15954,3848,9203,70995,1.4166557386660289e-06
15746,3660,8866,71728,1.2248929536679012e-06
15575,3445,8538,72442,1.2182342596801684e-06
15413,3287,8199,73101,1.210719022525285e-06
15260,3132,7864,73744,1.1249565016819349e-06
15125,2961,7587,74327,1.0544352181362858e-06
15004,2785,7308,74903,9.849590191384105e-07
14896,2599,7023,75482,9.558894490146155e-07
14796,2442,6731,76031,1.064343842664436e-06
14690,2313,6458,76539,1.0646369556358402e-06
14589,2181,6184,77046,1.1195058532199694e-06
14488,2075,5886,77551,1.055392040148802e-06
14398,1966,5597,78039,8.686414792239696e-07
14328,1844,5351,78477,1.1217031188876963e-06
14242,1738,5081,78939,1.0502517550190497e-06
14166,1638,4831,79365,1.052078683912691e-06
14094,1533,4665,79708,7.908924476007137e-07
14042,1439,4415,80104,9.516830514765362e-07
13983,1357,4185,80475,7.518944107843531e-07
13939,1239,4021,80801,1.248913467585227e-06
13869,1206,3804,81121,1.0614569148193715e-06
13813,1163,3568,81456,1.156543569309343e-06
13756,1099,3407,81738,8.961588328017689e-07
