S,E,I,R,Beta
99400,0,600,0,4.594232059020792e-06
99126,274,558,42,3.814702507080341e-06
98915,467,534,84,3.275236692647056e-06
98742,588,548,122,3.751574367588053e-06
98539,727,558,176,6.2380919280872766e-06
98196,997,580,227,7.25150683853967e-06
97783,1307,632,278,8.058401598890439e-06
97285,1646,738,331,7.744128425505872e-06
96729,2029,859,383,7.919103731725991e-06
96071,2507,969,453,7.551604501654312e-06
95368,2967,1120,545,7.90172205112227e-06
94524,3524,1323,629,8.004461899768911e-06
93523,4173,1562,742,7.605269352285564e-06
92412,4841,1876,871,6.806452276802125e-06
91232,5535,2213,1020,6.99368531633568e-06
89820,6381,2589,1210,6.286982789234105e-06
88358,7191,3062,1389,5.913831133715876e-06
86758,8092,3490,1660,5.743341274490694e-06
85019,9039,3989,1953,5.549317716841676e-06
83137,10038,4543,2282,5.189421963817015e-06
81177,10981,5199,2643,4.8265656104669685e-06
79140,11921,5862,3077,4.781010327068529e-06
76922,12944,6590,3544,4.6911127165492e-06
74544,14038,7336,4082,4.291815795836578e-06
72197,14966,8156,4681,4.237153339974246e-06
69702,15976,8983,5339,4.195593784532695e-06
67075,17023,9853,6049,3.903826805664589e-06
64495,17918,10716,6871,3.689618204385228e-06
61945,18655,11640,7760,3.661379025124549e-06
59305,19388,12595,8712,3.628104677781631e-06
56595,20240,13454,9711,3.4527179174245677e-06
53966,20805,14406,10823,3.2285690710728656e-06
51456,21278,15294,11972,3.172936888071737e-06
48959,21630,16201,13210,3.1152893092843707e-06
46488,21888,17084,14540,3.0873796742877905e-06
44036,22238,17826,15900,3.0051501470849656e-06
41677,22343,18679,17301,2.790035626173007e-06
39505,22280,19438,18777,2.751666858337041e-06
37392,22158,20072,20378,2.7567104167402144e-06
35323,21956,20769,21952,2.662128872399211e-06
33370,21740,21301,23589,2.5140178299996947e-06
31583,21298,21828,25291,2.4920447346573174e-06
29865,20881,22214,27040,2.479571384154477e-06
28220,20432,22534,28814,2.3210850701580982e-06
26744,19879,22777,30600,2.3475408167085966e-06
25314,19369,22950,32367,2.2738371199348383e-06
23993,18734,23103,34170,2.32902049431416e-06
22702,18169,23125,36004,2.1638765009393147e-06
21566,17558,23054,37822,2.178274296843604e-06
