S,E,I,R,Beta
99300,0,700,0,4.330312185297079e-06
98999,301,646,54,4.565827775037413e-06
98707,563,628,102,3.6297350215999886e-06
98482,716,648,154,5.672528739349749e-06
98120,991,682,207,6.470621287238201e-06
97687,1332,713,268,6.647444019727489e-06
97224,1654,814,308,6.722235801475495e-06
96692,2008,946,354,7.805784046621653e-06
95978,2494,1101,427,7.48544232879284e-06
95187,3044,1262,507,6.834490793058495e-06
94366,3558,1465,611,6.69819544393954e-06
93440,4139,1709,712,6.331057575927603e-06
92429,4729,1975,867,6.562683556903273e-06
91231,5454,2275,1040,6.239444588251463e-06
89936,6236,2598,1230,6.1886451047765865e-06
88490,7025,3050,1435,5.861549605493999e-06
86908,7906,3490,1696,5.980701128077605e-06
85094,8919,3979,2008,5.478618199516012e-06
83239,9895,4535,2331,5.239889658732053e-06
81261,10890,5159,2690,4.720609802410897e-06
79282,11763,5854,3101,4.559196892554821e-06
77166,12737,6530,3567,4.485070450732513e-06
74906,13704,7319,4071,4.446981757419246e-06
72468,14824,8087,4621,4.045738750496639e-06
70097,15705,8914,5284,4.146630633433374e-06
67506,16745,9755,5994,4.077318533016326e-06
64821,17758,10628,6793,3.794358056075642e-06
62207,18584,11604,7605,3.556140334457395e-06
59640,19315,12529,8516,3.541080467962215e-06
56994,20053,13468,9485,3.415862980027629e-06
54372,20642,14404,10582,3.195968047408625e-06
51869,21099,15346,11686,3.233742790917571e-06
49295,21544,16323,12838,3.1355548260802622e-06
46772,21893,17207,14128,3.023089530303636e-06
44339,22075,18090,15496,2.944797477288499e-06
41977,22222,18852,16949,2.902633256253446e-06
39680,22323,19506,18491,2.8165444544772e-06
37500,22323,20123,20054,2.7868608060428364e-06
35397,22203,20789,21611,2.5901376286208024e-06
33491,21888,21272,23349,2.6795970366671845e-06
31582,21554,21798,25066,2.489743115394004e-06
29868,21080,22256,26796,2.48066089403488e-06
28219,20599,22606,28576,2.3686403405936137e-06
26708,20032,22863,30397,2.376253822714407e-06
25257,19454,23040,32249,2.3731732237047597e-06
23876,18900,23081,34143,2.3027427884065942e-06
22607,18247,23157,35989,2.0897392125613177e-06
21513,17505,23154,37828,2.113982389045105e-06
20460,16750,23104,39686,2.068931202833446e-06
19482,16093,22887,41538,2.1507810360607844e-06
18523,15415,22650,43412,2.0307668325722128e-06
17671,14662,22442,45225,2.055109296486866e-06
16856,14064,22053,47027,1.966505552023557e-06
16125,13387,21714,48774,1.944946032031633e-06
15444,12760,21315,50481,1.7345665949935244e-06
14873,12073,20847,52207,1.96737745659771e-06
14263,11436,20434,53867,1.890546342571348e-06
13712,10861,19967,55460,1.848148628434116e-06
13206,10239,19435,57120,1.8740848008177088e-06
12725,9739,18883,58653,1.7562392010276912e-06
12303,9137,18429,60131,1.7509659984587884e-06
11906,8598,17891,61605,1.6290296195423389e-06
11559,8078,17283,63080,1.7219441007188731e-06
11215,7581,16689,64515,1.538731679576118e-06
10927,7079,16171,65823,1.5959206276685652e-06
10645,6711,15527,67117,1.4701886134012897e-06
10402,6242,14979,68377,1.6045022796062407e-06
10152,5855,14466,69527,1.5457020657770177e-06
9925,5488,13908,70679,1.6444878144901834e-06
9698,5164,13370,71768,1.565605905681422e-06
9495,4850,12830,72825,1.5514585557398426e-06
9306,4573,12264,73857,1.533355511787456e-06
9131,4256,11809,74804,1.548763146158939e-06
8964,3996,11286,75754,1.5815323831012315e-06
8804,3778,10730,76688,1.4396573954141831e-06
8668,3525,10302,77505,1.3886130326977158e-06
8544,3294,9822,78340,1.2512040157500132e-06
8439,3078,9381,79102,1.136847959431808e-06
8349,2886,8890,79875,1.522447135717809e-06
8236,2714,8447,80603,1.423037557899661e-06
8137,2545,8039,81279,1.070118064444436e-06
8067,2349,7636,81948,1.3149433473704347e-06
7986,2180,7275,82559,1.428616918094638e-06
7903,2052,6918,83127,1.1340159158036349e-06
7841,1895,6601,83663,1.2558338068953815e-06
7776,1774,6232,84218,1.3000404126848286e-06
7713,1658,5904,84725,1.010155310939859e-06
7667,1503,5640,85190,1.1331607228917892e-06
7618,1409,5311,85662,1.6065568081700482e-06
7553,1346,5003,86098,8.733009896167423e-07
7520,1246,4703,86531,1.4703154618373969e-06
7468,1177,4455,86900,9.317720440734188e-07
7437,1090,4228,87245,7.314675694630226e-07
7414,1005,3986,87595,9.474758633907644e-07
7386,933,3728,87953,1.380061338642066e-06
7348,874,3505,88273,9.318672989903994e-07
7324,811,3326,88539,1.026288418901704e-06
7299,752,3160,88789,8.237646565074807e-07
7280,696,2997,89027,8.708342041675375e-07
7261,637,2833,89269,9.72270221312523e-07
7241,588,2674,89497,8.779887900457143e-07
7224,542,2538,89696,1.0908389598806883e-06
7204,500,2410,89886,9.215719252328696e-07
7188,475,2258,90079,1.047410480906816e-06
7171,435,2121,90273,9.862133293832203e-07
7156,400,2003,90441,5.581342910173589e-07
7148,365,1889,90598,8.146596070733783e-07
7137,347,1759,90757,8.762159387980691e-07
7126,316,1650,90908,1.2757380144413543e-06
7111,291,1565,91033,8.985763405748103e-07
7101,278,1462,91159,5.779421445236803e-07
7095,255,1384,91266,1.1202222520948155e-06
7084,234,1310,91372,8.620652497187512e-07
7076,219,1207,91498,1.2879458107337871e-06
7065,204,1127,91604,1.0047404912301851e-06
7057,185,1050,91708,1.4845104826683402e-06
7046,173,984,91797,8.653932693173085e-07
7040,158,936,91866,1.214063714063714e-06
7032,146,882,91940,9.673949215636197e-07
7026,137,829,92008,1.3734957217325138e-06
7018,136,766,92080,7.440769613682683e-07
7014,127,713,92146,1.39972509399154e-06
7007,124,667,92202,8.55858641251659e-07
7003,114,628,92255,6.821462321425485e-07
7000,105,590,92305,2.421307506053269e-07
6999,98,547,92356,1.5672126574363063e-06
6993,97,515,92395,1.3883509029140096e-06
6988,90,487,92435,5.876897797221167e-07
6986,85,440,92489,9.759779298857457e-07
6983,83,407,92527,7.037097112995724e-07
6981,72,386,92561,3.711035059632622e-07
6980,70,362,92588,0.0
6980,67,339,92614,4.226149724032423e-07
6979,60,324,92637,8.844876782021549e-07
6977,57,306,92660,0.0
6977,51,281,92691,1.530193003243499e-06
6974,51,266,92709,1.0781182954518502e-06
6972,48,247,92733,5.806917664875813e-07
6971,46,233,92750,6.156714235493088e-07
6970,45,209,92776,1.3729380187131453e-06
6968,44,196,92792,7.322102204831416e-07
6967,41,186,92806,1.54337421731635e-06
6965,36,170,92829,0.0
6965,31,163,92841,0.0
6965,27,152,92856,0.0
6965,25,147,92863,2.9301024070791278e-06
6962,26,137,92875,0.0
6962,23,124,92891,0.0
6962,22,117,92899,1.2276656919001073e-06
6961,21,111,92907,1.294211896136907e-06
6960,17,109,92914,0.0
6960,13,102,92925,2.817218841559612e-06
6958,14,99,92929,0.0
6958,13,91,92938,1.5793347210421085e-06
6957,9,83,92951,0.0
6957,9,78,92956,1.8428220239345724e-06
6956,7,77,92960,0.0
6956,7,69,92968,0.0
6956,5,66,92973,0.0
6956,3,65,92976,0.0
6956,3,62,92979,0.0
6956,3,60,92981,0.0
6956,3,59,92982,0.0
6956,2,54,92988,0.0
6956,2,50,92992,0.0
6956,2,47,92995,3.0587400438011574e-06
6955,3,42,93000,0.0
6955,3,39,93003,0.0
6955,2,39,93004,0.0
6955,2,36,93007,0.0
6955,2,35,93008,0.0
6955,2,31,93012,4.638111361053779e-06
6954,2,30,93014,4.793404275716614e-06
6953,3,26,93018,5.531646549912047e-06
6952,3,25,93020,5.7537399309551206e-06
6951,4,23,93022,0.0
6951,4,21,93024,6.850675819169561e-06
6950,3,19,93028,0.0
6950,2,15,93033,0.0
6950,0,15,93035,0.0
6950,0,12,93038,0.0
6950,0,12,93038,0.0
6950,0,11,93039,0.0
6950,0,11,93039,0.0
6950,0,10,93040,0.0
6950,0,9,93041,0.0
6950,0,8,93042,0.0
6950,0,8,93042,0.0
6950,0,8,93042,0.0
6950,0,8,93042,0.0
6950,0,8,93042,0.0
6950,0,6,93044,0.0
6950,0,6,93044,0.0
6950,0,6,93044,0.0
6950,0,6,93044,0.0
6950,0,6,93044,0.0
6950,0,4,93046,0.0
6950,0,4,93046,0.0
6950,0,4,93046,0.0
6950,0,3,93047,0.0
6950,0,2,93048,0.0
6950,0,2,93048,0.0
6950,0,2,93048,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,1,93049,0.0
6950,0,0,93050,
6950,0,0,93050,
6950,0,0,93050,
6950,0,0,93050,
6950,0,0,93050,
6950,0,0,93050,
6950,0,0,93050,
6950,0,0,93050,
6950,0,0,93050,
6950,0,0,93050,
6950,0,0,93050,
6950,0,0,93050,
6950,0,0,93050,
