S,E,I,R,Beta
99100,0,900,0,2.0069514519564973e-06
98921,179,811,89,2.15643688119844e-06
98748,332,746,174,2.0497920832088525e-06
98597,459,706,238,1.982488535110777e-06
98459,539,696,306,2.4369791358396103e-06
98292,661,695,352,2.371439437389168e-06
98130,761,694,415,3.2451218183489465e-06
97909,896,722,473,3.53655320564641e-06
97659,1054,756,531,3.359058848056278e-06
97411,1199,801,589,3.345029787490257e-06
97150,1357,837,656,3.541801559499499e-06
96862,1511,891,736,3.974321388099065e-06
96519,1696,977,808,3.966105156315286e-06
96145,1935,1022,898,3.61285684466924e-06
95790,2091,1133,986,2.8379231672844216e-06
95482,2197,1246,1075,3.639555502851579e-06
95049,2406,1375,1170,3.626837449392132e-06
94575,2619,1527,1279,3.31680642781852e-06
94096,2836,1672,1396,3.2670492682216438e-06
93582,3062,1815,1541,3.291113469644306e-06
93023,3294,2009,1674,3.349685667583819e-06
92397,3585,2178,1840,3.3243777875392244e-06
91728,3890,2382,2000,3.4050951647209293e-06
90984,4251,2578,2187,3.5599060478122585e-06
90149,4660,2800,2391,3.292168679471922e-06
89318,4981,3083,2618,2.9524192686371576e-06
88505,5288,3359,2848,2.9399072035446265e-06
87631,5606,3645,3118,2.858350466608494e-06
86718,5984,3913,3385,2.864489033772308e-06
85746,6367,4204,3683,2.566050244251365e-06
84821,6676,4491,4012,2.5096401223054737e-06
83865,6960,4769,4406,2.5678069492231927e-06
82838,7267,5104,4791,2.481048291483449e-06
81789,7565,5457,5189,2.240531984027615e-06
80789,7748,5855,5608,2.1796137219220275e-06
79758,7982,6160,6100,2.3345783332242373e-06
78611,8370,6422,6597,2.2343719852443818e-06
77483,8655,6715,7147,2.139157294455741e-06
76370,8905,7061,7664,2.16968586490642e-06
75200,9164,7386,8250,2.081280859129693e-06
74044,9441,7622,8893,2.050097624337659e-06
72887,9693,7940,9480,2.1201861105242823e-06
71660,9925,8306,10109,2.019462239718702e-06
70458,10119,8652,10771,1.963574250803412e-06
69261,10297,8962,11480,1.8607511110834872e-06
68106,10395,9324,12175,1.9322215604481484e-06
66879,10583,9605,12933,1.844723203136272e-06
65694,10758,9880,13668,1.8796508262020613e-06
64474,10896,10194,14436,1.839488413715204e-06
63265,10973,10486,15276,1.7154137872750334e-06
62127,11074,10694,16105,1.7203850812432211e-06
60984,11136,10880,17000,1.776924612820335e-06
59805,11216,11111,17868,1.671950504305645e-06
58694,11216,11323,18767,1.6942721632639418e-06
57568,11230,11529,19673,1.6784654652686984e-06
56454,11222,11706,20618,1.5253071056050188e-06
55446,11097,11922,21535,1.5914624706857e-06
54394,11042,12080,22484,1.424485121679032e-06
53458,10870,12217,23455,1.4010183176851938e-06
52543,10758,12229,24470,1.419348449432709e-06
51631,10563,12331,25475,1.3429420739245444e-06
50776,10397,12356,26471,1.5429042395081108e-06
49808,10301,12460,27431,1.3857385715884147e-06
48948,10138,12474,28440,1.4871170655540462e-06
48040,10043,12461,29456,1.2979714026664107e-06
47263,9808,12503,30426,1.3571843787895238e-06
46461,9586,12533,31420,1.272549296614863e-06
45720,9429,12437,32414,1.3119490561388278e-06
44974,9192,12397,33437,1.361330764350922e-06
44215,9036,12329,34420,1.3079527277267e-06
43502,8857,12235,35406,1.2851176963957164e-06
42818,8659,12150,36373,1.2897925509963022e-06
42147,8461,12070,37322,1.2423476446867652e-06
41515,8239,11925,38321,1.2361978734669669e-06
40903,8045,11733,39319,1.175208357096661e-06
40339,7802,11620,40239,1.2138946865930858e-06
39770,7573,11430,41227,1.2253308668324933e-06
39213,7384,11235,42168,1.1394639010742864e-06
38711,7177,11086,43026,1.283932919831746e-06
38160,7034,10918,43888,1.1160958592411584e-06
37695,6756,10742,44807,1.1952987517104936e-06
37211,6558,10542,45689,1.124201696345413e-06
36770,6329,10338,46563,1.173288194884537e-06
36324,6144,10105,47427,1.133348164937684e-06
35908,5914,9956,48222,1.1048949565455724e-06
35513,5755,9721,49011,1.039910932874175e-06
35154,5494,9558,49794,1.0654700640233222e-06
34796,5316,9361,50527,1.0591745273892648e-06
34451,5092,9176,51281,9.86959556447216e-07
34139,4872,8973,52016,1.116445795983692e-06
