S,E,I,R,Beta
99400,0,600,0,2.850435949027498e-06
99230,170,554,46,2.928688082349616e-06
99069,305,541,85,2.873331119375732e-06
98915,423,545,117,3.097831656964301e-06
98748,531,559,162,3.5507161468382e-06
98552,661,586,201,3.705533254632886e-06
98338,802,607,253,4.7075642650371415e-06
98057,1008,632,303,4.58271299965933e-06
97773,1186,689,352,4.839265359735474e-06
97447,1391,755,407,5.681471816535761e-06
97029,1690,803,478,5.698569762949894e-06
96585,1957,919,539,6.309033471281477e-06
96025,2332,1043,600,5.94084664053859e-06
95430,2701,1189,680,6.2749925594628254e-06
94718,3168,1352,762,5.552139761866773e-06
94007,3549,1575,869,5.8489396517415705e-06
93141,4026,1842,991,5.782040773855748e-06
92149,4620,2099,1132,5.516471187726905e-06
91082,5222,2416,1280,5.0033148210382e-06
89981,5808,2737,1474,4.957811964013984e-06
88760,6441,3114,1685,4.52607147415776e-06
87509,7061,3471,1959,4.553180271478781e-06
86126,7712,3914,2248,4.304396936427504e-06
84675,8338,4425,2562,3.963309363318371e-06
83190,8999,4889,2922,3.948702178874684e-06
81584,9642,5491,3283,3.901979559055952e-06
79836,10430,6017,3717,3.593039655175443e-06
78110,11092,6581,4217,3.616436644241712e-06
76251,11811,7214,4724,3.359543627377135e-06
74403,12463,7838,5296,3.222041084868332e-06
72524,13101,8457,5918,3.135315174696533e-06
70601,13708,9111,6580,2.90557708825516e-06
68732,14210,9717,7341,2.9092538414623216e-06
66789,14730,10375,8106,2.855964125107536e-06
64810,15294,10971,8925,2.766407309300975e-06
62843,15783,11592,9782,2.8072302214418973e-06
60798,16324,12186,10692,2.6198418088495714e-06
58857,16645,12803,11695,2.5811291661383813e-06
56912,16882,13495,12711,2.450433281394217e-06
55030,17119,14075,13776,2.4465905727507263e-06
53135,17244,14800,14821,2.342325387399256e-06
51293,17373,15315,16019,2.3473930529348143e-06
49449,17498,15858,17195,2.1500652667232094e-06
47763,17445,16334,18458,2.1764742711862483e-06
46065,17410,16757,19768,2.217871678647287e-06
44353,17382,17153,21112,2.1674923210998203e-06
42704,17318,17497,22481,2.109230607707026e-06
41128,17193,17762,23917,2.0095397396175296e-06
39660,17009,17949,25382,1.945614552488845e-06
38275,16709,18233,26783,2.001811015642176e-06
36878,16491,18348,28283,1.851803836649064e-06
35625,16103,18542,29730,1.9498644140282757e-06
34337,15794,18685,31184,1.862569361128344e-06
33142,15381,18808,32669,1.8224557920353088e-06
32006,14970,18854,34170,1.786421172051244e-06
30928,14484,18985,35603,1.805275245888707e-06
29868,14065,18975,37092,1.7503453491365522e-06
28876,13631,18881,38612,1.7021034454983066e-06
27948,13200,18730,40122,1.6982954615355754e-06
27059,12732,18591,41618,1.7513034970813437e-06
26178,12300,18470,43052,1.5304824746726866e-06
25438,11833,18217,44512,1.7004599049184824e-06
24650,11359,18010,45981,1.5722615225032743e-06
23952,10943,17779,47326,1.5686546800408474e-06
23284,10499,17462,48755,1.5199765949183278e-06
22666,10042,17127,50165,1.5455927369011518e-06
22066,9656,16740,51538,1.4808404156488931e-06
21519,9236,16284,52961,1.478245550603604e-06
21001,8815,15913,54271,1.4452903169770925e-06
20518,8457,15430,55595,1.503508892844479e-06
20042,8127,15013,56818,1.4290910954709755e-06
19612,7732,14615,58041,1.364130920563691e-06
19221,7319,14275,59185,1.425032147504312e-06
18830,6975,13889,60306,1.3229846365158975e-06
18484,6633,13425,61458,1.2935844257270972e-06
18163,6291,12977,62569,1.3703788105901908e-06
17840,5981,12580,63599,1.3501037307420847e-06
17537,5696,12139,64628,1.2354282703464478e-06
17274,5383,11770,65573,1.3624180569478944e-06
16997,5118,11376,66509,1.375687461020465e-06
16731,4876,10956,67437,1.3802145405481827e-06
16478,4637,10554,68331,1.1960291005840463e-06
16270,4380,10160,69190,1.1070566087044897e-06
16087,4136,9814,69963,1.2984724681208858e-06
15882,3945,9417,70756,1.2971313859165524e-06
15688,3733,9092,71487,1.3180468318304608e-06
15500,3571,8711,72218,1.2516617846919542e-06
15331,3404,8336,72929,1.2676134100853952e-06
15169,3211,8018,73602,1.2086326761556227e-06
15022,3031,7705,74242,1.157722297152582e-06
14888,2871,7346,74895,1.0606466023539333e-06
14772,2731,7015,75482,1.1773154852305773e-06
14650,2582,6717,76051,1.1584889036579287e-06
14536,2444,6441,76579,1.2603286065456595e-06
14418,2357,6110,77115,9.762301578382542e-07
14332,2202,5875,77591,1.1876414035546107e-06
14232,2070,5634,78064,1.222202866519683e-06
14134,1941,5407,78518,1.4917065434283274e-06
14020,1857,5165,78958,1.1323886634085174e-06
13938,1750,4969,79343,1.0540310464411563e-06
13865,1642,4750,79743,1.1691688651849602e-06
13788,1577,4524,80111,1.1703048076506255e-06
13715,1498,4344,80443,1.0406532885651002e-06
13653,1422,4138,80787,1.0266192821686816e-06
13595,1327,3953,81125,1.0792497762650086e-06
13537,1264,3746,81453,1.124047473297069e-06
13480,1192,3564,81764,8.742219424712006e-07
13438,1108,3397,82057,7.448155470869541e-07
13404,1027,3256,82313,9.394313333435984e-07
13363,961,3091,82585,1.0168252377379774e-06
13321,915,2915,82849,8.498427082787428e-07
13288,848,2769,83095,1.1414758173456056e-06
13246,805,2616,83333,1.038914984894176e-06
13210,739,2527,83524,9.88566479747718e-07
13177,706,2381,83736,9.88065538833414e-07
13146,679,2270,83905,9.382931509291448e-07
13118,644,2164,84074,1.1272625921572396e-06
13086,612,2043,84259,1.0847326571633613e-06
13057,592,1914,84437,1.0803847033851814e-06
13030,560,1814,84596,8.884594198275373e-07
13009,524,1723,84744,1.0261211634054677e-06
12986,487,1642,84885,8.441584143928634e-07
12968,444,1567,85021,7.381578807506928e-07
12953,410,1490,85147,1.191711696961187e-06
12930,402,1405,85263,8.807347529676633e-07
12914,378,1328,85380,8.746461764667467e-07
12899,366,1227,85508,6.318287658115938e-07
12889,351,1148,85612,9.461650982403222e-07
12875,322,1100,85703,5.648720211827008e-07
12867,295,1041,85797,1.1945159474224849e-06
12851,276,994,85879,8.6113130420528e-07
12840,253,942,85965,9.921225469770026e-07
12828,238,896,86038,1.3920441890507371e-06
12812,229,850,86109,1.285559493856862e-06
12798,223,796,86183,8.834609050880281e-07
12789,210,750,86251,4.1702504756691947e-07
12785,197,709,86309,5.51598449567078e-07
12780,182,667,86371,1.2904345949091182e-06
12769,181,622,86428,1.0072626152717632e-06
12761,172,596,86471,3.944484795062978e-07
12758,152,580,86510,4.054251287900493e-07
12755,140,543,86562,2.8876842432787344e-07
12753,124,521,86602,6.020185984615716e-07
12749,119,488,86644,1.2858610575692857e-06
12741,113,455,86691,8.624920327298476e-07
12736,107,425,86732,1.2932308601832692e-06
12729,103,399,86769,7.875766090534688e-07
12725,101,369,86805,8.518749234643623e-07
12721,94,342,86843,1.8388344364041409e-06
12713,88,328,86871,2.3981597481356704e-07
12712,82,311,86895,2.529447831656141e-07
12711,78,294,86917,8.027756771814225e-07
12708,74,272,86946,1.7358218074765316e-06
12702,71,259,86968,6.079363660846891e-07
12700,69,242,86989,1.6268627578577472e-06
12695,68,229,87008,1.7198945360670485e-06
12690,69,210,87031,1.1257458065968705e-06
12687,67,197,87049,1.6004231518813577e-06
12683,61,184,87072,4.285092335169639e-07
12682,55,177,87086,4.454910514212501e-07
12681,53,163,87103,0.0
12681,44,160,87115,4.928633388534027e-07
12680,42,151,87127,1.0445609710238786e-06
12678,43,136,87143,1.739929289273684e-06
12675,43,127,87155,1.8636723663979875e-06
12672,45,119,87164,6.631440454969867e-07
12671,39,114,87176,6.922839416432329e-07
12670,36,108,87186,7.308018357742115e-07
12669,33,105,87193,1.5034824412044397e-06
12667,30,102,87201,7.739734403274218e-07
12666,28,98,87208,8.05627793514374e-07
12665,26,92,87217,8.58236495648741e-07
12664,25,88,87223,1.7946361913512892e-06
12662,26,85,87227,1.858269765021788e-06
12660,28,74,87238,2.1348362580590068e-06
12658,28,65,87249,1.215406492701484e-06
12657,29,59,87255,2.678225889606207e-06
12655,29,59,87257,1.3393245786150044e-06
12654,29,56,87261,1.4111856217119375e-06
12653,26,54,87267,1.4635674163058973e-06
12652,25,52,87271,1.5199785987013305e-06
12651,24,49,87276,0.0
12651,23,47,87279,0.0
12651,23,44,87282,0.0
12651,20,39,87290,0.0
12651,19,38,87292,2.0801351255777574e-06
12650,18,39,87293,0.0
12650,15,38,87297,2.080299563137092e-06
12649,15,35,87301,0.0
12649,14,35,87302,0.0
12649,13,32,87306,0.0
12649,13,30,87308,2.635254433815585e-06
