S,E,I,R,Beta
99200,0,800,0,5.355342741935484e-06
98775,425,740,60,4.596851977262e-06
98439,722,710,129,5.122211238560693e-06
98081,1017,719,183,5.8139337843140325e-06
97671,1328,765,236,7.213760106876072e-06
97132,1731,825,312,9.009919646990848e-06
96410,2276,933,381,8.43797140494892e-06
95651,2823,1070,456,8.627548534357331e-06
94768,3433,1243,556,8.22604219964742e-06
93799,4038,1494,669,7.93516536035434e-06
92687,4738,1776,799,7.848754167008076e-06
91395,5543,2112,950,7.77614483916798e-06
89894,6530,2441,1135,7.282463053326031e-06
88296,7491,2891,1322,7.251323783806095e-06
86445,8610,3420,1525,7.022008720685396e-06
84369,9813,4033,1785,6.450945918364111e-06
82174,11025,4691,2110,6.29348115151944e-06
79748,12336,5461,2455,6.01831678962877e-06
77127,13661,6311,2901,5.768893005950052e-06
74319,15110,7159,3412,5.4506184018842856e-06
71419,16496,8121,3964,5.277643542124067e-06
68358,17930,9125,4587,5.033932956509785e-06
65218,19326,10145,5311,4.892413677048494e-06
61981,20618,11296,6105,4.436272232379721e-06
58875,21707,12399,7019,4.374025780107943e-06
55682,22691,13543,8084,4.053831885186209e-06
52625,23582,14656,9137,3.944133846425126e-06
49583,24300,15812,10305,3.734663409557184e-06
46655,24865,16869,11611,3.63775809682458e-06
43792,25265,17895,13048,3.5551229858173816e-06
41006,25566,18982,14446,3.516295954345924e-06
38269,25791,19927,16013,3.31896834614652e-06
35738,25801,20864,17597,3.2012869221707952e-06
33351,25623,21743,19283,3.1965765222572128e-06
31033,25437,22521,21009,3.0076083347855203e-06
28931,25057,23255,22757,2.965262264701887e-06
26936,24617,23876,24571,2.948109833685307e-06
25040,23960,24514,26486,2.860724301507569e-06
23284,23350,24949,28417,2.7060873310569195e-06
21712,22602,25278,30408,2.6747519681364304e-06
20244,21770,25518,32468,2.6868690726177705e-06
18856,20840,25838,34466,2.627250638364434e-06
17576,20031,25844,36549,2.4833007709785903e-06
16448,19174,25713,38665,2.548900683252926e-06
15370,18354,25535,40741,2.3721380033961578e-06
14439,17439,25307,42815,2.517735165967583e-06
13519,16627,25046,44808,2.3863185458705684e-06
12711,15829,24602,46858,2.267232729124445e-06
12002,14916,24251,48831,2.181676990304923e-06
11367,14041,23847,50745,2.27986359288374e-06
10749,13235,23336,52680,2.1049386549116685e-06
10221,12424,22802,54553,2.093888214053318e-06
9733,11710,22155,56402,2.161063055669425e-06
9267,11039,21548,58146,1.908002088646318e-06
8886,10284,20904,59926,2.1856988710768427e-06
8480,9664,20273,61583,2.088240796151401e-06
8121,9048,19668,63163,2.041022958703444e-06
7795,8498,19014,64693,1.9161465914214792e-06
7511,7945,18324,66220,1.8527726677581025e-06
7256,7384,17653,67707,1.8580661085556544e-06
7018,6871,17070,69041,1.8614783009227424e-06
6795,6406,16421,70378,1.837235374811028e-06
6590,5963,15775,71672,1.8853903888377197e-06
6394,5583,15051,72972,1.8807912133258443e-06
6213,5193,14428,74166,1.7737386810372077e-06
6054,4841,13805,75300,1.914437334303953e-06
5894,4521,13200,76385,1.568107268819858e-06
5772,4171,12612,77445,1.675905576952199e-06
5650,3873,11994,78483,1.446150804015577e-06
5552,3619,11355,79474,1.4434601420999269e-06
5461,3361,10781,80397,1.4267505987808994e-06
5377,3110,10260,81253,1.3776097093932318e-06
5301,2881,9717,82101,1.6307571040293151e-06
5217,2679,9226,82878,1.8906324398204425e-06
5126,2508,8708,83658,1.4113785969767643e-06
5063,2364,8167,84406,1.3543083123018522e-06
5007,2194,7728,85071,1.7056865729593476e-06
4941,2034,7358,85667,1.4578110312725773e-06
4888,1868,6990,86254,1.902413782607372e-06
4823,1740,6626,86811,1.752343869446877e-06
4767,1630,6315,87288,1.2623072884460185e-06
4729,1497,5974,87800,1.1327014228074954e-06
4697,1392,5661,88250,1.165864232402323e-06
4666,1295,5345,88694,1.6038640292191948e-06
4626,1198,5038,89138,1.458865068196793e-06
4592,1116,4725,89567,1.3826668878933688e-06
4562,1024,4468,89946,1.3246322330316574e-06
4535,947,4235,90283,1.6661698529995613e-06
4503,872,3981,90644,1.3388043573396016e-06
4479,823,3747,90951,1.072525803630178e-06
4461,754,3527,91258,1.5889210761927696e-06
4436,699,3335,91530,5.407575743237488e-07
4428,636,3142,91794,1.2218984909984894e-06
4411,587,2945,92057,8.467794859201741e-07
4400,523,2794,92283,8.94774516821761e-07
4389,472,2603,92536,8.753066965251287e-07
4379,448,2443,92730,1.0282394754782178e-06
4368,420,2297,92915,1.3953540292242948e-06
4354,391,2171,93084,6.347504277688925e-07
4348,360,2044,93248,7.876397272876208e-07
4341,329,1906,93424,1.4503357889935467e-06
4329,307,1783,93581,1.4251276169391706e-06
4318,289,1669,93724,9.713126958062326e-07
4311,270,1563,93856,8.904596597286502e-07
4305,244,1473,93978,6.307889671855694e-07
4301,227,1383,94089,5.043472208702915e-07
4298,203,1293,94206,8.997152221378889e-07
4293,199,1203,94305,3.8726074788957417e-07
4291,186,1126,94397,1.4487756397068838e-06
4284,167,1038,94511,4.497624354815786e-07
4282,151,973,94594,0.0
4282,136,906,94676,7.732971224067481e-07
4279,123,855,94743,8.199981140043378e-07
4276,115,803,94806,1.4561857021203229e-06
4271,110,766,94853,9.169864402158465e-07
4268,103,711,94918,1.977230216823065e-06
4262,98,658,94982,1.0697490653959e-06
4259,90,625,95026,1.1270251232683728e-06
4256,80,589,95075,3.989174974788415e-07
4255,73,551,95121,4.265292673720039e-07
4254,69,508,95169,9.254837503563112e-07
4252,64,456,95228,1.0315063293228366e-06
4250,60,435,95255,1.0818120351588912e-06
4248,55,412,95285,0.0
4248,52,385,95315,0.0
4248,50,354,95348,1.9949567493376744e-06
4245,50,333,95372,2.122263606362546e-06
4242,50,308,95400,7.653826607150511e-07
4241,45,286,95428,8.24452604693114e-07
4240,44,267,95449,8.833298000141332e-07
4239,41,245,95475,1.9257526081911888e-06
4237,39,225,95499,0.0
4237,35,212,95516,2.226566500861681e-06
4235,34,201,95530,1.1747637256456794e-06
4234,33,183,95550,0.0
4234,32,176,95558,1.3419504444539873e-06
4233,32,161,95574,0.0
4233,30,150,95587,0.0
4233,28,136,95603,0.0
4233,23,127,95617,3.7203003770524434e-06
4231,23,117,95629,0.0
4231,17,117,95635,0.0
4231,15,105,95649,0.0
4231,15,97,95657,0.0
4231,14,91,95664,2.597260928624672e-06
4230,13,86,95671,0.0
4230,12,82,95676,0.0
4230,11,76,95683,0.0
4230,10,70,95690,0.0
4230,9,68,95693,0.0
4230,9,63,95698,0.0
4230,8,57,95705,0.0
4230,8,52,95710,0.0
4230,7,51,95712,0.0
4230,5,43,95722,0.0
4230,5,41,95724,5.766015106959581e-06
4229,4,39,95728,0.0
4229,4,35,95732,0.0
4229,4,31,95736,7.627823248079695e-06
4228,5,28,95739,0.0
4228,3,27,95742,8.759942534776972e-06
4227,3,25,95745,0.0
4227,0,27,95746,0.0
4227,0,25,95748,0.0
4227,0,21,95752,0.0
4227,0,20,95753,0.0
4227,0,18,95755,0.0
4227,0,14,95759,0.0
4227,0,11,95762,0.0
4227,0,11,95762,0.0
4227,0,10,95763,0.0
4227,0,8,95765,0.0
4227,0,8,95765,0.0
4227,0,7,95766,0.0
4227,0,7,95766,0.0
4227,0,6,95767,0.0
4227,0,5,95768,0.0
4227,0,5,95768,0.0
4227,0,5,95768,0.0
4227,0,5,95768,0.0
4227,0,5,95768,0.0
4227,0,4,95769,0.0
4227,0,4,95769,0.0
4227,0,3,95770,0.0
4227,0,3,95770,0.0
4227,0,3,95770,0.0
4227,0,3,95770,0.0
4227,0,3,95770,0.0
4227,0,3,95770,0.0
4227,0,2,95771,0.0
4227,0,2,95771,0.0
4227,0,2,95771,0.0
4227,0,2,95771,0.0
4227,0,2,95771,0.0
4227,0,2,95771,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,1,95772,0.0
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
4227,0,0,95773,
