S,E,I,R,Beta
99000,0,1000,0,3.3535353535353536e-06
98668,332,917,83,2.962027820161056e-06
98400,558,878,164,3.414541548604552e-06
98105,805,850,240,3.0099803032165416e-06
97854,984,847,315,4.041874397896449e-06
97519,1216,878,387,4.706751731413078e-06
97116,1474,939,471,5.110101635754499e-06
96650,1782,1026,542,5.15313690906579e-06
96139,2108,1134,619,5.4301153057467695e-06
95547,2505,1235,713,4.9576042212347405e-06
94962,2859,1366,813,4.964612029600312e-06
94318,3205,1559,918,5.161798863645282e-06
93559,3642,1753,1046,5.207033639089658e-06
92705,4121,1986,1188,5.149036079263218e-06
91757,4669,2237,1337,4.842628955299412e-06
90763,5180,2552,1505,4.714472709368092e-06
89671,5739,2861,1729,4.626801291798243e-06
88484,6381,3203,1932,4.30465296431176e-06
87264,6956,3592,2188,4.284543617687679e-06
85921,7540,4073,2466,4.280535274821066e-06
84423,8292,4496,2789,4.025652384368616e-06
82895,9005,4959,3141,3.906817251361642e-06
81289,9689,5478,3544,3.8917483845123394e-06
79556,10477,5963,4004,3.57720718088696e-06
77859,11121,6517,4503,3.44496557037752e-06
76111,11742,7111,5036,3.521638633754905e-06
74205,12429,7779,5587,3.3175069197087707e-06
72290,13100,8399,6211,3.3862366378912863e-06
70234,13865,9009,6892,3.069200324091117e-06
68292,14452,9649,7607,2.945597464502546e-06
66351,14918,10350,8381,2.884673421403971e-06
64370,15409,11015,9206,2.8165019370326355e-06
62373,15897,11582,10148,2.743616818357808e-06
60391,16298,12202,11109,2.564829867873183e-06
58501,16495,12948,12056,2.6641285785656297e-06
56483,16833,13643,13041,2.4591305192658868e-06
54588,16972,14231,14209,2.4174805376211023e-06
52710,17189,14677,15424,2.377121712005384e-06
50871,17306,15261,16562,2.3043957910881973e-06
49082,17396,15696,17826,2.17162433575035e-06
47409,17311,16162,19118,2.204315489056208e-06
45720,17271,16552,20457,2.124855224416426e-06
44112,17211,16893,21784,2.0142675738766786e-06
42611,16949,17234,23206,2.0317066782473584e-06
41119,16694,17604,24583,2.0100603145743564e-06
39664,16554,17751,26031,1.9585963135916595e-06
38285,16320,17918,27477,2.0000273181573924e-06
36913,16052,18046,28989,1.8209604157162857e-06
35700,15676,18196,30428,1.961215350066164e-06
34426,15297,18395,31882,1.8238773399379063e-06
33271,14925,18456,33348,1.698559922138925e-06
32228,14391,18583,34798,1.83672231866276e-06
31128,13994,18631,36247,1.729472056428559e-06
30125,13600,18546,37729,1.8113534452631631e-06
29113,13271,18357,39259,1.7794748266818183e-06
28162,12883,18169,40786,1.6885705999322093e-06
27298,12479,18077,42146,1.637397689849909e-06
26490,12060,17840,43610,1.574331290088315e-06
25746,11624,17567,45063,1.5322367285315758e-06
25053,11121,17373,46453,1.5830136650909064e-06
24364,10759,17132,47745,1.677032130747328e-06
23664,10440,16838,49058,1.576089885229335e-06
23036,10118,16414,50432,1.541867505267686e-06
22453,9719,16094,51734,1.5524745445232016e-06
21892,9353,15728,53027,1.4637658019326913e-06
21388,8914,15402,54296,1.4571153821915293e-06
20908,8515,15031,55546,1.5146301113531877e-06
20432,8109,14731,56728,1.3821342246894144e-06
20016,7679,14369,57936,1.4811729153805497e-06
19590,7320,14031,59059,1.2733417643110608e-06
19240,6967,13610,60183,1.4206259614048005e-06
18868,6589,13251,61292,1.3958890659041544e-06
18519,6302,12878,62301,1.4130708855646472e-06
18182,5991,12493,63334,1.3955675699786668e-06
17865,5685,12180,64270,1.250024701774897e-06
17593,5400,11757,65250,1.3536974488425768e-06
17313,5119,11355,66213,1.2920349125128315e-06
17059,4869,10990,67082,1.3441547749418187e-06
16807,4665,10591,67937,1.3258208205856735e-06
16571,4457,10233,68739,1.3445691903894228e-06
16343,4253,9815,69589,1.3216418320087874e-06
16131,4064,9462,70343,9.762072607780194e-07
15982,3769,9154,71095,1.052637133532926e-06
15828,3556,8809,71807,1.018440573547862e-06
15686,3343,8438,72533,1.3599432111891776e-06
15506,3180,8105,73209,1.30494151912539e-06
15342,3026,7765,73867,1.242333730628303e-06
15194,2894,7437,74475,1.1770142949182594e-06
15061,2745,7095,75099,1.09491310390599e-06
14944,2595,6780,75681,1.1152748037116346e-06
14831,2463,6496,76210,1.1417637068940605e-06
14721,2308,6240,76731,1.0559657492610417e-06
14624,2168,5966,77242,1.0774036095129878e-06
14530,2054,5701,77715,9.77841271734484e-07
14449,1935,5416,78200,1.3545324649740906e-06
14343,1871,5192,78594,1.1951304851520748e-06
14254,1779,4940,79027,1.1361254373372856e-06
14174,1694,4729,79403,1.2681107474235797e-06
14089,1615,4507,79789,1.2126151726536443e-06
14012,1517,4300,80171,1.1617948734971353e-06
13942,1428,4123,80507,1.0611857801244634e-06
13881,1350,3951,80818,1.0575482956323749e-06
13823,1277,3803,81097,1.2174505789728898e-06
13759,1214,3617,81410,1.1855411481941909e-06
13700,1151,3456,81693,1.3517166801838335e-06
13636,1090,3298,81976,9.116879462045408e-07
13595,1019,3144,82242,9.124369365701916e-07
13556,967,3007,82470,1.079413109354459e-06
13512,902,2893,82693,7.674554676290353e-07
13482,842,2758,82918,9.412813625537188e-07
13447,790,2615,83148,8.815858193223989e-07
13416,743,2494,83347,1.1954749837295855e-06
13376,708,2380,83536,9.109505046037554e-07
13347,668,2248,83737,6.999053727935983e-07
13326,607,2153,83914,1.2198999277749534e-06
13291,574,2047,84088,9.18892079323028e-07
13266,544,1943,84247,1.0474926169228717e-06
