S,E,I,R,Beta
99400,0,600,0,4.107981220657277e-06
99155,245,562,38,3.912060469687723e-06
98937,442,541,80,3.773943264592078e-06
98735,593,550,122,4.89832747897264e-06
98469,811,558,162,4.713744489059399e-06
98210,999,592,199,5.813521494205742e-06
97872,1240,643,245,5.974731715477682e-06
97496,1493,713,298,7.149572274321234e-06
96999,1853,793,355,7.163267254337992e-06
96448,2219,908,425,7.993168444469129e-06
95748,2678,1069,505,7.767114587860487e-06
94953,3198,1268,581,8.156118811694352e-06
93971,3852,1508,669,7.197886294115175e-06
92951,4474,1782,793,7.311094156134375e-06
91740,5263,2064,933,6.70182669931708e-06
90471,6014,2425,1090,6.777816939004319e-06
88984,6918,2819,1279,6.494026914436742e-06
87355,7817,3321,1507,5.711706262630838e-06
85698,8649,3869,1784,5.471014507833597e-06
83884,9648,4367,2101,5.459686076567708e-06
81884,10700,4931,2485,5.228223937110494e-06
79773,11780,5560,2887,4.8924795329769805e-06
77603,12796,6260,3341,4.672755026309669e-06
75333,13771,7072,3824,4.542425897491758e-06
72913,14851,7848,4388,4.300784201601023e-06
70452,15871,8658,5019,4.170673562599981e-06
67908,16844,9568,5680,3.899999074096511e-06
65374,17652,10560,6414,3.898025904098655e-06
62683,18586,11475,7256,3.675860175089256e-06
60039,19355,12407,8199,3.525287080900974e-06
57413,20074,13332,9181,3.4647186523818458e-06
54761,20704,14283,10252,3.3407855865361446e-06
52148,21222,15209,11421,3.319804752813541e-06
49515,21741,16114,12630,3.23856312524149e-06
46931,22121,16986,13962,2.965490548849905e-06
44567,22233,17840,15360,2.9393443096356864e-06
42230,22317,18675,16778,2.8593337752303715e-06
39975,22341,19428,18256,2.818572396300292e-06
37786,22339,20041,19834,2.7665193937248417e-06
35691,22219,20616,21474,2.529200455072338e-06
33830,21843,21172,23155,2.575920689901089e-06
31985,21444,21772,24799,2.5675731990276197e-06
30197,21062,22242,26499,2.406044863737863e-06
28581,20565,22572,28282,2.4475674475029955e-06
27002,20075,22825,30098,2.2942603010299914e-06
25588,19538,22976,31898,2.325186270723176e-06
24221,19013,22952,33814,2.234132832457781e-06
22979,18339,23019,35663,2.1854468857278846e-06
21823,17630,23077,37470,2.144519268685332e-06
20743,16937,22963,39357,2.112018838099541e-06
19737,16265,22750,41248,2.0177420998214438e-06
18831,15519,22567,43083,2.089612480588929e-06
17943,14895,22327,44835,1.9545029602744576e-06
17160,14248,21992,46600,2.0854160996030765e-06
16373,13597,21604,48426,2.0015702035539223e-06
15665,12922,21302,50111,1.9808458499466414e-06
15004,12291,20822,51883,1.917332018220685e-06
14405,11662,20403,53530,1.8203147569191651e-06
13870,11047,19957,55126,1.8099476238729417e-06
13369,10483,19412,56736,1.891961463419168e-06
12878,9907,18965,58250,1.850704866743722e-06
12426,9409,18405,59760,1.7490121251577336e-06
12026,8845,17875,61254,1.69795280388994e-06
11661,8303,17343,62693,1.6713087266549507e-06
11323,7788,16792,64097,1.588338306550303e-06
11021,7232,16274,65473,1.683804356786903e-06
10719,6804,15700,66777,1.663811447379289e-06
10439,6403,15137,68021,1.5694698323944813e-06
10191,5968,14671,69170,1.3711259246664223e-06
9986,5594,14054,70366,1.5533344804257198e-06
9768,5295,13448,71489,1.4920820988637764e-06
9572,4976,12849,72603,1.471656848520198e-06
9391,4657,12240,73712,1.3745604016639489e-06
9233,4333,11751,74683,1.456261691626946e-06
9075,4024,11268,75633,1.2713053665711232e-06
8945,3779,10788,76488,1.3678946422675717e-06
8813,3526,10308,77353,1.3319477554170536e-06
8692,3311,9831,78166,1.3223944861439506e-06
8579,3073,9411,78937,1.2757476689520011e-06
8476,2882,8973,79669,1.5120606957467232e-06
8361,2718,8527,80394,1.4867959822901278e-06
8255,2552,8112,81081,1.2394615898319948e-06
8172,2394,7668,81766,1.2766725623405595e-06
8092,2254,7274,82380,1.3081620750970655e-06
8015,2076,6926,82983,1.3870902251751832e-06
7938,1940,6552,83570,1.3266736622745692e-06
7869,1825,6217,84089,1.3695389557486225e-06
7802,1719,5884,84595,1.2198583883823477e-06
7746,1601,5615,85038,1.4944662214996669e-06
7681,1511,5345,85463,1.1204496803003876e-06
7635,1389,5055,85921,1.0882259778973532e-06
7593,1286,4764,86357,1.1057955518931606e-06
7553,1191,4526,86730,9.360864180939888e-07
7521,1105,4308,87066,1.5123238343347387e-06
7472,1038,4103,87387,1.3373512147846068e-06
7431,980,3846,87743,1.4345884022415129e-06
7390,927,3654,88029,1.3331822393462074e-06
7354,848,3485,88313,1.4436945470096209e-06
7317,814,3279,88590,9.169553929960362e-07
7295,766,3121,88818,8.784376284028752e-07
7275,724,2936,89065,6.554491231027089e-07
7261,661,2813,89265,1.1260603510576376e-06
7238,612,2664,89486,1.1409585877670984e-06
7216,573,2508,89703,9.945999851473069e-07
7198,524,2375,89903,1.2284114008277151e-06
7177,483,2241,90099,8.704488040251045e-07
7163,443,2120,90274,1.251188629197738e-06
7144,421,2008,90427,1.812459010542377e-06
7118,417,1892,90573,5.940334096270242e-07
7110,391,1766,90733,6.3713239451875e-07
7102,354,1686,90858,1.252717143484217e-06
7087,337,1575,91001,1.254252700562846e-06
7073,317,1479,91131,1.051528027953821e-06
7062,296,1389,91253,1.5291894745276791e-06
7047,284,1291,91378,8.79345353764483e-07
7039,262,1209,91490,8.225470969904059e-07
7032,249,1140,91579,1.4969163523142327e-06
7020,244,1060,91676,8.063215610385422e-07
7014,228,993,91765,1.1486163050104654e-06
7006,211,939,91844,1.5200724040887516e-06
6996,198,896,91910,0.0
6996,179,835,91990,1.0271053091073428e-06
6990,160,793,92057,5.41216329579096e-07
6987,148,740,92125,1.5472750552183785e-06
6979,145,695,92181,1.0308417544514323e-06
6974,126,661,92239,8.677139685028507e-07
6970,117,616,92297,9.316365126982055e-07
6966,111,573,92350,1.002125006075383e-06
6962,100,558,92380,5.14827548216174e-07
