S,E,I,R,Beta
99300,0,700,0,4.172061573874263e-06
99010,290,644,56,3.748288177177661e-06
98771,500,621,108,4.189981181115263e-06
98514,718,606,162,5.192674697154836e-06
98204,959,626,211,6.148770577722868e-06
97826,1247,662,265,6.1611333718298655e-06
97427,1513,735,325,7.038236687101992e-06
96923,1863,828,386,7.139987263159894e-06
96350,2256,941,453,7.279517478286909e-06
95690,2710,1069,531,6.716027677854734e-06
95003,3136,1247,614,6.98074439737652e-06
94176,3656,1461,707,6.642869784867537e-06
93262,4197,1713,828,6.998093101003152e-06
92144,4870,2015,971,6.543862514041028e-06
90929,5579,2346,1146,6.351976351109201e-06
89574,6376,2717,1333,6.052449019334382e-06
88101,7246,3123,1530,5.935172728773223e-06
86468,8181,3588,1763,5.408590590140538e-06
84790,9018,4138,2054,5.258492379689257e-06
82945,9998,4676,2381,5.123103774796712e-06
80958,11006,5279,2757,4.742881957866913e-06
78931,11933,5943,3193,4.647326213198951e-06
76751,12880,6729,3640,4.478587481158347e-06
74438,13925,7453,4184,4.457571305990922e-06
71965,15059,8222,4754,4.187959757661461e-06
69487,16001,9093,5419,4.005727408356993e-06
66956,16930,10025,6089,4.07756521236487e-06
64219,17993,10904,6884,3.5858930402280247e-06
61708,18719,11801,7772,3.5525168580863087e-06
59121,19479,12668,8732,3.4902437432948e-06
56507,20120,13647,9726,3.3871445433810086e-06
53895,20803,14464,10838,3.2711713287143883e-06
51345,21328,15360,11967,3.0963944882656537e-06
48903,21664,16245,13188,3.1443958630248547e-06
46405,22000,17142,14453,2.925298008606209e-06
44078,22154,17957,15811,2.770658300553801e-06
41885,22062,18836,17217,2.7999386421775507e-06
39676,22021,19637,18666,2.712042402142489e-06
37563,21870,20309,20258,2.600715571421511e-06
35579,21606,20845,21970,2.5672685889004832e-06
33675,21346,21343,23636,2.5294774385534727e-06
31857,21015,21809,25319,2.540411568235168e-06
30092,20728,22196,26984,2.4179468899447834e-06
28477,20276,22427,28820,2.343993386750693e-06
26980,19711,22744,30565,2.327123412113088e-06
25552,19183,22756,32509,2.191031412937753e-06
24278,18531,22881,34310,2.239404116310632e-06
23034,17920,22966,36080,2.2552034159076536e-06
21841,17303,22929,37927,2.2224783097648694e-06
20728,16665,22881,39726,2.081060718039576e-06
19741,16022,22683,41554,1.958528754360995e-06
18864,15334,22446,43356,2.0995635024010503e-06
17975,14699,22145,45181,1.972082471986537e-06
17190,13920,21842,47048,1.928280843344813e-06
16466,13231,21465,48838,1.9409087227125847e-06
15780,12618,21045,50557,2.077749381869559e-06
15090,12024,20619,52267,1.9862396020115785e-06
14472,11499,20111,53918,1.858810192706323e-06
13931,10909,19688,55472,1.8667496047959831e-06
13419,10347,19226,57008,1.7713611248188106e-06
12962,9734,18769,58535,1.8291396313320984e-06
12517,9216,18289,59978,1.7997285406538998e-06
12105,8667,17745,61483,1.643364525835215e-06
11752,8164,17118,62966,1.7000484603287429e-06
11410,7665,16584,64341,1.706976683226983e-06
11087,7221,16015,65677,1.5544189836684914e-06
10811,6779,15445,66965,1.5391443178070703e-06
10554,6345,14865,68236,1.5042845657662696e-06
10318,5946,14337,69399,1.4601583030624266e-06
10102,5595,13797,70506,1.5210511979088933e-06
9890,5246,13285,71579,1.6668106415584605e-06
9671,4938,12725,72666,1.568296360882057e-06
9478,4621,12181,73720,1.6370508008391886e-06
9289,4360,11640,74711,1.4890316632872122e-06
9128,4100,11175,75597,1.2842457360100543e-06
8997,3827,10671,76505,1.3124044815613264e-06
8871,3583,10207,77339,1.4357296135478626e-06
8741,3353,9736,78170,1.4218169419852626e-06
8620,3147,9244,78989,1.3302665251731606e-06
8514,2936,8750,79800,1.516829423806168e-06
8401,2757,8317,80525,1.5886392656353267e-06
8290,2612,7892,81206,1.3756276683355578e-06
8200,2434,7502,81864,1.1379079399964888e-06
8130,2261,7165,82444,1.1673529156784935e-06
8062,2109,6820,83009,1.47318690704227e-06
7981,1981,6486,83552,1.4102256349425013e-06
7908,1851,6152,84089,1.3566285363606046e-06
7842,1729,5825,84604,1.160254073750565e-06
7789,1620,5516,85075,9.3100932303426e-07
7749,1510,5212,85529,9.903983847790822e-07
7709,1363,4997,85931,1.3239231643798836e-06
7658,1301,4696,86345,1.2513219521245331e-06
7613,1230,4469,86688,1.3520465590753084e-06
7567,1151,4217,87065,1.1281716076874745e-06
7531,1087,3969,87413,1.070572865882412e-06
7499,1003,3755,87743,1.0298754436676776e-06
7470,909,3583,88038,1.0835041720514956e-06
7441,830,3397,88332,1.0285999445268138e-06
7415,772,3207,88606,1.3036216923490653e-06
7384,724,3042,88850,9.349069687431216e-07
7363,658,2885,89094,1.0356715894804954e-06
7341,597,2743,89319,7.44921016769513e-07
7326,545,2582,89547,1.0573209643697638e-06
7306,509,2428,89757,9.019690435204572e-07
7290,483,2270,89957,1.2690125269665162e-06
7269,445,2160,90126,1.1464208740312744e-06
7251,432,2015,90302,7.528695451607086e-07
7240,401,1888,90471,9.510487873396384e-07
7227,372,1789,90612,8.50793748027222e-07
7216,344,1674,90766,1.4901175404715924e-06
7198,323,1576,90903,1.234127359122599e-06
7184,305,1484,91027,1.0317927229722834e-06
7173,295,1387,91145,7.035917656042331e-07
7166,275,1293,91266,3.237769487648881e-07
7163,248,1238,91351,1.127676172901626e-06
7153,229,1177,91441,8.314446671792325e-07
7146,210,1103,91541,7.612244447438594e-07
7140,196,1020,91644,1.235788433020267e-06
7131,186,963,91720,8.737245260153662e-07
7125,173,906,91796,6.196506719336974e-07
7121,162,855,91862,1.3139622449373443e-06
7113,154,801,91932,8.775758826702106e-07
7108,138,760,91994,9.255694103012172e-07
7103,130,703,92064,4.005279759779341e-07
7101,118,647,92134,6.529763642145445e-07
7098,111,593,92198,7.127390705027234e-07
7095,99,556,92250,1.2674849549535846e-06
7090,91,519,92300,2.717605463474024e-07
7089,84,492,92335,1.1468586966868398e-06
7085,79,463,92373,1.524225274398655e-06
7080,76,440,92404,9.63020030816641e-07
7077,69,418,92436,1.3521800184302136e-06
7073,67,384,92476,3.681841745605354e-07
7072,62,367,92499,3.852935011774569e-07
7071,60,347,92522,0.0
7071,51,329,92549,4.298562689593481e-07
7070,45,302,92583,4.683533632455015e-07
7069,36,286,92609,0.0
7069,30,275,92626,1.0288198150696382e-06
7067,26,251,92656,0.0
7067,23,222,92688,0.0
7067,22,207,92704,0.0
7067,20,196,92717,7.219528535908491e-07
7066,21,183,92730,7.733485528328531e-07
7065,21,173,92741,2.454499711596284e-06
7062,22,159,92757,0.0
7062,21,149,92768,0.0
7062,18,142,92778,9.972038404314302e-07
7061,18,136,92785,0.0
7061,17,125,92797,1.132983996601048e-06
7060,18,109,92813,3.898432830002339e-06
7057,19,104,92820,1.3625314744770603e-06
